,eyelid_male,eyelid_female,tuple,average_male,average_female,female-male
71,-0.045773454,0.04276363,"('diffident', 'self-confident')",-0.0457735,0.0427636,0.0885371
72,-0.23815615,-0.2774596,"('unambitious', 'ambitious')",-0.2381562,-0.2774596,-0.0393034
73,-1.0687386,-0.92010957,"('helpless', 'self-reliant')",-1.0687386,-0.9201096,0.148629
74,0.016049959,-0.014765818,"('undedicated', 'dedicated')",0.01605,-0.0147658,-0.0308158
75,-0.0769859,-0.18211287,"('meek', 'impulsive')",-0.0769859,-0.1821129,-0.105127
76,-0.08314937,0.003664188,"('anxious', 'daring')",-0.0831494,0.0036642,0.0868136
77,-1.0027349,-0.93181574,"('unmotivated', 'motivated')",-1.0027349,-0.9318157,0.0709192
78,-0.4526276,-0.51920205,"('nonresilient', 'resilient')",-0.4526276,-0.5192021,-0.0665745
79,-0.7945121,-0.87079996,"('wavering', 'unwavering')",-0.7945121,-0.8708,-0.0762879
80,0.919678,0.7007884,"('dominated', 'dominating')",0.919678,0.7007884,-0.2188896
81,0.33015874,0.35958406,"('submissive', 'aggressive')",0.3301587,0.3595841,0.0294254
82,2.0272472,1.9615154,"('poor', 'rich')",2.0272472,1.9615154,-0.0657318
83,-0.21146561,-0.20610276,"('powerless', 'powerful')",-0.2114656,-0.2061028,0.0053628
84,-0.59537876,-0.48832834,"('inferior', 'superior')",-0.5953788,-0.4883283,0.1070505
85,-1.1263727,-1.0270005,"('insignificant', 'prestigious')",-1.1263727,-1.0270005,0.0993722
86,-0.32409343,-0.6914146,"('uninfluential', 'influential')",-0.3240934,-0.6914146,-0.3673212
87,-0.23201376,-0.20551771,"('unsuccessful', 'successful')",-0.2320138,-0.2055177,0.0264961
88,-0.13757642,-0.17004889,"('low', 'eminent')",-0.1375764,-0.1700489,-0.0324725
