,man_male,man_female,tuple,average_male,average_female,female-male
37,1.0800226,1.194232,"('fake', 'genuine')",1.0800226,1.194232,0.1142094
38,0.42747122,0.26757568,"('untruthful', 'truthful')",0.4274712,0.2675757,-0.1598955
39,-0.11365468,-0.035105105,"('exploitative', 'cooperative')",-0.1136547,-0.0351051,0.0785496
40,-1.2656786,-1.1392189,"('stingy', 'generous')",-1.2656786,-1.1392189,0.1264597
41,-0.07091755,-0.0942096,"('unforgiving', 'forgiving')",-0.0709175,-0.0942096,-0.0232921
42,-1.8539846,-1.8066952,"('unreliable', 'reliable')",-1.8539846,-1.8066952,0.0472894
43,1.3828526,1.3405331,"('irresponsible', 'responsible')",1.3828526,1.3405331,-0.0423195
44,-1.3285329,-1.4797232,"('prejudiced', 'unprejudiced')",-1.3285329,-1.4797232,-0.1511903
45,0.39270183,0.44973996,"('incompetent', 'competent')",0.3927018,0.44974,0.0570382
46,-0.5452542,-0.556958,"('uncompetitive', 'competitive')",-0.5452542,-0.556958,-0.0117038
47,5.21616,5.3590813,"('stupid', 'smart')",5.2161598,5.3590813,0.1429215
48,1.1190561,1.0765585,"('unintelligent', 'intelligent')",1.1190561,1.0765585,-0.0424976
49,0.45650917,0.60822344,"('unable', 'able')",0.4565092,0.6082234,0.1517142
50,0.36516255,0.31628713,"('clumsy', 'skillful')",0.3651626,0.3162871,-0.0488755
51,1.0651002,1.2041128,"('uneducated', 'educated')",1.0651002,1.2041128,0.1390126
52,-0.33513814,-0.3415322,"('irrational', 'rational')",-0.3351381,-0.3415322,-0.0063941
53,0.5909578,0.846514,"('uncreative', 'creative')",0.5909578,0.846514,0.2555562
54,1.3533607,1.5761199,"('incapable', 'capable')",1.3533607,1.5761199,0.2227592
55,1.1251882,1.0980614,"('incompetent', 'clever')",1.1251882,1.0980614,-0.0271268
56,0.95890844,0.8454719,"('impractical', 'practical')",0.9589084,0.8454719,-0.1134365
57,-2.952142,-2.6090078,"('unimaginative', 'imaginative')",-2.952142,-2.6090078,0.3431342
58,-0.3162974,-0.18985878,"('undiscriminating', 'discriminating')",-0.3162974,-0.1898588,0.1264386
59,0.071936406,0.15755674,"('foolish', 'wise')",0.0719364,0.1575567,0.0856203
60,0.8259708,0.75778174,"('inefficient', 'efficient')",0.8259708,0.7577817,-0.0681891
61,0.5335232,0.4588884,"('illogical', 'logical')",0.5335232,0.4588884,-0.0746348
62,1.301228,1.4052976,"('incompetent', 'brilliant')",1.301228,1.4052976,0.1040696
63,0.9024306,0.9701005,"('unperceptive', 'insightful')",0.9024306,0.9701005,0.0676699
64,-5.0357285,-5.0751967,"('shy', 'confident')",-5.0357285,-5.0751967,-0.0394682
65,1.1458825,1.0488322,"('insecure', 'secure')",1.1458825,1.0488322,-0.0970503
66,-0.14524359,-0.05914969,"('inactive', 'active')",-0.1452436,-0.0591497,0.0860939
67,-0.6375254,-0.606143,"('doubtful', 'determined')",-0.6375254,-0.606143,0.0313824
68,-0.11052224,-0.22069249,"('dependent', 'independent')",-0.1105222,-0.2206925,-0.1101703
69,-1.4426597,-1.5105603,"('lazy', 'industrious')",-1.4426597,-1.5105603,-0.0679006
70,1.2456528,1.422038,"('lethargic', 'energetic')",1.2456528,1.422038,0.1763852
71,0.45288023,0.53867525,"('diffident', 'self-confident')",0.4528802,0.5386752,0.085795
72,0.59848785,0.6940936,"('unambitious', 'ambitious')",0.5984879,0.6940936,0.0956057
73,-2.891918,-2.7711868,"('helpless', 'self-reliant')",-2.8919179,-2.7711868,0.1207311
74,0.03940259,0.03121335,"('undedicated', 'dedicated')",0.0394026,0.0312134,-0.0081892
75,-0.9625803,-0.7867227,"('meek', 'impulsive')",-0.9625803,-0.7867227,0.1758576
76,0.7838814,0.8638371,"('anxious', 'daring')",0.7838814,0.8638371,0.0799557
77,-1.0392154,-0.9043878,"('unmotivated', 'motivated')",-1.0392154,-0.9043878,0.1348276
78,-0.38543126,-0.43542036,"('nonresilient', 'resilient')",-0.3854313,-0.4354204,-0.0499891
79,-0.013941294,-0.001201177,"('wavering', 'unwavering')",-0.0139413,-0.0012012,0.0127401
80,0.1399167,0.05140886,"('dominated', 'dominating')",0.1399167,0.0514089,-0.0885078
81,0.25413164,0.31266093,"('submissive', 'aggressive')",0.2541316,0.3126609,0.0585293
82,6.058581,6.3076453,"('poor', 'rich')",6.0585809,6.3076453,0.2490644
83,-0.4418431,-0.5264699,"('powerless', 'powerful')",-0.4418431,-0.5264699,-0.0846268
84,0.032894798,0.039961483,"('inferior', 'superior')",0.0328948,0.0399615,0.0070667
85,-1.6078849,-1.5155532,"('insignificant', 'prestigious')",-1.6078849,-1.5155532,0.0923317
86,0.5399246,0.63812774,"('uninfluential', 'influential')",0.5399246,0.6381277,0.0982031
87,0.1382019,0.34576184,"('unsuccessful', 'successful')",0.1382019,0.3457618,0.2075599
88,-0.045695446,0.04716437,"('low', 'eminent')",-0.0456954,0.0471644,0.0928598
