,gate_male,gate_female,tuple,average_male,average_female,female-male
33,-0.3871445,-0.50806797,"('wrong', 'right')",-0.3871445,-0.508068,-0.1209235
34,4.5720615,4.769464,"('mean', 'honorable')",4.5720615,4.769464,0.1974025
35,-1.023683,-1.3680454,"('corrupt', 'incorrupt')",-1.023683,-1.3680454,-0.3443624
36,-0.52869695,-0.76615053,"('hostile', 'amicable')",-0.528697,-0.7661505,-0.2374535
37,0.3386987,0.40540326,"('fake', 'genuine')",0.3386987,0.4054033,0.0667046
38,0.5790392,0.38834473,"('untruthful', 'truthful')",0.5790392,0.3883447,-0.1906945
39,0.041050754,0.1734223,"('exploitative', 'cooperative')",0.0410508,0.1734223,0.1323715
40,-1.8045918,-1.8336254,"('stingy', 'generous')",-1.8045918,-1.8336254,-0.0290336
41,0.59928364,0.3100379,"('unforgiving', 'forgiving')",0.5992836,0.3100379,-0.2892457
42,-2.0870326,-2.0697215,"('unreliable', 'reliable')",-2.0870326,-2.0697215,0.0173111
43,1.7103872,1.7784759,"('irresponsible', 'responsible')",1.7103872,1.7784759,0.0680887
44,-1.8238173,-1.7034277,"('prejudiced', 'unprejudiced')",-1.8238173,-1.7034277,0.1203896
45,0.75464135,0.64532584,"('incompetent', 'competent')",0.7546414,0.6453258,-0.1093156
46,-0.047400083,-0.06473445,"('uncompetitive', 'competitive')",-0.0474001,-0.0647345,-0.0173344
47,5.6026654,5.7297535,"('stupid', 'smart')",5.6026654,5.7297535,0.1270881
48,0.6964574,0.7763287,"('unintelligent', 'intelligent')",0.6964574,0.7763287,0.0798713
49,-0.44193745,-0.18593979,"('unable', 'able')",-0.4419374,-0.1859398,0.2559976
50,-0.62536126,-0.642364,"('clumsy', 'skillful')",-0.6253613,-0.642364,-0.0170027
51,0.25151938,0.30323184,"('uneducated', 'educated')",0.2515194,0.3032318,0.0517124
52,0.14275512,0.011694016,"('irrational', 'rational')",0.1427551,0.011694,-0.1310611
53,-0.1459853,-0.08997808,"('uncreative', 'creative')",-0.1459853,-0.0899781,0.0560072
54,0.9240563,0.91778874,"('incapable', 'capable')",0.9240563,0.9177887,-0.0062676
55,1.2217261,1.3779734,"('incompetent', 'clever')",1.2217261,1.3779734,0.1562473
56,0.87848324,0.98493993,"('impractical', 'practical')",0.8784832,0.9849399,0.1064567
57,-2.0762668,-2.2716286,"('unimaginative', 'imaginative')",-2.0762668,-2.2716286,-0.1953618
58,0.11227103,-0.10197757,"('undiscriminating', 'discriminating')",0.112271,-0.1019776,-0.2142486
59,0.23356903,0.22097228,"('foolish', 'wise')",0.233569,0.2209723,-0.0125967
60,0.53364426,0.82934767,"('inefficient', 'efficient')",0.5336443,0.8293477,0.2957034
61,1.0016932,0.80977803,"('illogical', 'logical')",1.0016932,0.809778,-0.1919152
62,0.74595886,1.112743,"('incompetent', 'brilliant')",0.7459589,1.112743,0.3667841
63,0.5294868,0.48593804,"('unperceptive', 'insightful')",0.5294868,0.485938,-0.0435488
64,-5.915614,-5.8637214,"('shy', 'confident')",-5.9156141,-5.8637214,0.0518927
65,0.9362664,0.92844254,"('insecure', 'secure')",0.9362664,0.9284425,-0.0078239
66,0.3837241,0.116794094,"('inactive', 'active')",0.3837241,0.1167941,-0.26693
67,-0.4684942,-0.41307372,"('doubtful', 'determined')",-0.4684942,-0.4130737,0.0554205
68,-0.81554896,-0.9020585,"('dependent', 'independent')",-0.815549,-0.9020585,-0.0865095
69,-1.592794,-1.754366,"('lazy', 'industrious')",-1.5927939,-1.754366,-0.1615721
70,1.4149219,1.426697,"('lethargic', 'energetic')",1.4149219,1.426697,0.0117751
71,0.14237235,0.2921557,"('diffident', 'self-confident')",0.1423724,0.2921557,0.1497833
72,0.41497025,0.5449982,"('unambitious', 'ambitious')",0.4149702,0.5449982,0.130028
73,-3.1817179,-3.0086322,"('helpless', 'self-reliant')",-3.1817179,-3.0086322,0.1730857
74,0.12805861,0.03152164,"('undedicated', 'dedicated')",0.1280586,0.0315216,-0.096537
75,-1.1201189,-1.1904696,"('meek', 'impulsive')",-1.1201189,-1.1904696,-0.0703507
76,0.22527751,0.3340779,"('anxious', 'daring')",0.2252775,0.3340779,0.1088004
77,-1.3121601,-1.1733736,"('unmotivated', 'motivated')",-1.3121601,-1.1733736,0.1387865
78,-0.5122828,-0.54255027,"('nonresilient', 'resilient')",-0.5122828,-0.5425503,-0.0302675
79,-0.17849836,-0.5534533,"('wavering', 'unwavering')",-0.1784984,-0.5534533,-0.3749549
80,0.33323163,0.27794704,"('dominated', 'dominating')",0.3332316,0.277947,-0.0552846
81,0.365543,0.4194096,"('submissive', 'aggressive')",0.365543,0.4194096,0.0538666
82,5.722775,5.8996077,"('poor', 'rich')",5.722775,5.8996077,0.1768327
83,-0.5589736,-0.7123428,"('powerless', 'powerful')",-0.5589736,-0.7123428,-0.1533692
84,-0.16962725,-0.19342253,"('inferior', 'superior')",-0.1696272,-0.1934225,-0.0237953
85,-1.3607216,-1.5670761,"('insignificant', 'prestigious')",-1.3607216,-1.5670761,-0.2063545
86,0.31756684,0.19301374,"('uninfluential', 'influential')",0.3175668,0.1930137,-0.1245531
87,0.229764,0.3571976,"('unsuccessful', 'successful')",0.229764,0.3571976,0.1274336
88,-0.34761536,-0.37244695,"('low', 'eminent')",-0.3476154,-0.372447,-0.0248316
