,bout_male,bout_female,tuple,average_male,average_female,female-male
62,1.584246,1.5901704,"('incompetent', 'brilliant')",1.584246,1.5901704,0.0059244
63,0.8162126,0.7785593,"('unperceptive', 'insightful')",0.8162126,0.7785593,-0.0376533
64,-5.637402,-5.764057,"('shy', 'confident')",-5.6374021,-5.7640572,-0.1266551
65,1.2293893,1.1495438,"('insecure', 'secure')",1.2293893,1.1495438,-0.0798455
66,-0.2758814,-0.28588104,"('inactive', 'active')",-0.2758814,-0.285881,-0.0099996
67,-0.63218886,-0.5111809,"('doubtful', 'determined')",-0.6321889,-0.5111809,0.121008
68,-0.3067368,-0.38296762,"('dependent', 'independent')",-0.3067368,-0.3829676,-0.0762308
69,-1.9070121,-1.9530367,"('lazy', 'industrious')",-1.9070121,-1.9530367,-0.0460246
70,1.9754553,1.9267356,"('lethargic', 'energetic')",1.9754553,1.9267356,-0.0487197
71,0.40025023,0.38969874,"('diffident', 'self-confident')",0.4002502,0.3896987,-0.0105515
72,0.7734171,0.8759756,"('unambitious', 'ambitious')",0.7734171,0.8759756,0.1025585
73,-3.1653583,-3.107874,"('helpless', 'self-reliant')",-3.1653583,-3.1078739,0.0574844
74,0.08302546,0.0151484385,"('undedicated', 'dedicated')",0.0830255,0.0151484,-0.0678771
75,-0.7746998,-0.58623374,"('meek', 'impulsive')",-0.7746998,-0.5862337,0.1884661
76,1.1637563,1.0840411,"('anxious', 'daring')",1.1637563,1.0840411,-0.0797152
77,-1.0435312,-1.0378926,"('unmotivated', 'motivated')",-1.0435312,-1.0378926,0.0056386
78,-0.59003896,-0.6872086,"('nonresilient', 'resilient')",-0.590039,-0.6872086,-0.0971696
79,-0.45942318,-0.3759241,"('wavering', 'unwavering')",-0.4594232,-0.3759241,0.0834991
80,-0.020912759,-0.082803465,"('dominated', 'dominating')",-0.0209128,-0.0828035,-0.0618907
81,0.726184,0.7621459,"('submissive', 'aggressive')",0.726184,0.7621459,0.0359619
82,6.762682,6.867837,"('poor', 'rich')",6.762682,6.867837,0.105155
83,-0.38626924,-0.33931935,"('powerless', 'powerful')",-0.3862692,-0.3393193,0.0469499
84,-0.113993764,0.0079092495,"('inferior', 'superior')",-0.1139938,0.0079092,0.121903
85,-1.5528748,-1.5459411,"('insignificant', 'prestigious')",-1.5528748,-1.5459411,0.0069337
86,0.6354112,0.6327011,"('uninfluential', 'influential')",0.6354112,0.6327011,-0.0027101
87,-0.16112675,-0.1396484,"('unsuccessful', 'successful')",-0.1611267,-0.1396484,0.0214783
88,0.40424418,0.4282197,"('low', 'eminent')",0.4042442,0.4282197,0.0239755
