,universe_male,universe_female,tuple,average_male,average_female,female-male
51,0.71173877,0.66011393,"('uneducated', 'educated')",0.7117388,0.6601139,-0.0516249
52,-0.64262354,-0.69119215,"('irrational', 'rational')",-0.6426235,-0.6911922,-0.0485687
53,0.715068,0.6307524,"('uncreative', 'creative')",0.715068,0.6307524,-0.0843156
54,1.178296,1.3295612,"('incapable', 'capable')",1.178296,1.3295612,0.1512652
55,1.2244182,1.1321906,"('incompetent', 'clever')",1.2244182,1.1321906,-0.0922276
56,0.9914715,0.9720611,"('impractical', 'practical')",0.9914715,0.9720611,-0.0194104
57,-2.40572,-2.352969,"('unimaginative', 'imaginative')",-2.40572,-2.3529689,0.0527511
58,-0.123139076,-0.20063272,"('undiscriminating', 'discriminating')",-0.1231391,-0.2006327,-0.0774936
59,0.04378579,0.09350361,"('foolish', 'wise')",0.0437858,0.0935036,0.0497178
60,1.4060322,1.3466983,"('inefficient', 'efficient')",1.4060322,1.3466983,-0.0593339
61,0.555417,0.30503428,"('illogical', 'logical')",0.555417,0.3050343,-0.2503827
62,1.6732692,1.7682422,"('incompetent', 'brilliant')",1.6732692,1.7682422,0.094973
63,0.94990015,0.94972104,"('unperceptive', 'insightful')",0.9499002,0.949721,-0.0001792
64,-6.3581076,-6.30104,"('shy', 'confident')",-6.3581076,-6.3010402,0.0570674
65,0.7455557,0.6727438,"('insecure', 'secure')",0.7455557,0.6727438,-0.0728119
66,-0.5797057,-0.60145235,"('inactive', 'active')",-0.5797057,-0.6014524,-0.0217467
67,-0.5103634,-0.42074376,"('doubtful', 'determined')",-0.5103634,-0.4207438,0.0896196
68,0.063383296,-0.04077675,"('dependent', 'independent')",0.0633833,-0.0407767,-0.10416
69,-2.2207336,-2.164973,"('lazy', 'industrious')",-2.2207336,-2.164973,0.0557606
70,1.2951938,1.282347,"('lethargic', 'energetic')",1.2951938,1.282347,-0.0128468
71,0.57249534,0.5476989,"('diffident', 'self-confident')",0.5724953,0.5476989,-0.0247964
72,1.1638348,1.2094511,"('unambitious', 'ambitious')",1.1638348,1.2094511,0.0456163
73,-3.0303879,-2.958305,"('helpless', 'self-reliant')",-3.0303879,-2.9583049,0.072083
74,0.14676258,0.011692695,"('undedicated', 'dedicated')",0.1467626,0.0116927,-0.1350699
75,-1.0826511,-0.87768817,"('meek', 'impulsive')",-1.0826511,-0.8776882,0.2049629
76,0.9365655,0.9120199,"('anxious', 'daring')",0.9365655,0.9120199,-0.0245456
77,-0.603579,-0.5754585,"('unmotivated', 'motivated')",-0.603579,-0.5754585,0.0281205
78,-0.29731375,-0.28262928,"('nonresilient', 'resilient')",-0.2973137,-0.2826293,0.0146844
79,-0.41358268,-0.34356958,"('wavering', 'unwavering')",-0.4135827,-0.3435696,0.0700131
80,-0.20474117,-0.1870827,"('dominated', 'dominating')",-0.2047412,-0.1870827,0.0176585
81,0.30387005,0.34527722,"('submissive', 'aggressive')",0.3038701,0.3452772,0.0414071
82,6.952156,7.093463,"('poor', 'rich')",6.9521561,7.0934629,0.1413068
83,-0.35319477,-0.36554176,"('powerless', 'powerful')",-0.3531948,-0.3655418,-0.012347
84,0.6070744,0.5903404,"('inferior', 'superior')",0.6070744,0.5903404,-0.016734
85,-1.1732563,-1.2876353,"('insignificant', 'prestigious')",-1.1732563,-1.2876353,-0.114379
86,0.8342016,0.79513884,"('uninfluential', 'influential')",0.8342016,0.7951388,-0.0390628
87,0.20641354,0.30041015,"('unsuccessful', 'successful')",0.2064135,0.3004102,0.0939967
88,0.51030505,0.46949682,"('low', 'eminent')",0.510305,0.4694968,-0.0408082
