,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
25,-0.27005866,-0.35810965,"('egoistic', 'altruistic')",1.5605128,1.5465034,0.6452271,0.5941969,-0.0510302
26,1.2869205,0.9882964,"('hardhearted', 'benevolent')",2.154626,2.0691674,1.7207732,1.5287318,-0.1920414
27,-0.20806003,-0.27396265,"('hardhearted', 'softhearted')",1.4469349,1.3308327,0.6194375,0.5284351,-0.0910024
28,-0.20743704,-0.31222963,"('disloyal', 'loyal')",0.85698503,0.7562269,0.324774,0.2219986,-0.1027754
29,-0.12202068,-0.13238654,"('unfair', 'fair')",-0.4053992,-0.6078066,-0.2637099,-0.3700966,-0.1063867
30,1.3333579,1.4004483,"('intolerant', 'tolerant')",1.0707712,1.1229322,1.2020645,1.2616903,0.0596258
31,-0.4396488,-0.5795024,"('evil', 'good')",-0.56548214,-0.73467994,-0.5025655,-0.6570911,-0.1545256
32,0.32110927,0.1780508,"('unkind', 'kind')",0.82260424,0.7134284,0.5718567,0.4457396,-0.1261171
33,0.075443715,0.023543665,"('wrong', 'right')",-0.43352342,-0.5448174,-0.1790399,-0.2606369,-0.081597
34,0.17938371,0.35356542,"('mean', 'honorable')",5.6605587,5.935169,2.9199712,3.1443672,0.224396
35,-0.65411633,-0.9912274,"('corrupt', 'incorrupt')",-0.01754904,-0.24068312,-0.3358327,-0.6159552,-0.2801225
36,-0.41837108,-0.65368634,"('hostile', 'amicable')",0.51871765,0.33203638,0.0501733,-0.160825,-0.2109983
37,0.2204983,0.18487525,"('fake', 'genuine')",0.47063345,0.46402648,0.3455659,0.3244509,-0.021115
38,-0.28379405,-0.2608091,"('untruthful', 'truthful')",-0.3457765,-0.25194493,-0.3147853,-0.256377,0.0584083
39,0.63823617,0.8752021,"('exploitative', 'cooperative')",0.037671737,0.062079888,0.337954,0.468641,0.130687
40,0.031783186,-0.0017407313,"('stingy', 'generous')",-1.3287016,-1.4722701,-0.6484592,-0.7370054,-0.0885462
41,-0.034133576,0.002489116,"('unforgiving', 'forgiving')",0.43381104,0.29265383,0.1998387,0.1475715,-0.0522672
42,0.7718238,0.91065997,"('unreliable', 'reliable')",-3.1478016,-3.061379,-1.1879889,-1.0753595,0.1126294
43,0.33355176,0.5054357,"('irresponsible', 'responsible')",0.7785385,0.8011672,0.5560452,0.6533015,0.0972563
44,-0.3250914,-0.26083562,"('prejudiced', 'unprejudiced')",-1.7166803,-1.662729,-1.0208858,-0.9617823,0.0591035
45,0.588693,0.5775207,"('incompetent', 'competent')",0.050956488,-0.008168271,0.3198248,0.2846762,-0.0351486
46,0.09860384,0.23231316,"('uncompetitive', 'competitive')",-0.61354065,-0.65576893,-0.2574684,-0.2117279,0.0457405
47,0.4845893,0.5702643,"('stupid', 'smart')",5.2834787,5.4453626,2.8840339,3.0078135,0.1237796
48,-0.22679621,-0.14219505,"('unintelligent', 'intelligent')",0.19481263,0.26181617,-0.0159918,0.0598106,0.0758024
49,-0.7708324,-0.59060913,"('unable', 'able')",-0.69781375,-0.5521917,-0.7343231,-0.5714004,0.1629227
50,-0.61236894,-0.6388955,"('clumsy', 'skillful')",-0.18011385,-0.117106944,-0.3962414,-0.3780012,0.0182402
51,0.45043138,0.3365522,"('uneducated', 'educated')",0.6288989,0.6519438,0.5396652,0.494248,-0.0454172
52,-0.3790373,-0.5798464,"('irrational', 'rational')",0.114420176,-0.0043295086,-0.1323086,-0.2920879,-0.1597793
53,0.23589039,0.12045513,"('uncreative', 'creative')",0.9738456,0.9769144,0.604868,0.5486848,-0.0561832
54,0.40387586,0.22865862,"('incapable', 'capable')",1.115267,1.1314448,0.7595714,0.6800517,-0.0795197
55,0.08589661,0.3435599,"('incompetent', 'clever')",-0.0041829497,0.04443941,0.0408568,0.1939996,0.1531428
56,1.2429391,1.3179486,"('impractical', 'practical')",-0.45723903,-0.42774308,0.39285,0.4451028,0.0522528
57,1.0327058,0.8740382,"('unimaginative', 'imaginative')",-2.3861468,-2.4570463,-0.6767205,-0.791504,-0.1147835
58,1.0427068,0.93873453,"('undiscriminating', 'discriminating')",0.8707909,0.7512108,0.9567488,0.8449727,-0.1117761
59,-0.2712653,-0.28545496,"('foolish', 'wise')",0.08523797,0.13416682,-0.0930137,-0.0756441,0.0173696
60,0.49443656,0.8077706,"('inefficient', 'efficient')",-0.65988505,-0.38708302,-0.0827242,0.2103438,0.293068
61,0.47106132,0.47436285,"('illogical', 'logical')",0.41783497,0.29452872,0.4444481,0.3844458,-0.0600023
62,1.1507171,1.3739831,"('incompetent', 'brilliant')",0.1287027,0.31724605,0.6397099,0.8456146,0.2059047
63,0.73581094,0.8449447,"('unperceptive', 'insightful')",0.79738814,0.91284835,0.7665995,0.8788965,0.112297
64,-0.29659432,-0.2335194,"('shy', 'confident')",-7.1944127,-7.189599,-3.7455034,-3.7115593,0.0339441
65,-0.03709707,0.16308206,"('insecure', 'secure')",-0.5181521,-0.45880547,-0.2776246,-0.1478617,0.1297629
66,-0.044826567,-0.32379884,"('inactive', 'active')",0.81637806,0.7026677,0.3857757,0.1894344,-0.1963413
67,0.5653773,0.5988526,"('doubtful', 'determined')",-0.71898794,-0.6382257,-0.0768053,-0.0196865,0.0571188
68,-1.0292877,-0.96736073,"('dependent', 'independent')",-0.8807172,-0.86277753,-0.9550024,-0.9150691,0.0399333
69,0.072983235,-0.10106617,"('lazy', 'industrious')",-0.75777507,-0.8190012,-0.3423959,-0.4600337,-0.1176378
70,0.88901633,0.9614526,"('lethargic', 'energetic')",1.1509691,1.167356,1.0199927,1.0644042,0.0444115
71,0.12187259,0.057196554,"('diffident', 'self-confident')",0.10111853,0.13566627,0.1114956,0.0964314,-0.0150642
72,0.31481463,0.33554998,"('unambitious', 'ambitious')",-0.5775804,-0.52800536,-0.1313829,-0.0962277,0.0351552
73,1.0638013,1.07044,"('helpless', 'self-reliant')",-2.9639037,-2.9541159,-0.9500512,-0.9418379,0.0082133
74,0.9753497,0.94539106,"('undedicated', 'dedicated')",0.24463975,0.22789711,0.6099948,0.5866441,-0.0233507
75,0.12657538,0.03111924,"('meek', 'impulsive')",-0.08591924,-0.05042841,0.0203281,-0.0096546,-0.0299827
76,0.4643521,0.669405,"('anxious', 'daring')",-0.32613468,-0.16945405,0.0691087,0.2499755,0.1808668
77,-0.04072716,0.15155633,"('unmotivated', 'motivated')",-1.2956868,-1.1506288,-0.668207,-0.4995362,0.1686708
78,-0.6505837,-0.52011675,"('nonresilient', 'resilient')",-0.44666308,-0.38760936,-0.5486234,-0.4538631,0.0947603
79,-0.45832944,-0.66882336,"('wavering', 'unwavering')",-0.20549616,-0.21044996,-0.3319128,-0.4396366,-0.1077238
80,0.61632365,0.6516485,"('dominated', 'dominating')",-1.060995,-1.0729629,-0.2223357,-0.2106572,0.0116785
81,0.20494933,0.2944024,"('submissive', 'aggressive')",-1.0341276,-0.91255593,-0.4145891,-0.3090768,0.1055123
82,-0.18642756,-0.18907522,"('poor', 'rich')",6.2657676,6.364587,3.03967,3.0877559,0.0480859
83,0.1081101,0.16080165,"('powerless', 'powerful')",-0.9394622,-0.9565913,-0.4156761,-0.3978948,0.0177813
84,-0.035484433,0.0077695847,"('inferior', 'superior')",0.4410425,0.39635867,0.202779,0.2020641,-0.0007149
85,0.1540825,0.16866037,"('insignificant', 'prestigious')",0.62923706,0.7006315,0.3916598,0.434646,0.0429862
86,-0.23986161,-0.3190369,"('uninfluential', 'influential')",0.36057344,0.22994822,0.0603559,-0.0445443,-0.1049002
87,1.334314,1.2289236,"('unsuccessful', 'successful')",0.96700644,0.99207485,1.1506603,1.1104991,-0.0401612
88,0.44690895,0.22282152,"('low', 'eminent')",0.21967435,0.24324317,0.3332916,0.2330323,-0.1002593
