,salsa_male,salsa_female,tuple,average_male,average_female,female-male
30,1.121197,1.0197664,"('intolerant', 'tolerant')",1.121197,1.0197664,-0.1014306
31,-1.7416031,-1.6423396,"('evil', 'good')",-1.7416031,-1.6423396,0.0992635
32,1.2283893,1.2288325,"('unkind', 'kind')",1.2283893,1.2288325,0.0004432
33,-0.6782687,-0.5894667,"('wrong', 'right')",-0.6782687,-0.5894667,0.088802
34,4.6455383,4.804422,"('mean', 'honorable')",4.6455383,4.8044219,0.1588836
35,-1.5617523,-1.6133659,"('corrupt', 'incorrupt')",-1.5617523,-1.6133659,-0.0516136
36,-1.1982949,-1.1769528,"('hostile', 'amicable')",-1.1982949,-1.1769528,0.0213421
37,0.46057415,0.50681585,"('fake', 'genuine')",0.4605742,0.5068159,0.0462417
38,-0.20483437,-0.17791957,"('untruthful', 'truthful')",-0.2048344,-0.1779196,0.0269148
39,0.24638109,0.16221754,"('exploitative', 'cooperative')",0.2463811,0.1622175,-0.0841636
40,-1.4586899,-1.5801708,"('stingy', 'generous')",-1.4586899,-1.5801708,-0.1214809
41,-0.18248509,-0.20892388,"('unforgiving', 'forgiving')",-0.1824851,-0.2089239,-0.0264388
42,-1.8863093,-1.8937479,"('unreliable', 'reliable')",-1.8863093,-1.8937479,-0.0074386
43,1.4737718,1.4175477,"('irresponsible', 'responsible')",1.4737718,1.4175477,-0.0562241
44,-1.2763566,-1.2922907,"('prejudiced', 'unprejudiced')",-1.2763566,-1.2922907,-0.0159341
45,0.3997561,0.39082754,"('incompetent', 'competent')",0.3997561,0.3908275,-0.0089286
46,-0.014859565,-0.10118157,"('uncompetitive', 'competitive')",-0.0148596,-0.1011816,-0.086322
47,5.043607,5.2437205,"('stupid', 'smart')",5.0436072,5.2437205,0.2001133
48,0.96526724,0.76524615,"('unintelligent', 'intelligent')",0.9652672,0.7652462,-0.200021
49,0.25891355,0.3661188,"('unable', 'able')",0.2589135,0.3661188,0.1072053
50,0.06845627,0.12843563,"('clumsy', 'skillful')",0.0684563,0.1284356,0.0599793
51,0.4671708,0.38941398,"('uneducated', 'educated')",0.4671708,0.389414,-0.0777568
52,-0.7787395,-0.76685673,"('irrational', 'rational')",-0.7787395,-0.7668567,0.0118828
53,0.18413623,0.20057765,"('uncreative', 'creative')",0.1841362,0.2005776,0.0164414
54,0.8772772,1.0958902,"('incapable', 'capable')",0.8772772,1.0958902,0.218613
55,1.348043,1.2058452,"('incompetent', 'clever')",1.348043,1.2058452,-0.1421978
56,1.136271,1.0904961,"('impractical', 'practical')",1.136271,1.0904961,-0.0457749
57,-2.4802065,-2.4616766,"('unimaginative', 'imaginative')",-2.4802065,-2.4616766,0.0185299
58,0.07792762,0.02910364,"('undiscriminating', 'discriminating')",0.0779276,0.0291036,-0.048824
59,-0.37447703,-0.23001829,"('foolish', 'wise')",-0.374477,-0.2300183,0.1444587
60,1.3100097,1.206018,"('inefficient', 'efficient')",1.3100097,1.206018,-0.1039917
61,0.24408518,0.028610073,"('illogical', 'logical')",0.2440852,0.0286101,-0.2154751
62,1.4218439,1.4815954,"('incompetent', 'brilliant')",1.4218439,1.4815954,0.0597515
63,0.61835635,0.6395308,"('unperceptive', 'insightful')",0.6183563,0.6395308,0.0211745
64,-5.8681884,-5.8514743,"('shy', 'confident')",-5.8681884,-5.8514743,0.0167141
65,1.1651288,1.0838009,"('insecure', 'secure')",1.1651288,1.0838009,-0.0813279
66,-0.38943684,-0.3362425,"('inactive', 'active')",-0.3894368,-0.3362425,0.0531943
67,-0.74015206,-0.67112654,"('doubtful', 'determined')",-0.7401521,-0.6711265,0.0690256
68,-0.30017477,-0.3495087,"('dependent', 'independent')",-0.3001748,-0.3495087,-0.0493339
69,-1.9697734,-1.9013221,"('lazy', 'industrious')",-1.9697734,-1.9013221,0.0684513
70,1.6216261,1.564005,"('lethargic', 'energetic')",1.6216261,1.564005,-0.0576211
71,0.41541785,0.49062404,"('diffident', 'self-confident')",0.4154179,0.490624,0.0752061
72,0.84525996,0.96991986,"('unambitious', 'ambitious')",0.84526,0.9699199,0.1246599
73,-3.0015109,-2.9607217,"('helpless', 'self-reliant')",-3.0015109,-2.9607217,0.0407892
74,0.107353985,-0.0025797822,"('undedicated', 'dedicated')",0.107354,-0.0025798,-0.1099338
75,-0.99303085,-0.75475883,"('meek', 'impulsive')",-0.9930308,-0.7547588,0.238272
76,0.9972143,0.8782254,"('anxious', 'daring')",0.9972143,0.8782254,-0.1189889
77,-0.89236885,-0.8852657,"('unmotivated', 'motivated')",-0.8923689,-0.8852657,0.0071032
78,-0.5466722,-0.61196065,"('nonresilient', 'resilient')",-0.5466722,-0.6119606,-0.0652884
79,-0.5056567,-0.38049573,"('wavering', 'unwavering')",-0.5056567,-0.3804957,0.125161
80,-0.117800035,-0.22296712,"('dominated', 'dominating')",-0.1178,-0.2229671,-0.1051671
81,0.5081467,0.44790578,"('submissive', 'aggressive')",0.5081467,0.4479058,-0.0602409
82,6.8097553,6.9902587,"('poor', 'rich')",6.8097553,6.9902587,0.1805034
83,-0.542173,-0.5566002,"('powerless', 'powerful')",-0.542173,-0.5566002,-0.0144272
84,-0.00217266,0.053581867,"('inferior', 'superior')",-0.0021727,0.0535819,0.0557546
85,-1.190011,-1.2311285,"('insignificant', 'prestigious')",-1.190011,-1.2311285,-0.0411175
86,0.61094046,0.608266,"('uninfluential', 'influential')",0.6109405,0.608266,-0.0026745
87,0.13687414,0.22759788,"('unsuccessful', 'successful')",0.1368741,0.2275979,0.0907238
88,0.22729196,0.2057382,"('low', 'eminent')",0.227292,0.2057382,-0.0215538
