,siding_male,siding_female,tuple,average_male,average_female,female-male
59,-0.11539535,-0.07406002,"('foolish', 'wise')",-0.1153954,-0.07406,0.0413354
60,0.28068364,0.63191295,"('inefficient', 'efficient')",0.2806836,0.6319129,0.3512293
61,0.38903219,0.28360328,"('illogical', 'logical')",0.3890322,0.2836033,-0.1054289
62,0.62465304,0.79849076,"('incompetent', 'brilliant')",0.624653,0.7984908,0.1738378
63,0.16134867,0.24988297,"('unperceptive', 'insightful')",0.1613487,0.249883,0.0885343
64,-6.323394,-6.234371,"('shy', 'confident')",-6.3233938,-6.2343712,0.0890226
65,0.16688696,0.38523468,"('insecure', 'secure')",0.166887,0.3852347,0.2183477
66,0.32504404,0.1836425,"('inactive', 'active')",0.325044,0.1836425,-0.1414015
67,-0.33790705,-0.23538816,"('doubtful', 'determined')",-0.337907,-0.2353882,0.1025188
68,-1.6597548,-1.4049135,"('dependent', 'independent')",-1.6597548,-1.4049135,0.2548413
69,-1.7571584,-1.9142233,"('lazy', 'industrious')",-1.7571584,-1.9142233,-0.1570649
70,1.3400998,1.4121578,"('lethargic', 'energetic')",1.3400998,1.4121578,0.072058
71,0.88093984,0.8867491,"('diffident', 'self-confident')",0.8809398,0.8867491,0.0058093
72,0.3326299,0.48483887,"('unambitious', 'ambitious')",0.3326299,0.4848389,0.152209
73,-3.425335,-3.3306372,"('helpless', 'self-reliant')",-3.4253349,-3.3306372,0.0946977
74,0.04142201,0.010697816,"('undedicated', 'dedicated')",0.041422,0.0106978,-0.0307242
75,-0.92306864,-0.97118556,"('meek', 'impulsive')",-0.9230686,-0.9711856,-0.048117
76,0.06435679,0.31092834,"('anxious', 'daring')",0.0643568,0.3109283,0.2465715
77,-1.0530804,-0.93155885,"('unmotivated', 'motivated')",-1.0530804,-0.9315588,0.1215216
78,-0.6117506,-0.68598014,"('nonresilient', 'resilient')",-0.6117506,-0.6859801,-0.0742295
79,-0.6140825,-0.5919404,"('wavering', 'unwavering')",-0.6140825,-0.5919404,0.0221421
80,0.10244287,0.034453273,"('dominated', 'dominating')",0.1024429,0.0344533,-0.0679896
81,-0.46311104,-0.2599259,"('submissive', 'aggressive')",-0.463111,-0.2599259,0.2031851
82,6.7053804,6.781342,"('poor', 'rich')",6.7053804,6.781342,0.0759616
83,-0.28962782,-0.22307682,"('powerless', 'powerful')",-0.2896278,-0.2230768,0.066551
84,0.11650622,0.16417608,"('inferior', 'superior')",0.1165062,0.1641761,0.0476699
85,-0.92826307,-0.99088466,"('insignificant', 'prestigious')",-0.9282631,-0.9908847,-0.0626216
86,0.7789658,0.6337034,"('uninfluential', 'influential')",0.7789658,0.6337034,-0.1452624
87,0.20810482,0.14623469,"('unsuccessful', 'successful')",0.2081048,0.1462347,-0.0618701
88,-0.2257006,-0.11591269,"('low', 'eminent')",-0.2257006,-0.1159127,0.1097879
