,pickaxe_male,pickaxe_female,tuple,average_male,average_female,female-male
57,-1.3925331,-1.5379488,"('unimaginative', 'imaginative')",-1.3925331,-1.5379488,-0.1454157
58,-0.35367495,-0.47234756,"('undiscriminating', 'discriminating')",-0.3536749,-0.4723476,-0.1186727
59,0.3421375,0.42376497,"('foolish', 'wise')",0.3421375,0.423765,0.0816275
60,1.0471706,0.99976134,"('inefficient', 'efficient')",1.0471706,0.9997613,-0.0474093
61,-0.24998254,-0.3028157,"('illogical', 'logical')",-0.2499825,-0.3028157,-0.0528332
62,0.0029776841,0.115717545,"('incompetent', 'brilliant')",0.0029777,0.1157175,0.1127398
63,-0.17779373,-0.2110979,"('unperceptive', 'insightful')",-0.1777937,-0.2110979,-0.0333042
64,-1.6553934,-1.7105494,"('shy', 'confident')",-1.6553934,-1.7105494,-0.055156
65,0.27137107,0.19238253,"('insecure', 'secure')",0.2713711,0.1923825,-0.0789886
66,-1.1485924,-1.1702683,"('inactive', 'active')",-1.1485924,-1.1702683,-0.0216759
67,1.0954816,1.0483593,"('doubtful', 'determined')",1.0954816,1.0483593,-0.0471223
68,-0.44367728,-0.4261713,"('dependent', 'independent')",-0.4436773,-0.4261713,0.017506
69,0.21808615,0.32371464,"('lazy', 'industrious')",0.2180862,0.3237146,0.1056284
70,-0.55811036,-0.52822423,"('lethargic', 'energetic')",-0.5581104,-0.5282242,0.0298862
71,0.4454816,0.42329642,"('diffident', 'self-confident')",0.4454816,0.4232964,-0.0221852
72,-0.24843064,-0.20396475,"('unambitious', 'ambitious')",-0.2484306,-0.2039648,0.0444658
73,-1.2495714,-1.2309419,"('helpless', 'self-reliant')",-1.2495714,-1.2309419,0.0186295
74,-0.27434975,-0.3119091,"('undedicated', 'dedicated')",-0.2743497,-0.3119091,-0.0375594
75,-0.3805735,-0.33840942,"('meek', 'impulsive')",-0.3805735,-0.3384094,0.0421641
76,0.30598742,0.24805322,"('anxious', 'daring')",0.3059874,0.2480532,-0.0579342
77,0.14037631,0.073274136,"('unmotivated', 'motivated')",0.1403763,0.0732741,-0.0671022
78,0.019247646,0.05502618,"('nonresilient', 'resilient')",0.0192476,0.0550262,0.0357786
79,-0.79628235,-0.8203692,"('wavering', 'unwavering')",-0.7962824,-0.8203692,-0.0240868
80,-0.097106,0.0025143102,"('dominated', 'dominating')",-0.097106,0.0025143,0.0996203
81,0.14385836,0.13143986,"('submissive', 'aggressive')",0.1438584,0.1314399,-0.0124185
82,1.1971273,1.1525201,"('poor', 'rich')",1.1971273,1.1525201,-0.0446072
83,-0.083474874,-0.16587804,"('powerless', 'powerful')",-0.0834749,-0.165878,-0.0824031
84,0.3866085,0.35619906,"('inferior', 'superior')",0.3866085,0.3561991,-0.0304094
85,-0.26008776,-0.38063046,"('insignificant', 'prestigious')",-0.2600878,-0.3806305,-0.1205427
86,-0.82760304,-1.0094379,"('uninfluential', 'influential')",-0.827603,-1.0094379,-0.1818349
87,0.2751078,0.29597118,"('unsuccessful', 'successful')",0.2751078,0.2959712,0.0208634
88,-0.75768554,-0.858459,"('low', 'eminent')",-0.7576855,-0.858459,-0.1007735
