,brush_male,brush_female,tuple,average_male,average_female,female-male
51,0.6420975,0.7573636,"('uneducated', 'educated')",0.6420975,0.7573636,0.1152661
52,-0.40306512,-0.59302706,"('irrational', 'rational')",-0.4030651,-0.5930271,-0.189962
53,0.26142085,0.1490629,"('uncreative', 'creative')",0.2614208,0.1490629,-0.1123579
54,0.6674901,0.80430734,"('incapable', 'capable')",0.6674901,0.8043073,0.1368172
55,1.0626217,1.2220323,"('incompetent', 'clever')",1.0626217,1.2220323,0.1594106
56,0.5228756,0.60746,"('impractical', 'practical')",0.5228756,0.60746,0.0845844
57,-1.7929493,-2.0268009,"('unimaginative', 'imaginative')",-1.7929493,-2.0268009,-0.2338516
58,0.44731978,0.3706569,"('undiscriminating', 'discriminating')",0.4473198,0.3706569,-0.0766629
59,-0.3608188,-0.33540922,"('foolish', 'wise')",-0.3608188,-0.3354092,0.0254096
60,0.38297394,0.7762319,"('inefficient', 'efficient')",0.3829739,0.7762319,0.393258
61,0.4855182,0.33468813,"('illogical', 'logical')",0.4855182,0.3346881,-0.1508301
62,0.7004777,0.9452693,"('incompetent', 'brilliant')",0.7004777,0.9452693,0.2447916
63,0.08086728,0.2201989,"('unperceptive', 'insightful')",0.0808673,0.2201989,0.1393316
64,-6.4159613,-6.2875752,"('shy', 'confident')",-6.4159613,-6.2875752,0.1283861
65,0.03816218,0.33028272,"('insecure', 'secure')",0.0381622,0.3302827,0.2921205
66,-0.08423108,-0.33060467,"('inactive', 'active')",-0.0842311,-0.3306047,-0.2463736
67,-0.680335,-0.62736934,"('doubtful', 'determined')",-0.680335,-0.6273693,0.0529657
68,-1.2899482,-1.0304565,"('dependent', 'independent')",-1.2899482,-1.0304565,0.2594917
69,-1.7586875,-1.9162661,"('lazy', 'industrious')",-1.7586875,-1.9162661,-0.1575786
70,1.4203254,1.4050536,"('lethargic', 'energetic')",1.4203254,1.4050536,-0.0152718
71,0.354211,0.244399,"('diffident', 'self-confident')",0.354211,0.244399,-0.109812
72,0.70982283,0.944203,"('unambitious', 'ambitious')",0.7098228,0.944203,0.2343802
73,-3.1864483,-3.0639844,"('helpless', 'self-reliant')",-3.1864483,-3.0639844,0.1224639
74,0.47263774,0.33329782,"('undedicated', 'dedicated')",0.4726377,0.3332978,-0.1393399
75,-1.1789625,-1.2291223,"('meek', 'impulsive')",-1.1789625,-1.2291223,-0.0501598
76,0.41577235,0.6160693,"('anxious', 'daring')",0.4157723,0.6160693,0.200297
77,-1.3983094,-1.1960356,"('unmotivated', 'motivated')",-1.3983094,-1.1960356,0.2022738
78,-0.62402797,-0.7519618,"('nonresilient', 'resilient')",-0.624028,-0.7519618,-0.1279338
79,-0.5604481,-0.630739,"('wavering', 'unwavering')",-0.5604481,-0.630739,-0.0702909
80,0.18027021,0.11302576,"('dominated', 'dominating')",0.1802702,0.1130258,-0.0672444
81,-0.11950114,0.09929677,"('submissive', 'aggressive')",-0.1195011,0.0992968,0.2187979
82,6.0815444,6.235239,"('poor', 'rich')",6.0815444,6.235239,0.1536946
83,-0.6235588,-0.52148694,"('powerless', 'powerful')",-0.6235588,-0.5214869,0.1020719
84,0.409496,0.4021129,"('inferior', 'superior')",0.409496,0.4021129,-0.0073831
85,-1.1840819,-1.2819763,"('insignificant', 'prestigious')",-1.1840819,-1.2819763,-0.0978944
86,0.96456116,0.86333895,"('uninfluential', 'influential')",0.9645612,0.8633389,-0.1012223
87,0.17848475,0.17684373,"('unsuccessful', 'successful')",0.1784848,0.1768437,-0.0016411
88,0.05835013,0.11961569,"('low', 'eminent')",0.0583501,0.1196157,0.0612656
