,buzz_male,buzz_female,tuple,average_male,average_female,female-male
42,-2.0281131,-1.9979361,"('unreliable', 'reliable')",-2.0281131,-1.9979361,0.030177
43,1.4117757,1.456866,"('irresponsible', 'responsible')",1.4117757,1.456866,0.0450903
44,-1.3188661,-1.3114778,"('prejudiced', 'unprejudiced')",-1.3188661,-1.3114778,0.0073883
45,0.38831243,0.45294142,"('incompetent', 'competent')",0.3883124,0.4529414,0.064629
46,-0.27135774,-0.19402784,"('uncompetitive', 'competitive')",-0.2713577,-0.1940278,0.0773299
47,5.422966,5.634265,"('stupid', 'smart')",5.422966,5.6342649,0.2112989
48,0.75706697,0.6196759,"('unintelligent', 'intelligent')",0.757067,0.6196759,-0.1373911
49,0.34380263,0.44827095,"('unable', 'able')",0.3438026,0.4482709,0.1044683
50,-0.041755356,-0.085096315,"('clumsy', 'skillful')",-0.0417554,-0.0850963,-0.0433409
51,0.56947637,0.5877788,"('uneducated', 'educated')",0.5694764,0.5877788,0.0183024
52,-0.5754822,-0.69088304,"('irrational', 'rational')",-0.5754822,-0.690883,-0.1154008
53,0.20942822,0.12706226,"('uncreative', 'creative')",0.2094282,0.1270623,-0.0823659
54,1.1923754,1.3315648,"('incapable', 'capable')",1.1923754,1.3315648,0.1391894
55,0.8713684,0.8329912,"('incompetent', 'clever')",0.8713684,0.8329912,-0.0383772
56,1.0543271,1.1332549,"('impractical', 'practical')",1.0543271,1.1332549,0.0789278
57,-2.5004478,-2.414118,"('unimaginative', 'imaginative')",-2.5004478,-2.4141181,0.0863297
58,-0.14503612,-0.17660204,"('undiscriminating', 'discriminating')",-0.1450361,-0.176602,-0.0315659
59,0.07568368,0.120522834,"('foolish', 'wise')",0.0756837,0.1205228,0.0448391
60,1.0800871,1.17153,"('inefficient', 'efficient')",1.0800871,1.17153,0.0914429
61,0.26021275,0.090988815,"('illogical', 'logical')",0.2602127,0.0909888,-0.1692239
62,1.5234404,1.6357541,"('incompetent', 'brilliant')",1.5234404,1.6357541,0.1123137
63,0.8627719,0.9043971,"('unperceptive', 'insightful')",0.8627719,0.9043971,0.0416252
64,-5.8487096,-5.6984024,"('shy', 'confident')",-5.8487096,-5.6984024,0.1503072
65,0.71496844,0.7489249,"('insecure', 'secure')",0.7149684,0.7489249,0.0339565
66,-0.13760875,-0.15607312,"('inactive', 'active')",-0.1376088,-0.1560731,-0.0184643
67,-0.63246036,-0.47643602,"('doubtful', 'determined')",-0.6324604,-0.476436,0.1560244
68,-0.2674791,-0.30748186,"('dependent', 'independent')",-0.2674791,-0.3074819,-0.0400028
69,-1.7380013,-1.7077276,"('lazy', 'industrious')",-1.7380013,-1.7077276,0.0302737
70,1.5142933,1.5853664,"('lethargic', 'energetic')",1.5142933,1.5853664,0.0710731
71,0.6139046,0.65772384,"('diffident', 'self-confident')",0.6139046,0.6577238,0.0438192
72,0.88029575,1.004661,"('unambitious', 'ambitious')",0.8802958,1.004661,0.1243652
73,-2.973311,-2.971919,"('helpless', 'self-reliant')",-2.9733109,-2.9719191,0.0013918
74,0.1952617,0.06387127,"('undedicated', 'dedicated')",0.1952617,0.0638713,-0.1313904
75,-0.6363392,-0.5258151,"('meek', 'impulsive')",-0.6363392,-0.5258151,0.1105241
76,0.7010762,0.6753006,"('anxious', 'daring')",0.7010762,0.6753006,-0.0257756
77,-1.0731493,-0.9214703,"('unmotivated', 'motivated')",-1.0731493,-0.9214703,0.151679
78,-0.56941813,-0.609046,"('nonresilient', 'resilient')",-0.5694181,-0.609046,-0.0396279
79,-0.24229337,-0.26983017,"('wavering', 'unwavering')",-0.2422934,-0.2698302,-0.0275368
80,-0.24594465,-0.14561701,"('dominated', 'dominating')",-0.2459446,-0.145617,0.1003276
81,0.29511678,0.44154954,"('submissive', 'aggressive')",0.2951168,0.4415495,0.1464327
82,7.0474353,7.1560073,"('poor', 'rich')",7.0474353,7.1560073,0.108572
83,-0.4968809,-0.42207435,"('powerless', 'powerful')",-0.4968809,-0.4220743,0.0748066
84,-0.103105634,-0.059405375,"('inferior', 'superior')",-0.1031056,-0.0594054,0.0437002
85,-1.1184185,-1.3105174,"('insignificant', 'prestigious')",-1.1184185,-1.3105174,-0.1920989
86,0.58082134,0.6816979,"('uninfluential', 'influential')",0.5808213,0.6816979,0.1008766
87,0.08148593,0.21582194,"('unsuccessful', 'successful')",0.0814859,0.2158219,0.134336
88,0.117429554,0.119554885,"('low', 'eminent')",0.1174296,0.1195549,0.0021253
