,fault_male,fault_female,tuple,average_male,average_female,female-male
71,0.4948831,0.5976844,"('diffident', 'self-confident')",0.4948831,0.5976844,0.1028013
72,0.8489713,0.8196166,"('unambitious', 'ambitious')",0.8489713,0.8196166,-0.0293547
73,-2.9197683,-2.775602,"('helpless', 'self-reliant')",-2.9197683,-2.7756021,0.1441662
74,0.43458247,0.34501004,"('undedicated', 'dedicated')",0.4345825,0.34501,-0.0895725
75,-0.8004062,-0.6166752,"('meek', 'impulsive')",-0.8004062,-0.6166752,0.183731
76,1.1387688,1.0441769,"('anxious', 'daring')",1.1387688,1.0441769,-0.0945919
77,-1.1342522,-1.1765687,"('unmotivated', 'motivated')",-1.1342522,-1.1765687,-0.0423165
78,-0.128029,-0.09183151,"('nonresilient', 'resilient')",-0.128029,-0.0918315,0.0361975
79,0.14859103,0.36257073,"('wavering', 'unwavering')",0.148591,0.3625707,0.2139797
80,0.06592877,-0.04908242,"('dominated', 'dominating')",0.0659288,-0.0490824,-0.1150112
81,0.24121627,0.21722278,"('submissive', 'aggressive')",0.2412163,0.2172228,-0.0239935
82,6.588146,6.7847457,"('poor', 'rich')",6.5881462,6.7847457,0.1965995
83,-0.2814798,-0.3450158,"('powerless', 'powerful')",-0.2814798,-0.3450158,-0.063536
84,0.19518495,0.31484133,"('inferior', 'superior')",0.1951849,0.3148413,0.1196564
85,-1.2325673,-1.0468066,"('insignificant', 'prestigious')",-1.2325673,-1.0468066,0.1857607
86,0.6725429,0.6419416,"('uninfluential', 'influential')",0.6725429,0.6419416,-0.0306013
87,0.2526968,0.37449557,"('unsuccessful', 'successful')",0.2526968,0.3744956,0.1217988
88,0.29986936,0.4196391,"('low', 'eminent')",0.2998694,0.4196391,0.1197697
