,input_male,input_female,tuple,average_male,average_female,female-male
37,1.0808783,1.0692804,"('fake', 'genuine')",1.0808783,1.0692804,-0.0115979
38,0.17345133,0.30480438,"('untruthful', 'truthful')",0.1734513,0.3048044,0.1313531
39,0.16063523,0.20252427,"('exploitative', 'cooperative')",0.1606352,0.2025243,0.0418891
40,-1.089303,-1.1594944,"('stingy', 'generous')",-1.089303,-1.1594944,-0.0701914
41,0.33066338,-0.002611056,"('unforgiving', 'forgiving')",0.3306634,-0.0026111,-0.3332745
42,-2.5517485,-2.3594306,"('unreliable', 'reliable')",-2.5517485,-2.3594306,0.1923179
43,1.1399115,1.2967408,"('irresponsible', 'responsible')",1.1399115,1.2967408,0.1568293
44,-1.6191245,-1.7343029,"('prejudiced', 'unprejudiced')",-1.6191245,-1.7343029,-0.1151784
45,0.5694324,0.5312617,"('incompetent', 'competent')",0.5694324,0.5312617,-0.0381707
46,-0.38843954,-0.37150604,"('uncompetitive', 'competitive')",-0.3884395,-0.371506,0.0169335
47,4.722561,4.9378047,"('stupid', 'smart')",4.7225609,4.9378047,0.2152438
48,0.96395713,0.8735641,"('unintelligent', 'intelligent')",0.9639571,0.8735641,-0.090393
49,0.11553231,0.3076399,"('unable', 'able')",0.1155323,0.3076399,0.1921076
50,-0.6433698,-0.5806991,"('clumsy', 'skillful')",-0.6433698,-0.5806991,0.0626707
51,1.2371145,1.2390386,"('uneducated', 'educated')",1.2371145,1.2390386,0.0019241
52,-0.51323146,-0.6133583,"('irrational', 'rational')",-0.5132315,-0.6133583,-0.1001268
53,-0.18019141,-0.28104925,"('uncreative', 'creative')",-0.1801914,-0.2810493,-0.1008579
54,0.883246,1.2350522,"('incapable', 'capable')",0.883246,1.2350522,0.3518062
55,1.3435583,1.374911,"('incompetent', 'clever')",1.3435583,1.374911,0.0313527
56,0.867272,1.0429975,"('impractical', 'practical')",0.867272,1.0429975,0.1757255
57,-1.7927858,-1.908518,"('unimaginative', 'imaginative')",-1.7927858,-1.908518,-0.1157322
58,0.31042045,0.1900656,"('undiscriminating', 'discriminating')",0.3104205,0.1900656,-0.1203549
59,-0.48121792,-0.39099488,"('foolish', 'wise')",-0.4812179,-0.3909949,0.090223
60,1.3277248,1.4172081,"('inefficient', 'efficient')",1.3277248,1.4172081,0.0894833
61,0.45768186,0.21944243,"('illogical', 'logical')",0.4576819,0.2194424,-0.2382395
62,1.4493484,1.7340904,"('incompetent', 'brilliant')",1.4493484,1.7340904,0.284742
63,0.6477633,0.7614839,"('unperceptive', 'insightful')",0.6477633,0.7614839,0.1137206
64,-6.158275,-5.979623,"('shy', 'confident')",-6.1582751,-5.9796228,0.1786523
65,0.20734233,0.46962786,"('insecure', 'secure')",0.2073423,0.4696279,0.2622856
66,-0.72025704,-0.74346787,"('inactive', 'active')",-0.720257,-0.7434679,-0.0232109
67,-0.7169086,-0.7827238,"('doubtful', 'determined')",-0.7169086,-0.7827238,-0.0658152
68,-0.74749815,-0.56137824,"('dependent', 'independent')",-0.7474982,-0.5613782,0.18612
69,-2.2210991,-2.1910362,"('lazy', 'industrious')",-2.2210991,-2.1910362,0.0300629
70,1.5566548,1.7173126,"('lethargic', 'energetic')",1.5566548,1.7173126,0.1606578
71,0.072771594,0.28820118,"('diffident', 'self-confident')",0.0727716,0.2882012,0.2154296
72,1.0234168,1.2552848,"('unambitious', 'ambitious')",1.0234168,1.2552848,0.231868
73,-2.8319464,-2.5490873,"('helpless', 'self-reliant')",-2.8319464,-2.5490873,0.2828591
74,0.4579162,0.31322542,"('undedicated', 'dedicated')",0.4579162,0.3132254,-0.1446908
75,-1.3762609,-1.264949,"('meek', 'impulsive')",-1.3762609,-1.264949,0.1113119
76,0.4882545,0.39818355,"('anxious', 'daring')",0.4882545,0.3981836,-0.0900709
77,-1.1934577,-1.0000567,"('unmotivated', 'motivated')",-1.1934577,-1.0000567,0.193401
78,-0.6195105,-0.65087897,"('nonresilient', 'resilient')",-0.6195105,-0.650879,-0.0313685
79,-0.72230136,-0.73949265,"('wavering', 'unwavering')",-0.7223014,-0.7394927,-0.0171913
80,0.5917702,0.6149785,"('dominated', 'dominating')",0.5917702,0.6149785,0.0232083
81,0.4678864,0.5053904,"('submissive', 'aggressive')",0.4678864,0.5053904,0.037504
82,5.830979,6.212884,"('poor', 'rich')",5.8309789,6.2128839,0.381905
83,-0.25987393,-0.2677573,"('powerless', 'powerful')",-0.2598739,-0.2677573,-0.0078834
84,0.12621298,0.18392813,"('inferior', 'superior')",0.126213,0.1839281,0.0577151
85,-1.3152229,-1.5311439,"('insignificant', 'prestigious')",-1.3152229,-1.5311439,-0.215921
86,1.2252443,1.0309284,"('uninfluential', 'influential')",1.2252443,1.0309284,-0.1943159
87,0.45276466,0.73880285,"('unsuccessful', 'successful')",0.4527647,0.7388029,0.2860382
88,0.5943145,0.557225,"('low', 'eminent')",0.5943145,0.557225,-0.0370895
