,anagram_male,anagram_female,tuple,average_male,average_female,female-male
74,0.03875686,0.016925715,"('undedicated', 'dedicated')",0.0387569,0.0169257,-0.0218312
75,-0.097736195,-0.05890626,"('meek', 'impulsive')",-0.0977362,-0.0589063,0.0388299
76,0.17210764,0.33528048,"('anxious', 'daring')",0.1721076,0.3352805,0.1631729
77,-1.1861837,-1.0696671,"('unmotivated', 'motivated')",-1.1861837,-1.0696671,0.1165166
78,-0.5762358,-0.42984846,"('nonresilient', 'resilient')",-0.5762358,-0.4298485,0.1463873
79,-0.4682513,-0.4531459,"('wavering', 'unwavering')",-0.4682513,-0.4531459,0.0151054
80,0.04863462,-0.055082105,"('dominated', 'dominating')",0.0486346,-0.0550821,-0.1037167
81,0.08118462,0.12507704,"('submissive', 'aggressive')",0.0811846,0.125077,0.0438924
82,2.165692,2.1949315,"('poor', 'rich')",2.1656921,2.1949315,0.0292394
83,-0.17465685,-0.32319605,"('powerless', 'powerful')",-0.1746569,-0.3231961,-0.1485392
84,0.5588612,0.5001954,"('inferior', 'superior')",0.5588612,0.5001954,-0.0586658
85,-0.12831283,-0.41980225,"('insignificant', 'prestigious')",-0.1283128,-0.4198022,-0.2914894
86,-0.7025858,-0.8524934,"('uninfluential', 'influential')",-0.7025858,-0.8524934,-0.1499076
87,-0.2573901,-0.46732277,"('unsuccessful', 'successful')",-0.2573901,-0.4673228,-0.2099327
88,0.46571398,0.28946206,"('low', 'eminent')",0.465714,0.2894621,-0.1762519
