,cockpit_male,cockpit_female,tuple,average_male,average_female,female-male
29,-0.30152598,-0.4923861,"('unfair', 'fair')",-0.301526,-0.4923861,-0.1908601
30,0.8182889,0.94070864,"('intolerant', 'tolerant')",0.8182889,0.9407086,0.1224197
31,-0.14930162,-0.41286182,"('evil', 'good')",-0.1493016,-0.4128618,-0.2635602
32,0.67379546,0.5616638,"('unkind', 'kind')",0.6737955,0.5616638,-0.1121317
33,0.19710287,-0.045773506,"('wrong', 'right')",0.1971029,-0.0457735,-0.2428764
34,5.083645,5.0391164,"('mean', 'honorable')",5.0836449,5.0391164,-0.0445285
35,-0.07947472,-0.36733705,"('corrupt', 'incorrupt')",-0.0794747,-0.367337,-0.2878623
36,0.26647884,-0.03417681,"('hostile', 'amicable')",0.2664788,-0.0341768,-0.3006556
37,0.7552103,0.7157115,"('fake', 'genuine')",0.7552103,0.7157115,-0.0394988
38,0.119285814,-0.01224751,"('untruthful', 'truthful')",0.1192858,-0.0122475,-0.1315333
39,0.44109145,0.4911189,"('exploitative', 'cooperative')",0.4410914,0.4911189,0.0500275
40,-1.8124783,-1.8616486,"('stingy', 'generous')",-1.8124783,-1.8616486,-0.0491703
41,-0.1939612,-0.3258267,"('unforgiving', 'forgiving')",-0.1939612,-0.3258267,-0.1318655
42,-3.1828637,-3.0009215,"('unreliable', 'reliable')",-3.1828637,-3.0009215,0.1819422
43,0.8129791,0.78477776,"('irresponsible', 'responsible')",0.8129791,0.7847778,-0.0282013
44,-1.1915708,-1.016718,"('prejudiced', 'unprejudiced')",-1.1915708,-1.016718,0.1748528
45,-0.46680647,-0.47601268,"('incompetent', 'competent')",-0.4668065,-0.4760127,-0.0092062
46,-1.4847827,-1.3720249,"('uncompetitive', 'competitive')",-1.4847827,-1.3720249,0.1127578
47,5.092844,5.0836244,"('stupid', 'smart')",5.092844,5.0836244,-0.0092196
48,0.11872475,0.10778302,"('unintelligent', 'intelligent')",0.1187247,0.107783,-0.0109417
49,0.16470787,0.21738309,"('unable', 'able')",0.1647079,0.2173831,0.0526752
50,-0.4799267,-0.599335,"('clumsy', 'skillful')",-0.4799267,-0.599335,-0.1194083
51,-0.26100305,-0.16598669,"('uneducated', 'educated')",-0.261003,-0.1659867,0.0950163
52,0.35798073,0.049907602,"('irrational', 'rational')",0.3579807,0.0499076,-0.3080731
53,0.62614435,0.41151857,"('uncreative', 'creative')",0.6261443,0.4115186,-0.2146257
54,1.2178901,1.1917613,"('incapable', 'capable')",1.2178901,1.1917613,-0.0261288
55,0.08474432,0.22710618,"('incompetent', 'clever')",0.0847443,0.2271062,0.1423619
56,0.04916138,0.1342094,"('impractical', 'practical')",0.0491614,0.1342094,0.085048
57,-3.0733604,-2.9460354,"('unimaginative', 'imaginative')",-3.0733604,-2.9460354,0.127325
58,0.293076,0.25555003,"('undiscriminating', 'discriminating')",0.293076,0.25555,-0.037526
59,0.2745498,0.1217825,"('foolish', 'wise')",0.2745498,0.1217825,-0.1527673
60,-0.4847798,-0.22900182,"('inefficient', 'efficient')",-0.4847798,-0.2290018,0.255778
61,0.30781332,0.1492326,"('illogical', 'logical')",0.3078133,0.1492326,-0.1585807
62,-0.037697606,0.09298043,"('incompetent', 'brilliant')",-0.0376976,0.0929804,0.130678
63,-0.19152988,-0.20604008,"('unperceptive', 'insightful')",-0.1915299,-0.2060401,-0.0145102
64,-7.0760255,-6.9113717,"('shy', 'confident')",-7.0760255,-6.9113717,0.1646538
65,-0.7319665,-0.5417272,"('insecure', 'secure')",-0.7319665,-0.5417272,0.1902393
66,0.19242981,0.09677695,"('inactive', 'active')",0.1924298,0.0967769,-0.0956529
67,-0.3846132,-0.33088085,"('doubtful', 'determined')",-0.3846132,-0.3308809,0.0537323
68,-0.9485619,-0.95214033,"('dependent', 'independent')",-0.9485619,-0.9521403,-0.0035784
69,-1.226355,-1.445634,"('lazy', 'industrious')",-1.226355,-1.445634,-0.219279
70,0.2931782,0.45386702,"('lethargic', 'energetic')",0.2931782,0.453867,0.1606888
71,1.2964814,1.178859,"('diffident', 'self-confident')",1.2964814,1.178859,-0.1176224
72,0.30425304,0.41625285,"('unambitious', 'ambitious')",0.304253,0.4162529,0.1119999
73,-3.0700736,-2.9868789,"('helpless', 'self-reliant')",-3.0700736,-2.9868789,0.0831947
74,-0.23991999,-0.31104648,"('undedicated', 'dedicated')",-0.23992,-0.3110465,-0.0711265
75,-0.62820315,-0.6438018,"('meek', 'impulsive')",-0.6282032,-0.6438018,-0.0155986
76,-0.075781584,0.0988472,"('anxious', 'daring')",-0.0757816,0.0988472,0.1746288
77,-1.5205828,-1.3132714,"('unmotivated', 'motivated')",-1.5205828,-1.3132714,0.2073114
78,-0.5726245,-0.62592435,"('nonresilient', 'resilient')",-0.5726245,-0.6259243,-0.0532998
79,0.25717795,0.09076105,"('wavering', 'unwavering')",0.2571779,0.0907611,-0.1664168
80,-0.9579207,-0.801473,"('dominated', 'dominating')",-0.9579207,-0.801473,0.1564477
81,-1.4050115,-1.0536904,"('submissive', 'aggressive')",-1.4050115,-1.0536904,0.3513211
82,5.9398227,5.97303,"('poor', 'rich')",5.9398227,5.9730301,0.0332074
83,-0.33674288,-0.3003588,"('powerless', 'powerful')",-0.3367429,-0.3003588,0.0363841
84,0.8887242,0.85974395,"('inferior', 'superior')",0.8887242,0.859744,-0.0289802
85,0.95194066,0.6448854,"('insignificant', 'prestigious')",0.9519407,0.6448854,-0.3070553
86,0.15331039,0.080623165,"('uninfluential', 'influential')",0.1533104,0.0806232,-0.0726872
87,-0.59529626,-0.6230422,"('unsuccessful', 'successful')",-0.5952963,-0.6230422,-0.0277459
88,0.2900867,0.29194134,"('low', 'eminent')",0.2900867,0.2919413,0.0018546
