,lashes_male,lashes_female,tuple,average_male,average_female,female-male
37,0.5478558,0.6240515,"('fake', 'genuine')",0.5478558,0.6240515,0.0761957
38,-0.1253866,-0.060151264,"('untruthful', 'truthful')",-0.1253866,-0.0601513,0.0652353
39,0.05438998,-0.005267038,"('exploitative', 'cooperative')",0.05439,-0.005267,-0.059657
40,-1.306635,-1.5248642,"('stingy', 'generous')",-1.306635,-1.5248642,-0.2182292
41,-0.08736389,-0.046372797,"('unforgiving', 'forgiving')",-0.0873639,-0.0463728,0.0409911
42,-1.5368605,-1.5661956,"('unreliable', 'reliable')",-1.5368605,-1.5661956,-0.0293351
43,1.4213747,1.396573,"('irresponsible', 'responsible')",1.4213747,1.3965729,-0.0248018
44,-1.1197869,-1.135261,"('prejudiced', 'unprejudiced')",-1.1197869,-1.1352611,-0.0154742
45,0.5407766,0.53494227,"('incompetent', 'competent')",0.5407766,0.5349423,-0.0058343
46,0.020228107,-0.020922283,"('uncompetitive', 'competitive')",0.0202281,-0.0209223,-0.0411504
47,5.035496,5.210498,"('stupid', 'smart')",5.0354962,5.2104979,0.1750017
48,0.9147756,0.7443789,"('unintelligent', 'intelligent')",0.9147756,0.7443789,-0.1703967
49,0.20278758,0.37058955,"('unable', 'able')",0.2027876,0.3705896,0.167802
50,0.12487884,0.15503098,"('clumsy', 'skillful')",0.1248788,0.155031,0.0301522
51,0.60963535,0.5577633,"('uneducated', 'educated')",0.6096354,0.5577633,-0.0518721
52,-0.908226,-0.8857042,"('irrational', 'rational')",-0.908226,-0.8857042,0.0225218
53,0.017298166,0.010505195,"('uncreative', 'creative')",0.0172982,0.0105052,-0.006793
54,0.8838527,1.1208034,"('incapable', 'capable')",0.8838527,1.1208034,0.2369507
55,1.1755912,1.0086995,"('incompetent', 'clever')",1.1755912,1.0086995,-0.1668917
56,1.1907723,1.148456,"('impractical', 'practical')",1.1907723,1.148456,-0.0423163
57,-2.073749,-2.0829391,"('unimaginative', 'imaginative')",-2.0737491,-2.0829391,-0.00919
58,-0.14334244,-0.16865581,"('undiscriminating', 'discriminating')",-0.1433424,-0.1686558,-0.0253134
59,-0.16228211,-0.05100023,"('foolish', 'wise')",-0.1622821,-0.0510002,0.1112819
60,1.2316988,1.1676826,"('inefficient', 'efficient')",1.2316988,1.1676826,-0.0640162
61,0.16004187,-0.018109538,"('illogical', 'logical')",0.1600419,-0.0181095,-0.1781514
62,1.6659168,1.6951082,"('incompetent', 'brilliant')",1.6659168,1.6951082,0.0291914
63,0.8085981,0.8202112,"('unperceptive', 'insightful')",0.8085981,0.8202112,0.0116131
64,-5.3310304,-5.3379965,"('shy', 'confident')",-5.3310304,-5.3379965,-0.0069661
65,1.1047455,0.9801468,"('insecure', 'secure')",1.1047455,0.9801468,-0.1245987
66,-0.15968874,-0.108800136,"('inactive', 'active')",-0.1596887,-0.1088001,0.0508886
67,-0.5849263,-0.44351938,"('doubtful', 'determined')",-0.5849263,-0.4435194,0.1414069
68,-0.20047551,-0.23689573,"('dependent', 'independent')",-0.2004755,-0.2368957,-0.0364202
69,-1.7376934,-1.7015371,"('lazy', 'industrious')",-1.7376934,-1.7015371,0.0361563
70,1.7602543,1.6875324,"('lethargic', 'energetic')",1.7602543,1.6875324,-0.0727219
71,0.45196512,0.4920872,"('diffident', 'self-confident')",0.4519651,0.4920872,0.0401221
72,1.0477543,1.1262391,"('unambitious', 'ambitious')",1.0477543,1.1262391,0.0784848
73,-2.9160035,-2.9070103,"('helpless', 'self-reliant')",-2.9160035,-2.9070103,0.0089932
74,0.06108939,-0.03899595,"('undedicated', 'dedicated')",0.0610894,-0.038996,-0.1000854
75,-0.7036661,-0.5051606,"('meek', 'impulsive')",-0.7036661,-0.5051606,0.1985055
76,1.0624,0.96772516,"('anxious', 'daring')",1.0624,0.9677252,-0.0946748
77,-1.0306674,-0.96889734,"('unmotivated', 'motivated')",-1.0306674,-0.9688973,0.0617701
78,-0.5894654,-0.67513907,"('nonresilient', 'resilient')",-0.5894654,-0.6751391,-0.0856737
79,-0.47791767,-0.34740818,"('wavering', 'unwavering')",-0.4779177,-0.3474082,0.1305095
80,0.025431896,-0.024792818,"('dominated', 'dominating')",0.0254319,-0.0247928,-0.0502247
81,0.6317081,0.6188931,"('submissive', 'aggressive')",0.6317081,0.6188931,-0.012815
82,6.6564245,6.798578,"('poor', 'rich')",6.6564245,6.7985778,0.1421533
83,-0.31517798,-0.29083073,"('powerless', 'powerful')",-0.315178,-0.2908307,0.0243473
84,-0.009532742,0.10667645,"('inferior', 'superior')",-0.0095327,0.1066765,0.1162092
85,-1.5082879,-1.5309483,"('insignificant', 'prestigious')",-1.5082879,-1.5309483,-0.0226604
86,0.6291282,0.67075485,"('uninfluential', 'influential')",0.6291282,0.6707548,0.0416266
87,-0.021738775,0.08267296,"('unsuccessful', 'successful')",-0.0217388,0.082673,0.1044118
88,0.2482063,0.3016988,"('low', 'eminent')",0.2482063,0.3016988,0.0534925
