,alder_male,alder_female,tuple,average_male,average_female,female-male
22,-0.29959154,-0.35577866,"('untrustworthy', 'trustworthy')",-0.2995915,-0.3557787,-0.0561872
23,2.52111,2.4252503,"('insincere', 'sincere')",2.5211101,2.4252503,-0.0958598
24,0.46698493,0.33264366,"('dishonest', 'honest')",0.4669849,0.3326437,-0.1343412
25,0.46343884,0.43307063,"('egoistic', 'altruistic')",0.4634388,0.4330706,-0.0303682
26,0.827311,0.73611253,"('hardhearted', 'benevolent')",0.827311,0.7361125,-0.0911985
27,1.1037248,0.9620376,"('hardhearted', 'softhearted')",1.1037248,0.9620376,-0.1416872
28,0.38627717,0.29344597,"('disloyal', 'loyal')",0.3862772,0.293446,-0.0928312
29,-0.95792973,-1.0509574,"('unfair', 'fair')",-0.9579297,-1.0509574,-0.0930277
30,0.6589685,0.5405377,"('intolerant', 'tolerant')",0.6589685,0.5405377,-0.1184308
31,-1.5846822,-1.4151853,"('evil', 'good')",-1.5846822,-1.4151853,0.1694969
32,0.72922254,0.5130045,"('unkind', 'kind')",0.7292225,0.5130045,-0.216218
33,-0.16349196,-0.22747447,"('wrong', 'right')",-0.163492,-0.2274745,-0.0639825
34,2.7239437,2.7696016,"('mean', 'honorable')",2.7239437,2.7696016,0.0456579
35,-0.09601939,-0.11895333,"('corrupt', 'incorrupt')",-0.0960194,-0.1189533,-0.0229339
36,-0.8080993,-0.7731851,"('hostile', 'amicable')",-0.8080993,-0.7731851,0.0349142
37,0.3636651,0.3457179,"('fake', 'genuine')",0.3636651,0.3457179,-0.0179472
38,-0.13105834,-0.14024068,"('untruthful', 'truthful')",-0.1310583,-0.1402407,-0.0091824
39,0.3047923,0.3002049,"('exploitative', 'cooperative')",0.3047923,0.3002049,-0.0045874
40,-0.9385871,-0.9965953,"('stingy', 'generous')",-0.9385871,-0.9965953,-0.0580082
41,0.28799957,0.26392266,"('unforgiving', 'forgiving')",0.2879996,0.2639227,-0.0240769
42,-1.2620478,-1.2790437,"('unreliable', 'reliable')",-1.2620478,-1.2790437,-0.0169959
43,0.11075617,0.04856233,"('irresponsible', 'responsible')",0.1107562,0.0485623,-0.0621939
44,-0.3946282,-0.4005416,"('prejudiced', 'unprejudiced')",-0.3946282,-0.4005416,-0.0059134
45,0.44287542,0.47231573,"('incompetent', 'competent')",0.4428754,0.4723157,0.0294403
46,-0.15416217,-0.22580482,"('uncompetitive', 'competitive')",-0.1541622,-0.2258048,-0.0716426
47,2.444905,2.4523187,"('stupid', 'smart')",2.444905,2.4523187,0.0074137
48,0.1590838,0.107894644,"('unintelligent', 'intelligent')",0.1590838,0.1078946,-0.0511892
49,0.004849568,0.051061653,"('unable', 'able')",0.0048496,0.0510617,0.0462121
50,-0.21737409,-0.23594072,"('clumsy', 'skillful')",-0.2173741,-0.2359407,-0.0185666
51,-0.012295444,-0.15963179,"('uneducated', 'educated')",-0.0122954,-0.1596318,-0.1473364
52,-1.355526,-1.4465514,"('irrational', 'rational')",-1.355526,-1.4465514,-0.0910254
53,-1.1168091,-1.1541148,"('uncreative', 'creative')",-1.1168091,-1.1541148,-0.0373057
54,-0.30598143,-0.30991843,"('incapable', 'capable')",-0.3059814,-0.3099184,-0.003937
55,1.1792173,1.1439891,"('incompetent', 'clever')",1.1792173,1.1439891,-0.0352282
56,0.98241895,0.93288326,"('impractical', 'practical')",0.982419,0.9328833,-0.0495357
57,-1.7528714,-1.7567217,"('unimaginative', 'imaginative')",-1.7528714,-1.7567217,-0.0038503
58,-0.18300931,-0.17006099,"('undiscriminating', 'discriminating')",-0.1830093,-0.170061,0.0129483
59,-0.42959574,-0.39873874,"('foolish', 'wise')",-0.4295957,-0.3987387,0.030857
60,1.1435555,1.0874664,"('inefficient', 'efficient')",1.1435555,1.0874664,-0.0560891
61,-0.26732054,-0.4125305,"('illogical', 'logical')",-0.2673205,-0.4125305,-0.14521
62,0.64003706,0.67102116,"('incompetent', 'brilliant')",0.6400371,0.6710212,0.0309841
63,-0.21594611,-0.15911116,"('unperceptive', 'insightful')",-0.2159461,-0.1591112,0.0568349
64,-3.3852184,-3.3865347,"('shy', 'confident')",-3.3852184,-3.3865347,-0.0013163
65,0.39292994,0.32552594,"('insecure', 'secure')",0.3929299,0.3255259,-0.067404
66,-0.5557011,-0.56541556,"('inactive', 'active')",-0.5557011,-0.5654156,-0.0097145
67,0.24749626,0.23650812,"('doubtful', 'determined')",0.2474963,0.2365081,-0.0109882
68,-0.28309628,-0.33349934,"('dependent', 'independent')",-0.2830963,-0.3334993,-0.050403
69,-0.570761,-0.5205663,"('lazy', 'industrious')",-0.570761,-0.5205663,0.0501947
70,0.07844191,0.026956692,"('lethargic', 'energetic')",0.0784419,0.0269567,-0.0514852
71,-0.08525808,-0.024813484,"('diffident', 'self-confident')",-0.0852581,-0.0248135,0.0604446
72,-0.21901779,-0.26677904,"('unambitious', 'ambitious')",-0.2190178,-0.266779,-0.0477612
73,-1.690365,-1.6652808,"('helpless', 'self-reliant')",-1.690365,-1.6652808,0.0250842
74,-0.3318735,-0.37218913,"('undedicated', 'dedicated')",-0.3318735,-0.3721891,-0.0403156
75,-0.5858624,-0.5245518,"('meek', 'impulsive')",-0.5858624,-0.5245518,0.0613106
76,-0.102499515,-0.13130537,"('anxious', 'daring')",-0.1024995,-0.1313054,-0.0288059
77,-0.7747599,-0.72763324,"('unmotivated', 'motivated')",-0.7747599,-0.7276332,0.0471267
78,-0.32181415,-0.229855,"('nonresilient', 'resilient')",-0.3218141,-0.229855,0.0919591
79,-0.7899468,-0.7250633,"('wavering', 'unwavering')",-0.7899468,-0.7250633,0.0648835
80,0.6347002,0.60370016,"('dominated', 'dominating')",0.6347002,0.6037002,-0.031
81,0.1653024,0.15029263,"('submissive', 'aggressive')",0.1653024,0.1502926,-0.0150098
82,2.6890697,2.6758666,"('poor', 'rich')",2.6890697,2.6758666,-0.0132031
83,0.012169035,-0.017385751,"('powerless', 'powerful')",0.012169,-0.0173858,-0.0295548
84,0.0011898428,-0.026478715,"('inferior', 'superior')",0.0011898,-0.0264787,-0.0276685
85,-0.39459106,-0.34071976,"('insignificant', 'prestigious')",-0.3945911,-0.3407198,0.0538713
86,-0.12246397,-0.25625786,"('uninfluential', 'influential')",-0.122464,-0.2562579,-0.1337939
87,0.20887475,0.26027194,"('unsuccessful', 'successful')",0.2088747,0.2602719,0.0513972
88,-0.5310796,-0.61826044,"('low', 'eminent')",-0.5310796,-0.6182604,-0.0871808
