,awe_male,awe_female,tuple,average_male,average_female,female-male
77,-1.7309879,-1.5214274,"('unmotivated', 'motivated')",-1.7309879,-1.5214274,0.2095605
78,-0.67261195,-0.65536815,"('nonresilient', 'resilient')",-0.672612,-0.6553681,0.0172439
79,-0.120521575,-0.21908683,"('wavering', 'unwavering')",-0.1205216,-0.2190868,-0.0985652
80,-0.5300937,-0.5412251,"('dominated', 'dominating')",-0.5300937,-0.5412251,-0.0111314
81,-0.154896,-0.027582243,"('submissive', 'aggressive')",-0.154896,-0.0275822,0.1273138
82,6.082793,6.261386,"('poor', 'rich')",6.0827932,6.2613859,0.1785927
83,-0.4859716,-0.443427,"('powerless', 'powerful')",-0.4859716,-0.443427,0.0425446
84,0.6067671,0.62163806,"('inferior', 'superior')",0.6067671,0.6216381,0.014871
85,-0.20544983,-0.40090764,"('insignificant', 'prestigious')",-0.2054498,-0.4009076,-0.1954578
86,0.025024388,0.039744474,"('uninfluential', 'influential')",0.0250244,0.0397445,0.0147201
87,-0.5490632,-0.43436062,"('unsuccessful', 'successful')",-0.5490632,-0.4343606,0.1147026
88,0.21028379,0.20267399,"('low', 'eminent')",0.2102838,0.202674,-0.0076098
