,hunt_male,hunt_female,tuple,average_male,average_female,female-male
26,1.150946,0.88543254,"('hardhearted', 'benevolent')",1.150946,0.8854325,-0.2655135
27,1.6616738,1.4607725,"('hardhearted', 'softhearted')",1.6616738,1.4607725,-0.2009013
28,1.135689,1.0504694,"('disloyal', 'loyal')",1.135689,1.0504694,-0.0852196
29,-0.3064853,-0.45895848,"('unfair', 'fair')",-0.3064853,-0.4589585,-0.1524732
30,0.511285,0.66472244,"('intolerant', 'tolerant')",0.511285,0.6647224,0.1534374
31,-1.1985986,-1.5096045,"('evil', 'good')",-1.1985986,-1.5096045,-0.3110059
32,1.209769,1.1414248,"('unkind', 'kind')",1.209769,1.1414248,-0.0683442
33,-0.5026133,-0.62783015,"('wrong', 'right')",-0.5026133,-0.6278301,-0.1252168
34,4.462984,4.6377144,"('mean', 'honorable')",4.4629841,4.6377144,0.1747303
35,-0.73675203,-1.1408277,"('corrupt', 'incorrupt')",-0.736752,-1.1408277,-0.4040757
36,-0.48434407,-0.83031285,"('hostile', 'amicable')",-0.4843441,-0.8303128,-0.3459687
37,0.8286551,0.820806,"('fake', 'genuine')",0.8286551,0.820806,-0.0078491
38,-0.5053709,-0.44656733,"('untruthful', 'truthful')",-0.5053709,-0.4465673,0.0588036
39,0.0133242635,0.1311388,"('exploitative', 'cooperative')",0.0133243,0.1311388,0.1178145
40,-1.3886855,-1.5832968,"('stingy', 'generous')",-1.3886855,-1.5832968,-0.1946113
41,0.19334236,0.17911524,"('unforgiving', 'forgiving')",0.1933424,0.1791152,-0.0142272
42,-2.0943172,-2.0298822,"('unreliable', 'reliable')",-2.0943172,-2.0298822,0.064435
43,1.1246275,1.332871,"('irresponsible', 'responsible')",1.1246275,1.332871,0.2082435
44,-0.89558166,-0.8536669,"('prejudiced', 'unprejudiced')",-0.8955817,-0.8536669,0.0419148
45,0.15970553,0.114060685,"('incompetent', 'competent')",0.1597055,0.1140607,-0.0456448
46,-0.5791176,-0.41041708,"('uncompetitive', 'competitive')",-0.5791176,-0.4104171,0.1687005
47,4.811216,4.9759064,"('stupid', 'smart')",4.8112159,4.9759064,0.1646905
48,0.4709646,0.53992075,"('unintelligent', 'intelligent')",0.4709646,0.5399207,0.0689561
49,-0.21713725,-0.04713158,"('unable', 'able')",-0.2171372,-0.0471316,0.1700056
50,-0.32940528,-0.3887137,"('clumsy', 'skillful')",-0.3294053,-0.3887137,-0.0593084
51,-0.08517794,0.009960093,"('uneducated', 'educated')",-0.0851779,0.0099601,0.095138
52,-0.36713526,-0.6927039,"('irrational', 'rational')",-0.3671353,-0.6927039,-0.3255686
53,0.2731384,0.10321718,"('uncreative', 'creative')",0.2731384,0.1032172,-0.1699212
54,0.9544167,0.98547226,"('incapable', 'capable')",0.9544167,0.9854723,0.0310556
55,0.5755456,0.784486,"('incompetent', 'clever')",0.5755456,0.784486,0.2089404
56,0.30616993,0.4021029,"('impractical', 'practical')",0.3061699,0.4021029,0.095933
57,-2.3042657,-2.3635867,"('unimaginative', 'imaginative')",-2.3042657,-2.3635867,-0.059321
58,0.29478863,0.2582289,"('undiscriminating', 'discriminating')",0.2947886,0.2582289,-0.0365597
59,0.058063082,-0.09310556,"('foolish', 'wise')",0.0580631,-0.0931056,-0.1511687
60,0.22111154,0.65419054,"('inefficient', 'efficient')",0.2211115,0.6541905,0.433079
61,0.20598361,0.13559031,"('illogical', 'logical')",0.2059836,0.1355903,-0.0703933
62,0.40559265,0.6930806,"('incompetent', 'brilliant')",0.4055927,0.6930806,0.2874879
63,-0.02710877,0.14205799,"('unperceptive', 'insightful')",-0.0271088,0.142058,0.1691668
64,-6.1505466,-6.0589113,"('shy', 'confident')",-6.1505466,-6.0589113,0.0916353
65,0.30068073,0.5240514,"('insecure', 'secure')",0.3006807,0.5240514,0.2233707
66,0.33638403,0.09440102,"('inactive', 'active')",0.336384,0.094401,-0.241983
67,-0.6141528,-0.48324457,"('doubtful', 'determined')",-0.6141528,-0.4832446,0.1309082
68,-0.8603541,-0.7344954,"('dependent', 'independent')",-0.8603541,-0.7344954,0.1258587
69,-1.7165025,-1.9130687,"('lazy', 'industrious')",-1.7165025,-1.9130687,-0.1965662
70,1.3078799,1.4350593,"('lethargic', 'energetic')",1.3078799,1.4350593,0.1271794
71,0.89300334,0.7284141,"('diffident', 'self-confident')",0.8930033,0.7284141,-0.1645892
72,0.77647465,0.9464372,"('unambitious', 'ambitious')",0.7764747,0.9464372,0.1699625
73,-2.9765558,-2.9846687,"('helpless', 'self-reliant')",-2.9765558,-2.9846687,-0.0081129
74,-0.03067914,-0.09476918,"('undedicated', 'dedicated')",-0.0306791,-0.0947692,-0.0640901
75,-0.6359449,-0.64790094,"('meek', 'impulsive')",-0.6359449,-0.6479009,-0.011956
76,0.45186687,0.7015674,"('anxious', 'daring')",0.4518669,0.7015674,0.2497005
77,-1.3669276,-1.1083821,"('unmotivated', 'motivated')",-1.3669276,-1.1083821,0.2585455
78,-0.6865104,-0.71075004,"('nonresilient', 'resilient')",-0.6865104,-0.71075,-0.0242396
79,-0.18815453,-0.38071004,"('wavering', 'unwavering')",-0.1881545,-0.38071,-0.1925555
80,-0.4991664,-0.41043398,"('dominated', 'dominating')",-0.4991664,-0.410434,0.0887324
81,-0.3222677,-0.029896468,"('submissive', 'aggressive')",-0.3222677,-0.0298965,0.2923712
82,6.3510447,6.402669,"('poor', 'rich')",6.3510447,6.402669,0.0516243
83,-0.45215887,-0.380483,"('powerless', 'powerful')",-0.4521589,-0.380483,0.0716759
84,0.42831364,0.42771986,"('inferior', 'superior')",0.4283136,0.4277199,-0.0005937
85,-0.49077743,-0.76506424,"('insignificant', 'prestigious')",-0.4907774,-0.7650642,-0.2742868
86,0.27138644,0.2288924,"('uninfluential', 'influential')",0.2713864,0.2288924,-0.042494
87,-0.29177928,-0.2840808,"('unsuccessful', 'successful')",-0.2917793,-0.2840808,0.0076985
88,-0.22917104,-0.12400994,"('low', 'eminent')",-0.229171,-0.1240099,0.1051611
