,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
33,0.5271611,0.37537244,"('wrong', 'right')",1.1060224,1.0415909,-0.81223214,-0.82012993,0.2736504,0.1989445,-0.0747059
34,-0.37219176,-0.30392432,"('mean', 'honorable')",-0.09637162,-0.07255426,4.3785424,4.4431214,1.3033264,1.3555476,0.0522212
35,1.1860712,1.0725484,"('corrupt', 'incorrupt')",-1.686563,-1.7172205,-1.1250662,-1.1898227,-0.5418527,-0.6114983,-0.0696456
36,-0.0151297,-0.22079335,"('hostile', 'amicable')",-1.8193177,-2.062755,-0.8739056,-1.0265489,-0.9027843,-1.1033657,-0.2005814
37,-0.19525732,-0.20719753,"('fake', 'genuine')",0.19827917,0.20273504,-0.29662025,-0.29327866,-0.0978661,-0.0992471,-0.001381
38,-0.96587175,-0.9796066,"('untruthful', 'truthful')",0.451073,0.35948232,-0.36802158,-0.32594,-0.2942735,-0.3153548,-0.0210813
39,0.03805569,0.13389564,"('exploitative', 'cooperative')",0.83062524,0.9985302,0.2724388,0.34278777,0.3803732,0.4917378,0.1113646
40,1.2283801,1.114668,"('stingy', 'generous')",0.39731032,0.3632778,-2.3414953,-2.3409395,-0.2386016,-0.2876646,-0.049063
41,-0.8793745,-0.8323379,"('unforgiving', 'forgiving')",0.35518858,0.23567912,-0.35820565,-0.43891817,-0.2941305,-0.3451924,-0.0510619
42,0.5722414,0.6230268,"('unreliable', 'reliable')",0.8015486,0.85032016,-2.2536244,-2.1882153,-0.2932781,-0.2382894,0.0549887
43,-1.0616131,-0.9691816,"('irresponsible', 'responsible')",0.48969015,0.5317717,0.5975537,0.6024456,0.0085436,0.0550119,0.0464683
44,0.67274594,0.7727832,"('prejudiced', 'unprejudiced')",-0.2947827,-0.17362614,-0.98029757,-0.98671836,-0.2007781,-0.1291871,0.071591
45,-1.0614703,-1.0942905,"('incompetent', 'competent')",0.6339383,0.4952923,0.29093212,0.18816148,-0.0455333,-0.1369456,-0.0914123
46,-0.8883134,-0.86376697,"('uncompetitive', 'competitive')",0.81229335,0.7450613,-0.2979321,-0.31461006,-0.1246507,-0.1444386,-0.0197879
47,-0.32438722,-0.25802544,"('stupid', 'smart')",0.85324395,0.85126233,4.844642,4.814933,1.7911663,1.8027232,0.0115569
48,-0.30093032,-0.3275715,"('unintelligent', 'intelligent')",1.1867112,1.1153575,0.5983705,0.583709,0.4947171,0.457165,-0.0375521
49,-0.5864959,-0.45677376,"('unable', 'able')",-0.63802344,-0.55182254,-0.65862113,-0.6127788,-0.6277134,-0.5404584,0.087255
50,-0.18438134,-0.1650115,"('clumsy', 'skillful')",-0.2409162,-0.30834904,-0.42337003,-0.51582366,-0.2828892,-0.3297281,-0.0468389
51,-0.94703937,-0.98046327,"('uneducated', 'educated')",-0.5606081,-0.60640794,-0.06568859,-0.119231135,-0.5244454,-0.5687008,-0.0442554
52,0.13068263,-0.06774938,"('irrational', 'rational')",-0.054966632,-0.1900371,-0.26212734,-0.37863278,-0.0621371,-0.2121398,-0.1500027
53,-0.03359954,-0.20825565,"('uncreative', 'creative')",0.4704022,0.31953168,-0.16098207,-0.28250033,0.0919402,-0.0570748,-0.149015
54,0.18528312,0.016141929,"('incapable', 'capable')",-0.4544215,-0.5038365,0.33263144,0.26483583,0.0211644,-0.0742863,-0.0954507
55,-0.7750425,-0.70765543,"('incompetent', 'clever')",0.7915366,0.7634433,0.62471914,0.61665785,0.2137378,0.2241486,0.0104108
56,-0.63872725,-0.573327,"('impractical', 'practical')",1.3951662,1.377876,0.19242553,0.13973194,0.3162882,0.3147603,-0.0015279
57,-0.11124498,-0.28959498,"('unimaginative', 'imaginative')",0.33357036,0.17893764,-2.2128925,-2.2642987,-0.6635224,-0.791652,-0.1281296
58,-0.54072785,-0.5774404,"('undiscriminating', 'discriminating')",0.54977494,0.472569,-0.2253885,-0.23482528,-0.0721138,-0.1132322,-0.0411184
59,0.5314565,0.51710886,"('foolish', 'wise')",0.5058371,0.47040507,-0.16326264,-0.11451021,0.2913436,0.2910012,-0.0003424
60,-1.2132989,-1.0545008,"('inefficient', 'efficient')",0.9137631,1.0332649,-0.0033771805,0.0895118,-0.100971,0.0227586,0.1237296
61,-1.0990702,-1.1959629,"('illogical', 'logical')",1.1034251,1.0196433,0.3911262,0.26480338,0.131827,0.0294946,-0.1023324
62,-0.3722109,-0.29387456,"('incompetent', 'brilliant')",1.2625171,1.3808798,0.6942559,0.7831571,0.5281874,0.6233874,0.0952
63,-1.1891296,-1.1838614,"('unperceptive', 'insightful')",0.9165865,0.8499696,0.1340084,0.15899979,-0.0461782,-0.0582973,-0.0121191
64,-0.32682002,-0.26581234,"('shy', 'confident')",1.2078379,1.230711,-4.5902476,-4.5549846,-1.2364099,-1.1966953,0.0397146
65,-0.4989617,-0.43826824,"('insecure', 'secure')",0.9205235,0.9108986,0.79481,0.7926789,0.4054573,0.4217698,0.0163125
66,0.30962628,0.29830495,"('inactive', 'active')",-1.1048404,-1.1022309,0.06677882,0.057359472,-0.2428118,-0.2488555,-0.0060437
67,0.43270594,0.5116469,"('doubtful', 'determined')",-0.013588309,0.050603047,-0.021520212,0.0052928254,0.1325325,0.1891809,0.0566484
68,-0.40550008,-0.45147133,"('dependent', 'independent')",-1.3734161,-1.4438858,-1.25568,-1.2563651,-1.011532,-1.0505741,-0.0390421
69,0.8844092,0.8575233,"('lazy', 'industrious')",0.40691936,0.39212525,-0.94867104,-0.9037986,0.1142192,0.1152833,0.0010641
70,-0.037107557,0.032544594,"('lethargic', 'energetic')",0.11472972,0.17840457,0.25227123,0.29630163,0.1099645,0.1690836,0.0591191
71,-0.13410963,-0.16640356,"('diffident', 'self-confident')",0.6198877,0.57625484,-0.12756974,-0.18834385,0.1194028,0.0738358,-0.045567
72,-0.37921077,-0.38385668,"('unambitious', 'ambitious')",0.56270534,0.5774688,-0.49710268,-0.4708017,-0.104536,-0.0923965,0.0121395
73,0.6070823,0.5902245,"('helpless', 'self-reliant')",1.1446136,1.1114069,-3.0411067,-2.924586,-0.4298036,-0.4076515,0.0221521
74,-0.42073745,-0.40085664,"('undedicated', 'dedicated')",0.20882449,0.15252173,-0.5135066,-0.5591244,-0.2418065,-0.2691531,-0.0273466
75,0.953944,0.8920551,"('meek', 'impulsive')",-1.0831223,-1.1449442,-0.62795454,-0.59028274,-0.2523776,-0.2810573,-0.0286797
76,-0.15358153,0.0049795844,"('anxious', 'daring')",0.3643152,0.46965498,0.054422256,0.10421171,0.0883853,0.1929488,0.1045635
77,-1.0622917,-1.0698509,"('unmotivated', 'motivated')",0.4918928,0.3598426,-1.0090674,-0.96852064,-0.5264888,-0.5595097,-0.0330209
78,-0.682588,-0.83226836,"('nonresilient', 'resilient')",0.120565295,0.04582518,0.0030942336,-0.08204001,-0.1863095,-0.2894944,-0.1031849
79,-0.003121214,-0.07239331,"('wavering', 'unwavering')",-0.81202507,-0.95616096,-0.97097045,-0.99099463,-0.5953722,-0.673183,-0.0778108
80,0.03193826,0.047507,"('dominated', 'dominating')",0.42118424,0.5329033,0.040736146,0.14298913,0.1646195,0.2411331,0.0765136
81,0.1071314,0.15436953,"('submissive', 'aggressive')",0.8537432,0.8581361,0.16428724,0.259705,0.375054,0.4240702,0.0490162
82,0.16564015,0.15661946,"('poor', 'rich')",0.36933792,0.22616804,5.5727654,5.406197,2.0359144,1.9296616,-0.1062528
83,-1.0977855,-0.98213965,"('powerless', 'powerful')",0.25043118,0.2782117,-0.96228635,-0.92059803,-0.6032135,-0.5415087,0.0617048
84,0.21521667,0.12190408,"('inferior', 'superior')",0.8442508,0.8158068,0.6727881,0.64946103,0.5774185,0.5290573,-0.0483612
85,0.5869062,0.40883222,"('insignificant', 'prestigious')",0.35978818,0.24005514,-0.962519,-0.9971325,-0.0052749,-0.1160817,-0.1108068
86,-1.1057054,-1.1795352,"('uninfluential', 'influential')",0.3321375,0.20574023,-0.7492623,-0.8269533,-0.5076101,-0.6002494,-0.0926393
87,-0.52184546,-0.52401,"('unsuccessful', 'successful')",1.26345,1.2067107,1.0679544,1.0926474,0.6031863,0.5917827,-0.0114036
88,0.1515056,0.12699251,"('low', 'eminent')",0.56166697,0.394071,-0.007976372,-0.17305742,0.2350654,0.116002,-0.1190634
