,pate_male,pate_female,tuple,average_male,average_female,female-male
31,-1.9999688,-1.9205297,"('evil', 'good')",-1.9999688,-1.9205297,0.0794391
32,1.1338362,0.951894,"('unkind', 'kind')",1.1338362,0.951894,-0.1819422
33,-0.25488806,-0.33748287,"('wrong', 'right')",-0.2548881,-0.3374829,-0.0825948
34,1.3839359,1.4879968,"('mean', 'honorable')",1.3839359,1.4879968,0.1040609
35,-1.1712189,-1.2455422,"('corrupt', 'incorrupt')",-1.1712189,-1.2455422,-0.0743233
36,-1.5169932,-1.5120208,"('hostile', 'amicable')",-1.5169932,-1.5120208,0.0049724
37,0.50393426,0.46435735,"('fake', 'genuine')",0.5039343,0.4643573,-0.039577
38,-0.26542163,-0.29088596,"('untruthful', 'truthful')",-0.2654216,-0.290886,-0.0254644
39,0.89142424,0.92064244,"('exploitative', 'cooperative')",0.8914242,0.9206424,0.0292182
40,-1.3132595,-1.2549921,"('stingy', 'generous')",-1.3132595,-1.2549921,0.0582674
41,0.7226598,0.64866394,"('unforgiving', 'forgiving')",0.7226598,0.6486639,-0.0739959
42,-0.5214655,-0.49907094,"('unreliable', 'reliable')",-0.5214655,-0.4990709,0.0223946
43,0.53519875,0.46776056,"('irresponsible', 'responsible')",0.5351987,0.4677606,-0.0674381
44,-1.0901724,-1.0290159,"('prejudiced', 'unprejudiced')",-1.0901724,-1.0290159,0.0611565
45,0.20528308,0.19043425,"('incompetent', 'competent')",0.2052831,0.1904342,-0.0148489
46,0.64266497,0.5925895,"('uncompetitive', 'competitive')",0.642665,0.5925895,-0.0500755
47,2.8109183,2.8377078,"('stupid', 'smart')",2.8109183,2.8377078,0.0267895
48,0.43019426,0.46934757,"('unintelligent', 'intelligent')",0.4301943,0.4693476,0.0391533
49,-0.44603875,-0.3151976,"('unable', 'able')",-0.4460388,-0.3151976,0.1308412
50,-0.3085971,-0.3553412,"('clumsy', 'skillful')",-0.3085971,-0.3553412,-0.0467441
51,0.2571734,0.09651739,"('uneducated', 'educated')",0.2571734,0.0965174,-0.160656
52,-1.5233268,-1.4891247,"('irrational', 'rational')",-1.5233268,-1.4891247,0.0342021
53,-0.9300808,-0.9675381,"('uncreative', 'creative')",-0.9300808,-0.9675381,-0.0374573
54,-0.5095937,-0.56144094,"('incapable', 'capable')",-0.5095937,-0.5614409,-0.0518472
55,1.3265415,1.3196311,"('incompetent', 'clever')",1.3265415,1.3196311,-0.0069104
56,1.6786346,1.604259,"('impractical', 'practical')",1.6786346,1.604259,-0.0743756
57,-0.9793832,-0.99775976,"('unimaginative', 'imaginative')",-0.9793832,-0.9977598,-0.0183766
58,-0.07645389,-0.15577269,"('undiscriminating', 'discriminating')",-0.0764539,-0.1557727,-0.0793188
59,-0.64337826,-0.4960699,"('foolish', 'wise')",-0.6433783,-0.4960699,0.1473084
60,1.5089146,1.4847212,"('inefficient', 'efficient')",1.5089146,1.4847212,-0.0241934
61,0.26341486,0.0767001,"('illogical', 'logical')",0.2634149,0.0767001,-0.1867148
62,1.0558393,1.0815512,"('incompetent', 'brilliant')",1.0558393,1.0815512,0.0257119
63,0.53367144,0.53637654,"('unperceptive', 'insightful')",0.5336714,0.5363765,0.0027051
64,-1.892379,-1.9018058,"('shy', 'confident')",-1.892379,-1.9018058,-0.0094268
65,1.5771012,1.5552304,"('insecure', 'secure')",1.5771012,1.5552304,-0.0218708
66,-1.2892833,-1.3379413,"('inactive', 'active')",-1.2892833,-1.3379413,-0.048658
67,0.19975689,0.27813202,"('doubtful', 'determined')",0.1997569,0.278132,0.0783751
68,-0.80387217,-0.75606793,"('dependent', 'independent')",-0.8038722,-0.7560679,0.0478043
69,-1.2249413,-1.1564794,"('lazy', 'industrious')",-1.2249413,-1.1564794,0.0684619
70,0.4997891,0.39015666,"('lethargic', 'energetic')",0.4997891,0.3901567,-0.1096324
71,-0.1290922,-0.17536646,"('diffident', 'self-confident')",-0.1290922,-0.1753665,-0.0462743
72,-0.0043304088,-0.036361452,"('unambitious', 'ambitious')",-0.0043304,-0.0363615,-0.0320311
73,-1.701572,-1.6492932,"('helpless', 'self-reliant')",-1.7015719,-1.6492932,0.0522787
74,0.16998418,0.11647388,"('undedicated', 'dedicated')",0.1699842,0.1164739,-0.0535103
75,-1.4077697,-1.2960998,"('meek', 'impulsive')",-1.4077697,-1.2960998,0.1116699
76,0.89508235,0.94349796,"('anxious', 'daring')",0.8950824,0.943498,0.0484156
77,-0.8370132,-0.73851216,"('unmotivated', 'motivated')",-0.8370132,-0.7385122,0.098501
78,-0.3356099,-0.41966623,"('nonresilient', 'resilient')",-0.3356099,-0.4196662,-0.0840563
79,-1.5639776,-1.5101222,"('wavering', 'unwavering')",-1.5639776,-1.5101222,0.0538554
80,0.6729921,0.60057026,"('dominated', 'dominating')",0.6729921,0.6005703,-0.0724218
81,0.9089916,0.99065536,"('submissive', 'aggressive')",0.9089916,0.9906554,0.0816638
82,1.9538786,1.9392031,"('poor', 'rich')",1.9538786,1.9392031,-0.0146755
83,-0.2636887,-0.26277894,"('powerless', 'powerful')",-0.2636887,-0.2627789,0.0009098
84,-0.15442535,-0.10928151,"('inferior', 'superior')",-0.1544254,-0.1092815,0.0451439
85,-1.6590594,-1.5217701,"('insignificant', 'prestigious')",-1.6590594,-1.5217701,0.1372893
86,-0.32285002,-0.52613527,"('uninfluential', 'influential')",-0.32285,-0.5261353,-0.2032853
87,-0.08826257,-0.17595038,"('unsuccessful', 'successful')",-0.0882626,-0.1759504,-0.0876878
88,-0.43068233,-0.48999497,"('low', 'eminent')",-0.4306823,-0.489995,-0.0593127
