,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
40,0.47409683,0.46474537,"('stingy', 'generous')",-1.6452034,-1.782142,-0.5855533,-0.6586983,-0.073145
41,-0.08345963,0.02302259,"('unforgiving', 'forgiving')",0.18896365,0.12212064,0.052752,0.0725716,0.0198196
42,0.8262621,0.8995349,"('unreliable', 'reliable')",-2.8548243,-2.6677036,-1.014281,-0.8840843,0.1301967
43,-0.6993184,-0.5401948,"('irresponsible', 'responsible')",0.4354121,0.4927086,-0.1319532,-0.0237431,0.1082101
44,0.67592657,0.6594741,"('prejudiced', 'unprejudiced')",-1.4316608,-1.4080461,-0.3778671,-0.374286,0.0035811
45,-1.2307138,-1.117501,"('incompetent', 'competent')",-0.36295918,-0.44374773,-0.7968365,-0.7806244,0.0162121
46,-1.2396077,-1.1342024,"('uncompetitive', 'competitive')",-0.99742824,-0.9853966,-1.118518,-1.0597994,0.0587186
47,-0.11404887,0.04826679,"('stupid', 'smart')",5.813594,5.859552,2.8497725,2.9539094,0.1041369
48,-0.75525814,-0.73447615,"('unintelligent', 'intelligent')",0.46451238,0.44742772,-0.1453729,-0.1435242,0.0018487
49,-0.75217474,-0.62979525,"('unable', 'able')",-0.18304466,0.028573811,-0.4676097,-0.3006107,0.166999
50,0.26103732,0.28790346,"('clumsy', 'skillful')",0.14177006,0.21327072,0.2014037,0.2505871,0.0491834
51,-1.0938637,-1.1834505,"('uneducated', 'educated')",0.92400587,0.7947381,-0.0849289,-0.1943562,-0.1094273
52,0.626546,0.31320533,"('irrational', 'rational')",0.36778435,0.20714377,0.4971652,0.2601745,-0.2369907
53,-1.0748918,-1.0219712,"('uncreative', 'creative')",1.1338375,1.0822788,0.0294728,0.0301538,0.000681
54,-0.03149106,-0.033078685,"('incapable', 'capable')",1.1943803,1.2654152,0.5814446,0.6161683,0.0347237
55,-1.049159,-0.9818897,"('incompetent', 'clever')",-0.103787646,-0.1427469,-0.5764734,-0.5623183,0.0141551
56,-0.26311845,-0.2646451,"('impractical', 'practical')",0.2098442,0.20099187,-0.0266371,-0.0318266,-0.0051895
57,-1.2179618,-1.2607504,"('unimaginative', 'imaginative')",-2.660525,-2.6856785,-1.9392434,-1.9732144,-0.033971
58,0.3632965,0.3860671,"('undiscriminating', 'discriminating')",0.09499949,0.10886808,0.229148,0.2474676,0.0183196
59,0.65776664,0.53428847,"('foolish', 'wise')",0.5800375,0.61223656,0.6189021,0.5732625,-0.0456396
60,-0.12828432,0.036105722,"('inefficient', 'efficient')",-0.16553816,0.035030417,-0.1469112,0.0355681,0.1824793
61,-0.13273203,-0.15999629,"('illogical', 'logical')",0.36957526,0.17171076,0.1184216,0.0058572,-0.1125644
62,0.1915407,0.37066934,"('incompetent', 'brilliant')",0.25506365,0.49581856,0.2233022,0.4332439,0.2099417
63,-0.39961275,-0.20371954,"('unperceptive', 'insightful')",0.8190906,0.9849916,0.2097389,0.390636,0.1808971
64,0.24063769,0.22218406,"('shy', 'confident')",-6.7241497,-6.604541,-3.241756,-3.1911783,0.0505777
65,-0.3656446,-0.5495049,"('insecure', 'secure')",-0.2645992,-0.3594991,-0.3151219,-0.454502,-0.1393801
66,0.8263223,0.8547532,"('inactive', 'active')",0.95763725,0.9053577,0.8919798,0.8800554,-0.0119244
67,0.9158793,0.85073906,"('doubtful', 'determined')",-0.4604112,-0.4836687,0.2277341,0.1835352,-0.0441989
68,-0.7656981,-0.88207823,"('dependent', 'independent')",-0.51480097,-0.47745332,-0.6402495,-0.6797658,-0.0395163
69,1.6478522,1.6945736,"('lazy', 'industrious')",-0.88314843,-0.7385919,0.3823519,0.4779909,0.095639
70,-0.59904915,-0.47489968,"('lethargic', 'energetic')",0.48379382,0.5956556,-0.0576277,0.060378,0.1180057
71,0.24719608,0.38750726,"('diffident', 'self-confident')",0.46605295,0.4406256,0.3566245,0.4140664,0.0574419
72,-0.32759327,-0.32753527,"('unambitious', 'ambitious')",-0.5168782,-0.46777257,-0.4222357,-0.3976539,0.0245818
73,1.4313754,1.3271337,"('helpless', 'self-reliant')",-3.19036,-3.0447533,-0.8794923,-0.8588098,0.0206825
74,-0.028602004,-0.017218102,"('undedicated', 'dedicated')",0.43574005,0.38211575,0.203569,0.1824488,-0.0211202
75,0.2845357,0.31357175,"('meek', 'impulsive')",-0.20988753,-0.111142516,0.0373241,0.1012146,0.0638905
76,0.17132396,0.29321292,"('anxious', 'daring')",0.17863402,0.21866512,0.174979,0.255939,0.08096
77,-0.20833814,-0.089977786,"('unmotivated', 'motivated')",-1.3362741,-1.2041314,-0.7723061,-0.6470546,0.1252515
78,-0.6673114,-0.44727027,"('nonresilient', 'resilient')",-0.37928772,-0.21631414,-0.5232996,-0.3317922,0.1915074
79,-0.48558733,-0.52521026,"('wavering', 'unwavering')",0.07461132,0.15666454,-0.205488,-0.1842729,0.0212151
80,0.020515148,-0.06035818,"('dominated', 'dominating')",-1.118071,-1.176885,-0.5487779,-0.6186216,-0.0698437
81,-0.24003951,-0.28499168,"('submissive', 'aggressive')",-0.6426165,-0.681012,-0.441328,-0.4830018,-0.0416738
82,-1.3894434,-1.3481625,"('poor', 'rich')",6.4830966,6.4394436,2.5468266,2.5456405,-0.0011861
83,1.0759317,1.0102028,"('powerless', 'powerful')",-0.602332,-0.6520367,0.2367998,0.179083,-0.0577168
84,0.5278008,0.3530836,"('inferior', 'superior')",0.51538205,0.46316922,0.5215914,0.4081264,-0.113465
85,1.4711345,1.4543594,"('insignificant', 'prestigious')",0.6250721,0.6177894,1.0481033,1.0360744,-0.0120289
86,-1.5688161,-1.6394937,"('uninfluential', 'influential')",0.10385358,-0.038969755,-0.7324812,-0.8392317,-0.1067505
87,0.74807185,0.6749308,"('unsuccessful', 'successful')",0.7658541,0.72336406,0.756963,0.6991475,-0.0578155
88,-0.395666,-0.49966064,"('low', 'eminent')",0.25509408,0.25784722,-0.070286,-0.1209067,-0.0506207
