,cheetah_male,cheetah_female,tuple,average_male,average_female,female-male
22,-0.20190436,-0.2070291,"('untrustworthy', 'trustworthy')",-0.2019044,-0.2070291,-0.0051247
23,0.46589252,0.5049015,"('insincere', 'sincere')",0.4658925,0.5049015,0.039009
24,-0.99325234,-1.0510825,"('dishonest', 'honest')",-0.9932523,-1.0510825,-0.0578302
25,0.12764996,-0.04931005,"('egoistic', 'altruistic')",0.12765,-0.0493101,-0.1769601
26,0.2562513,0.078896075,"('hardhearted', 'benevolent')",0.2562513,0.0788961,-0.1773552
27,0.59871876,0.62118775,"('hardhearted', 'softhearted')",0.5987188,0.6211877,0.0224689
28,-1.0508769,-1.1713283,"('disloyal', 'loyal')",-1.0508769,-1.1713283,-0.1204514
29,-0.3842218,-0.47729224,"('unfair', 'fair')",-0.3842218,-0.4772922,-0.0930704
30,0.1494544,0.20395823,"('intolerant', 'tolerant')",0.1494544,0.2039582,0.0545038
31,-0.6425938,-0.6794918,"('evil', 'good')",-0.6425938,-0.6794918,-0.036898
32,0.41619542,0.35866725,"('unkind', 'kind')",0.4161954,0.3586673,-0.0575281
33,-0.20968224,-0.27899307,"('wrong', 'right')",-0.2096822,-0.2789931,-0.0693109
34,0.8191393,0.9389996,"('mean', 'honorable')",0.8191393,0.9389996,0.1198603
35,0.88535964,0.6114451,"('corrupt', 'incorrupt')",0.8853596,0.6114451,-0.2739145
36,-0.4625946,-0.6275041,"('hostile', 'amicable')",-0.4625946,-0.6275041,-0.1649095
37,0.19477384,0.19366425,"('fake', 'genuine')",0.1947738,0.1936643,-0.0011095
38,-0.4447165,-0.42120087,"('untruthful', 'truthful')",-0.4447165,-0.4212009,0.0235156
39,0.33948663,0.37411457,"('exploitative', 'cooperative')",0.3394866,0.3741146,0.034628
40,-1.4255333,-1.4829394,"('stingy', 'generous')",-1.4255333,-1.4829394,-0.0574061
41,-0.58033776,-0.6450704,"('unforgiving', 'forgiving')",-0.5803378,-0.6450704,-0.0647326
42,-0.21235687,-0.15304564,"('unreliable', 'reliable')",-0.2123569,-0.1530456,0.0593113
43,-0.57108814,-0.47279316,"('irresponsible', 'responsible')",-0.5710881,-0.4727932,0.0982949
44,-0.015011012,0.014238736,"('prejudiced', 'unprejudiced')",-0.015011,0.0142387,0.0292497
45,-0.41967773,-0.35734224,"('incompetent', 'competent')",-0.4196777,-0.3573422,0.0623355
46,-0.45912263,-0.36325663,"('uncompetitive', 'competitive')",-0.4591226,-0.3632566,0.095866
47,1.5274115,1.6443573,"('stupid', 'smart')",1.5274115,1.6443573,0.1169458
48,-0.3512636,-0.23789725,"('unintelligent', 'intelligent')",-0.3512636,-0.2378972,0.1133664
49,0.16219532,0.31301412,"('unable', 'able')",0.1621953,0.3130141,0.1508188
50,0.79275614,0.87325376,"('clumsy', 'skillful')",0.7927561,0.8732538,0.0804977
51,0.031681694,-0.06774354,"('uneducated', 'educated')",0.0316817,-0.0677435,-0.0994252
52,-0.3154075,-0.5696293,"('irrational', 'rational')",-0.3154075,-0.5696293,-0.2542218
53,-1.154798,-1.2391548,"('uncreative', 'creative')",-1.154798,-1.2391548,-0.0843568
54,0.2582761,0.19329806,"('incapable', 'capable')",0.2582761,0.1932981,-0.064978
55,-0.19301748,0.056187093,"('incompetent', 'clever')",-0.1930175,0.0561871,0.2492046
56,0.24980754,0.27977562,"('impractical', 'practical')",0.2498075,0.2797756,0.0299681
57,-1.8000667,-1.8353254,"('unimaginative', 'imaginative')",-1.8000667,-1.8353254,-0.0352587
58,-0.14933856,-0.167004,"('undiscriminating', 'discriminating')",-0.1493386,-0.167004,-0.0176654
59,0.31570292,0.24027441,"('foolish', 'wise')",0.3157029,0.2402744,-0.0754285
60,0.08765186,0.34578568,"('inefficient', 'efficient')",0.0876519,0.3457857,0.2581338
61,-0.6372585,-0.7561106,"('illogical', 'logical')",-0.6372585,-0.7561106,-0.1188521
62,0.47338513,0.56589735,"('incompetent', 'brilliant')",0.4733851,0.5658973,0.0925122
63,0.29234383,0.4073284,"('unperceptive', 'insightful')",0.2923438,0.4073284,0.1149846
64,-1.621515,-1.7005455,"('shy', 'confident')",-1.621515,-1.7005455,-0.0790305
65,-0.46827713,-0.35690662,"('insecure', 'secure')",-0.4682771,-0.3569066,0.1113705
66,-0.38072845,-0.47764987,"('inactive', 'active')",-0.3807285,-0.4776499,-0.0969214
67,0.432311,0.40712363,"('doubtful', 'determined')",0.432311,0.4071236,-0.0251874
68,-0.38610822,-0.33182043,"('dependent', 'independent')",-0.3861082,-0.3318204,0.0542878
69,0.1847123,0.08065133,"('lazy', 'industrious')",0.1847123,0.0806513,-0.104061
70,-0.09055047,0.002193354,"('lethargic', 'energetic')",-0.0905505,0.0021934,0.0927439
71,0.65128833,0.624672,"('diffident', 'self-confident')",0.6512883,0.624672,-0.0266163
72,-0.96168303,-0.90268564,"('unambitious', 'ambitious')",-0.961683,-0.9026856,0.0589974
73,-0.7740947,-0.81521094,"('helpless', 'self-reliant')",-0.7740947,-0.8152109,-0.0411162
74,-0.12821192,-0.106504336,"('undedicated', 'dedicated')",-0.1282119,-0.1065043,0.0217076
75,0.33910382,0.28741118,"('meek', 'impulsive')",0.3391038,0.2874112,-0.0516926
76,0.4680282,0.66191185,"('anxious', 'daring')",0.4680282,0.6619118,0.1938836
77,-0.9064679,-0.8098779,"('unmotivated', 'motivated')",-0.9064679,-0.8098779,0.09659
78,0.15905955,0.2652013,"('nonresilient', 'resilient')",0.1590596,0.2652013,0.1061417
79,-0.08880612,-0.16046727,"('wavering', 'unwavering')",-0.0888061,-0.1604673,-0.0716612
80,-0.16751498,-0.22039671,"('dominated', 'dominating')",-0.167515,-0.2203967,-0.0528817
81,-0.7236773,-0.6635099,"('submissive', 'aggressive')",-0.7236773,-0.6635099,0.0601674
82,1.506172,1.4937881,"('poor', 'rich')",1.5061719,1.4937881,-0.0123838
83,-0.26996246,-0.3013464,"('powerless', 'powerful')",-0.2699625,-0.3013464,-0.0313839
84,-0.3239154,-0.39706913,"('inferior', 'superior')",-0.3239154,-0.3970691,-0.0731537
85,0.21414194,0.07155582,"('insignificant', 'prestigious')",0.2141419,0.0715558,-0.1425861
86,-1.4302207,-1.4631503,"('uninfluential', 'influential')",-1.4302207,-1.4631503,-0.0329296
87,0.45576167,0.3999384,"('unsuccessful', 'successful')",0.4557617,0.3999384,-0.0558233
88,0.25654677,0.018590653,"('low', 'eminent')",0.2565468,0.0185907,-0.2379561
