,great-grandfather_male,great-grandfather_female,tuple,average_male,average_female,female-male
29,-0.82539344,-0.92093205,"('unfair', 'fair')",-0.8253934,-0.9209321,-0.0955387
30,-0.21054274,-0.06576339,"('intolerant', 'tolerant')",-0.2105427,-0.0657634,0.1447793
31,-0.38367695,-0.2278221,"('evil', 'good')",-0.3836769,-0.2278221,0.1558548
32,0.68104446,0.5381817,"('unkind', 'kind')",0.6810445,0.5381817,-0.1428628
33,-0.04775153,-0.09515612,"('wrong', 'right')",-0.0477515,-0.0951561,-0.0474046
34,0.7153219,0.6973451,"('mean', 'honorable')",0.7153219,0.6973451,-0.0179768
35,0.79201424,0.7377342,"('corrupt', 'incorrupt')",0.7920142,0.7377342,-0.05428
36,0.9610451,0.7779985,"('hostile', 'amicable')",0.9610451,0.7779985,-0.1830466
37,0.56548023,0.37786067,"('fake', 'genuine')",0.5654802,0.3778607,-0.1876195
38,-0.6282537,-0.6833732,"('untruthful', 'truthful')",-0.6282537,-0.6833732,-0.0551195
39,-1.2321137,-1.1691146,"('exploitative', 'cooperative')",-1.2321137,-1.1691146,0.0629991
40,0.90033597,0.8249513,"('stingy', 'generous')",0.900336,0.8249513,-0.0753847
41,-0.2996669,-0.47511017,"('unforgiving', 'forgiving')",-0.2996669,-0.4751102,-0.1754433
42,-0.06708099,0.1683908,"('unreliable', 'reliable')",-0.067081,0.1683908,0.2354718
43,-1.5494506,-1.5995706,"('irresponsible', 'responsible')",-1.5494506,-1.5995706,-0.05012
44,-1.6642022,-1.4764042,"('prejudiced', 'unprejudiced')",-1.6642022,-1.4764042,0.187798
45,-0.5380912,-0.7938299,"('incompetent', 'competent')",-0.5380912,-0.7938299,-0.2557387
46,-1.4050066,-1.7064604,"('uncompetitive', 'competitive')",-1.4050066,-1.7064604,-0.3014538
47,-1.1297492,-1.1376591,"('stupid', 'smart')",-1.1297492,-1.1376591,-0.0079099
48,-0.6559505,-0.73218006,"('unintelligent', 'intelligent')",-0.6559505,-0.7321801,-0.0762296
49,-0.9365945,-0.69051605,"('unable', 'able')",-0.9365945,-0.6905161,0.2460784
50,1.0001376,1.1982279,"('clumsy', 'skillful')",1.0001376,1.1982279,0.1980903
51,1.2285249,1.2573708,"('uneducated', 'educated')",1.2285249,1.2573708,0.0288459
52,-0.80480963,-0.7747961,"('irrational', 'rational')",-0.8048096,-0.7747961,0.0300135
53,-0.09541645,-0.5375231,"('uncreative', 'creative')",-0.0954164,-0.5375231,-0.4421067
54,-0.34117267,-0.23899831,"('incapable', 'capable')",-0.3411727,-0.2389983,0.1021744
55,-0.49692917,-0.4431476,"('incompetent', 'clever')",-0.4969292,-0.4431476,0.0537816
56,0.7164585,0.5531627,"('impractical', 'practical')",0.7164585,0.5531627,-0.1632958
57,-0.49250257,-0.7971751,"('unimaginative', 'imaginative')",-0.4925026,-0.7971751,-0.3046725
58,0.34139678,-0.07716757,"('undiscriminating', 'discriminating')",0.3413968,-0.0771676,-0.4185644
59,-0.0046853274,0.2511478,"('foolish', 'wise')",-0.0046853,0.2511478,0.2558331
60,-1.7716272,-1.4588183,"('inefficient', 'efficient')",-1.7716272,-1.4588183,0.3128089
61,-1.5352418,-1.7276125,"('illogical', 'logical')",-1.5352418,-1.7276125,-0.1923707
62,-1.2973825,-0.9285108,"('incompetent', 'brilliant')",-1.2973825,-0.9285108,0.3688717
63,-1.0739032,-1.1598358,"('unperceptive', 'insightful')",-1.0739032,-1.1598358,-0.0859326
64,-1.0043879,-0.7032505,"('shy', 'confident')",-1.0043879,-0.7032505,0.3011374
65,-0.12726659,-0.054737516,"('insecure', 'secure')",-0.1272666,-0.0547375,0.0725291
66,2.2753518,1.6880217,"('inactive', 'active')",2.2753518,1.6880217,-0.5873301
67,-0.34741244,-0.2702642,"('doubtful', 'determined')",-0.3474124,-0.2702642,0.0771482
68,-2.1075435,-2.0823357,"('dependent', 'independent')",-2.1075435,-2.0823357,0.0252078
69,-0.57727075,-0.4513308,"('lazy', 'industrious')",-0.5772707,-0.4513308,0.1259399
70,0.19226846,0.0139476955,"('lethargic', 'energetic')",0.1922685,0.0139477,-0.1783208
71,0.4694058,0.13790718,"('diffident', 'self-confident')",0.4694058,0.1379072,-0.3314986
72,0.077024855,0.3217366,"('unambitious', 'ambitious')",0.0770249,0.3217366,0.2447117
73,1.2914175,1.5421519,"('helpless', 'self-reliant')",1.2914175,1.5421519,0.2507344
74,0.39886594,0.2657957,"('undedicated', 'dedicated')",0.3988659,0.2657957,-0.1330702
75,1.0143652,1.150353,"('meek', 'impulsive')",1.0143652,1.150353,0.1359878
76,-0.724446,-0.46973443,"('anxious', 'daring')",-0.724446,-0.4697344,0.2547116
77,-1.6904744,-1.535996,"('unmotivated', 'motivated')",-1.6904744,-1.535996,0.1544784
78,-1.0572181,-1.2144492,"('nonresilient', 'resilient')",-1.0572181,-1.2144492,-0.1572311
79,2.0670674,1.7217479,"('wavering', 'unwavering')",2.0670674,1.7217479,-0.3453195
80,0.47760317,0.407794,"('dominated', 'dominating')",0.4776032,0.407794,-0.0698092
81,-1.8192185,-1.7035508,"('submissive', 'aggressive')",-1.8192185,-1.7035508,0.1156677
82,2.0316954,1.8595008,"('poor', 'rich')",2.0316954,1.8595008,-0.1721946
83,0.7017391,0.4635548,"('powerless', 'powerful')",0.7017391,0.4635548,-0.2381843
84,0.7339781,0.61353225,"('inferior', 'superior')",0.7339781,0.6135322,-0.1204459
85,1.3247561,1.0813612,"('insignificant', 'prestigious')",1.3247561,1.0813612,-0.2433949
86,-0.24220213,-0.7136731,"('uninfluential', 'influential')",-0.2422021,-0.7136731,-0.471471
87,-0.5882338,-0.72270846,"('unsuccessful', 'successful')",-0.5882338,-0.7227085,-0.1344747
88,0.21525359,0.18207857,"('low', 'eminent')",0.2152536,0.1820786,-0.033175
