,blackfish_male,blackfish_female,tuple,average_male,average_female,female-male
24,0.75853294,0.7685109,"('dishonest', 'honest')",0.7585329,0.7685109,0.009978
25,-0.05296386,-0.14846574,"('egoistic', 'altruistic')",-0.0529639,-0.1484657,-0.0955018
26,0.00014928356,-0.3153322,"('hardhearted', 'benevolent')",0.0001493,-0.3153322,-0.3154815
27,-0.8350602,-0.7701817,"('hardhearted', 'softhearted')",-0.8350602,-0.7701817,0.0648785
28,1.0122812,0.9481782,"('disloyal', 'loyal')",1.0122812,0.9481782,-0.064103
29,-0.9101459,-0.9325169,"('unfair', 'fair')",-0.9101459,-0.9325169,-0.022371
30,0.5040497,0.54529595,"('intolerant', 'tolerant')",0.5040497,0.545296,0.0412463
31,-2.5210235,-2.56939,"('evil', 'good')",-2.5210235,-2.5693901,-0.0483666
32,0.54948413,0.5090487,"('unkind', 'kind')",0.5494841,0.5090487,-0.0404354
33,-0.1360905,-0.28998694,"('wrong', 'right')",-0.1360905,-0.2899869,-0.1538964
34,1.0897409,1.4338341,"('mean', 'honorable')",1.0897409,1.4338341,0.3440932
35,-1.1485134,-1.2680724,"('corrupt', 'incorrupt')",-1.1485134,-1.2680724,-0.119559
36,-1.8555002,-2.006198,"('hostile', 'amicable')",-1.8555002,-2.0061979,-0.1506977
37,0.5403589,0.5735232,"('fake', 'genuine')",0.5403589,0.5735232,0.0331643
38,0.334848,0.32807252,"('untruthful', 'truthful')",0.334848,0.3280725,-0.0067755
39,0.64260656,0.7086432,"('exploitative', 'cooperative')",0.6426066,0.7086432,0.0660366
40,-1.9561414,-2.0899868,"('stingy', 'generous')",-1.9561414,-2.0899868,-0.1338454
41,0.024805995,0.064005405,"('unforgiving', 'forgiving')",0.024806,0.0640054,0.0391994
42,-0.8520951,-0.7707993,"('unreliable', 'reliable')",-0.8520951,-0.7707993,0.0812958
43,0.5590502,0.72246397,"('irresponsible', 'responsible')",0.5590502,0.722464,0.1634138
44,-0.6382356,-0.61451226,"('prejudiced', 'unprejudiced')",-0.6382356,-0.6145123,0.0237233
45,0.19666371,0.30317882,"('incompetent', 'competent')",0.1966637,0.3031788,0.1065151
46,0.3258147,0.4012616,"('uncompetitive', 'competitive')",0.3258147,0.4012616,0.0754469
47,1.72625,1.9968815,"('stupid', 'smart')",1.7262501,1.9968815,0.2706314
48,0.2191185,0.29301065,"('unintelligent', 'intelligent')",0.2191185,0.2930107,0.0738922
49,-0.31431442,-0.120317005,"('unable', 'able')",-0.3143144,-0.120317,0.1939974
50,-0.04688089,-0.03612199,"('clumsy', 'skillful')",-0.0468809,-0.036122,0.0107589
51,0.18934101,0.14177659,"('uneducated', 'educated')",0.189341,0.1417766,-0.0475644
52,-0.82998955,-1.0968451,"('irrational', 'rational')",-0.8299896,-1.0968451,-0.2668555
53,-1.0000752,-1.0322685,"('uncreative', 'creative')",-1.0000752,-1.0322685,-0.0321933
54,-0.057507217,-0.006935343,"('incapable', 'capable')",-0.0575072,-0.0069353,0.0505719
55,0.8815556,1.008584,"('incompetent', 'clever')",0.8815556,1.008584,0.1270284
56,1.2684809,1.3790326,"('impractical', 'practical')",1.2684809,1.3790326,0.1105517
57,-1.2242177,-1.3465613,"('unimaginative', 'imaginative')",-1.2242177,-1.3465613,-0.1223436
58,-0.6663516,-0.73197585,"('undiscriminating', 'discriminating')",-0.6663516,-0.7319759,-0.0656243
59,-0.35120115,-0.3829065,"('foolish', 'wise')",-0.3512011,-0.3829065,-0.0317054
60,1.3673315,1.57636,"('inefficient', 'efficient')",1.3673315,1.57636,0.2090285
61,-0.22873068,-0.3052518,"('illogical', 'logical')",-0.2287307,-0.3052518,-0.0765211
62,1.2268894,1.429984,"('incompetent', 'brilliant')",1.2268894,1.429984,0.2030946
63,-0.07787146,0.036876027,"('unperceptive', 'insightful')",-0.0778715,0.036876,0.1147475
64,-2.0251002,-2.193661,"('shy', 'confident')",-2.0251002,-2.193661,-0.1685608
65,0.21826555,0.30368435,"('insecure', 'secure')",0.2182655,0.3036844,0.0854189
66,-1.1488472,-1.1687769,"('inactive', 'active')",-1.1488472,-1.1687769,-0.0199297
67,0.6976546,0.72366434,"('doubtful', 'determined')",0.6976546,0.7236643,0.0260097
68,-0.71948516,-0.70497596,"('dependent', 'independent')",-0.7194852,-0.704976,0.0145092
69,-1.512254,-1.5848594,"('lazy', 'industrious')",-1.512254,-1.5848594,-0.0726054
70,0.14371938,0.26802966,"('lethargic', 'energetic')",0.1437194,0.2680297,0.1243103
71,0.043555543,-0.03454265,"('diffident', 'self-confident')",0.0435555,-0.0345426,-0.0780981
72,-0.36978725,-0.37300172,"('unambitious', 'ambitious')",-0.3697872,-0.3730017,-0.0032145
73,-1.2201923,-1.3733193,"('helpless', 'self-reliant')",-1.2201923,-1.3733193,-0.153127
74,0.5823248,0.49484816,"('undedicated', 'dedicated')",0.5823248,0.4948482,-0.0874766
75,-0.5651984,-0.58273876,"('meek', 'impulsive')",-0.5651984,-0.5827388,-0.0175404
76,0.41779152,0.6381824,"('anxious', 'daring')",0.4177915,0.6381824,0.2203909
77,-0.37627628,-0.25567698,"('unmotivated', 'motivated')",-0.3762763,-0.255677,0.1205993
78,-0.33702087,-0.24749774,"('nonresilient', 'resilient')",-0.3370209,-0.2474977,0.0895232
79,-1.1967955,-1.1362066,"('wavering', 'unwavering')",-1.1967955,-1.1362066,0.0605889
80,0.7809471,0.7552963,"('dominated', 'dominating')",0.7809471,0.7552963,-0.0256508
81,1.2066863,1.3209075,"('submissive', 'aggressive')",1.2066863,1.3209075,0.1142212
82,1.9716907,2.257317,"('poor', 'rich')",1.9716907,2.2573171,0.2856264
83,-0.10499072,-0.22942278,"('powerless', 'powerful')",-0.1049907,-0.2294228,-0.1244321
84,0.17907433,0.17557585,"('inferior', 'superior')",0.1790743,0.1755759,-0.0034984
85,-1.1634102,-1.2751212,"('insignificant', 'prestigious')",-1.1634102,-1.2751212,-0.111711
86,-0.060826015,-0.20651567,"('uninfluential', 'influential')",-0.060826,-0.2065157,-0.1456897
87,0.14789248,0.10619844,"('unsuccessful', 'successful')",0.1478925,0.1061984,-0.0416941
88,-0.38672078,-0.5111114,"('low', 'eminent')",-0.3867208,-0.5111114,-0.1243906
