,drum_male,drum_female,tuple,average_male,average_female,female-male
73,-2.6641266,-2.6292965,"('helpless', 'self-reliant')",-2.6641266,-2.6292965,0.0348301
74,-0.08978225,-0.19954002,"('undedicated', 'dedicated')",-0.0897823,-0.19954,-0.1097577
75,-0.6026172,-0.54940224,"('meek', 'impulsive')",-0.6026172,-0.5494022,0.053215
76,-0.05341103,0.118927985,"('anxious', 'daring')",-0.053411,0.118928,0.172339
77,-1.7425971,-1.5086703,"('unmotivated', 'motivated')",-1.7425971,-1.5086703,0.2339268
78,-0.97353363,-0.9910827,"('nonresilient', 'resilient')",-0.9735336,-0.9910827,-0.0175491
79,0.28517672,0.26774856,"('wavering', 'unwavering')",0.2851767,0.2677486,-0.0174281
80,-0.8736675,-0.88810855,"('dominated', 'dominating')",-0.8736675,-0.8881086,-0.0144411
81,-1.0803169,-0.8665581,"('submissive', 'aggressive')",-1.0803169,-0.8665581,0.2137588
82,6.2794294,6.4047394,"('poor', 'rich')",6.2794294,6.4047394,0.12531
83,-0.43888268,-0.44230077,"('powerless', 'powerful')",-0.4388827,-0.4423008,-0.0034181
84,0.51209784,0.52698123,"('inferior', 'superior')",0.5120978,0.5269812,0.0148834
85,0.1564458,-0.0013666358,"('insignificant', 'prestigious')",0.1564458,-0.0013666,-0.1578124
86,0.10089634,0.08010732,"('uninfluential', 'influential')",0.1008963,0.0801073,-0.020789
87,-0.30867505,-0.2546898,"('unsuccessful', 'successful')",-0.3086751,-0.2546898,0.0539853
88,-0.0106791,0.03509494,"('low', 'eminent')",-0.0106791,0.0350949,0.045774
