,veil_male,veil_female,tuple,average_male,average_female,female-male
77,-1.283503,-1.1172389,"('unmotivated', 'motivated')",-1.2835031,-1.1172389,0.1662642
78,-0.671719,-0.64685875,"('nonresilient', 'resilient')",-0.671719,-0.6468588,0.0248602
79,-0.5512569,-0.17978486,"('wavering', 'unwavering')",-0.5512569,-0.1797849,0.371472
80,0.01739996,-0.23914959,"('dominated', 'dominating')",0.0174,-0.2391496,-0.2565496
81,0.55219805,0.35400984,"('submissive', 'aggressive')",0.5521981,0.3540098,-0.1981883
82,6.647022,6.9339437,"('poor', 'rich')",6.6470218,6.9339437,0.2869219
83,-0.29811844,-0.27553365,"('powerless', 'powerful')",-0.2981184,-0.2755336,0.0225848
84,0.18009546,0.31729898,"('inferior', 'superior')",0.1800955,0.317299,0.1372035
85,-1.4794563,-1.3102529,"('insignificant', 'prestigious')",-1.4794563,-1.3102529,0.1692034
86,0.6881708,0.72848785,"('uninfluential', 'influential')",0.6881708,0.7284878,0.040317
87,0.11664319,0.2264825,"('unsuccessful', 'successful')",0.1166432,0.2264825,0.1098393
88,0.17020024,0.20976312,"('low', 'eminent')",0.1702002,0.2097631,0.0395629
