,editorial_male,editorial_female,tuple,average_male,average_female,female-male
57,-2.6926951,-2.648489,"('unimaginative', 'imaginative')",-2.6926951,-2.648489,0.0442061
58,0.43854553,0.54255044,"('undiscriminating', 'discriminating')",0.4385455,0.5425504,0.1040049
59,0.39211714,0.37136632,"('foolish', 'wise')",0.3921171,0.3713663,-0.0207508
60,0.102327034,0.2904351,"('inefficient', 'efficient')",0.102327,0.2904351,0.1881081
61,0.22386807,0.050877202,"('illogical', 'logical')",0.2238681,0.0508772,-0.1729909
62,0.4594114,0.62367433,"('incompetent', 'brilliant')",0.4594114,0.6236743,0.1642629
63,0.35644418,0.4610403,"('unperceptive', 'insightful')",0.3564442,0.4610403,0.1045961
64,-6.860962,-6.721267,"('shy', 'confident')",-6.8609619,-6.7212672,0.1396947
65,-0.4764493,-0.44692898,"('insecure', 'secure')",-0.4764493,-0.446929,0.0295203
66,-0.23761895,-0.19316217,"('inactive', 'active')",-0.237619,-0.1931622,0.0444568
67,-0.55347747,-0.58625567,"('doubtful', 'determined')",-0.5534775,-0.5862557,-0.0327782
68,-0.68013877,-0.66804194,"('dependent', 'independent')",-0.6801388,-0.6680419,0.0120969
69,-1.3095193,-1.2995647,"('lazy', 'industrious')",-1.3095193,-1.2995647,0.0099546
70,0.11198122,0.2542868,"('lethargic', 'energetic')",0.1119812,0.2542868,0.1423056
71,0.19684502,0.2327747,"('diffident', 'self-confident')",0.196845,0.2327747,0.0359297
72,0.7562856,0.8596355,"('unambitious', 'ambitious')",0.7562856,0.8596355,0.1033499
73,-2.7391336,-2.5281553,"('helpless', 'self-reliant')",-2.7391336,-2.5281553,0.2109783
74,0.17451815,0.13917556,"('undedicated', 'dedicated')",0.1745182,0.1391756,-0.0353426
75,-0.87059575,-0.8102892,"('meek', 'impulsive')",-0.8705958,-0.8102892,0.0603066
76,-0.038393877,-0.11159679,"('anxious', 'daring')",-0.0383939,-0.1115968,-0.0732029
77,-1.7233983,-1.5718622,"('unmotivated', 'motivated')",-1.7233983,-1.5718622,0.1515361
78,-0.51558423,-0.4783979,"('nonresilient', 'resilient')",-0.5155842,-0.4783979,0.0371863
79,0.05195152,0.053293604,"('wavering', 'unwavering')",0.0519515,0.0532936,0.0013421
80,-0.28825215,-0.39485386,"('dominated', 'dominating')",-0.2882521,-0.3948539,-0.1066018
81,-0.7977817,-0.80361027,"('submissive', 'aggressive')",-0.7977817,-0.8036103,-0.0058286
82,5.814159,5.862802,"('poor', 'rich')",5.8141589,5.862802,0.0486431
83,-0.13746262,-0.14648633,"('powerless', 'powerful')",-0.1374626,-0.1464863,-0.0090237
84,0.060145788,0.10331383,"('inferior', 'superior')",0.0601458,0.1033138,0.043168
85,0.33280206,0.23286676,"('insignificant', 'prestigious')",0.3328021,0.2328668,-0.0999353
86,0.6356871,0.6015334,"('uninfluential', 'influential')",0.6356871,0.6015334,-0.0341537
87,-0.0961758,-0.13421126,"('unsuccessful', 'successful')",-0.0961758,-0.1342113,-0.0380355
88,0.62228686,0.57945496,"('low', 'eminent')",0.6222869,0.579455,-0.0428319
