,shack_male,shack_female,tuple,average_male,average_female,female-male
27,1.4816382,1.3620611,"('hardhearted', 'softhearted')",1.4816382,1.3620611,-0.1195771
28,1.3421614,1.2696979,"('disloyal', 'loyal')",1.3421614,1.2696979,-0.0724635
29,-0.37944838,-0.44795695,"('unfair', 'fair')",-0.3794484,-0.4479569,-0.0685085
30,0.92424583,1.0401458,"('intolerant', 'tolerant')",0.9242458,1.0401458,0.1159
31,-1.2928185,-1.35862,"('evil', 'good')",-1.2928185,-1.35862,-0.0658015
32,1.2200176,1.1839544,"('unkind', 'kind')",1.2200176,1.1839544,-0.0360632
33,-0.33704686,-0.45999014,"('wrong', 'right')",-0.3370469,-0.4599901,-0.1229432
34,4.246522,4.6689363,"('mean', 'honorable')",4.2465219,4.6689363,0.4224144
35,-0.6312623,-0.976275,"('corrupt', 'incorrupt')",-0.6312623,-0.976275,-0.3450127
36,-0.67272425,-0.8522115,"('hostile', 'amicable')",-0.6727242,-0.8522115,-0.1794873
37,1.0183765,1.0484588,"('fake', 'genuine')",1.0183765,1.0484588,0.0300823
38,-0.5109096,-0.39482045,"('untruthful', 'truthful')",-0.5109096,-0.3948205,0.1160891
39,0.68454725,0.72007394,"('exploitative', 'cooperative')",0.6845472,0.7200739,0.0355267
40,-1.5131717,-1.6227778,"('stingy', 'generous')",-1.5131717,-1.6227778,-0.1096061
41,0.39532837,0.2649806,"('unforgiving', 'forgiving')",0.3953284,0.2649806,-0.1303478
42,-2.4753954,-2.4474835,"('unreliable', 'reliable')",-2.4753954,-2.4474835,0.0279119
43,0.77974206,0.9899501,"('irresponsible', 'responsible')",0.7797421,0.9899501,0.210208
44,-1.2282653,-1.228064,"('prejudiced', 'unprejudiced')",-1.2282653,-1.2280639,0.0002014
45,0.2742306,0.16679755,"('incompetent', 'competent')",0.2742306,0.1667975,-0.1074331
46,-0.6860493,-0.6935702,"('uncompetitive', 'competitive')",-0.6860493,-0.6935702,-0.0075209
47,4.601677,4.8830814,"('stupid', 'smart')",4.6016769,4.8830814,0.2814045
48,0.50695324,0.576136,"('unintelligent', 'intelligent')",0.5069532,0.576136,0.0691828
49,-0.43729043,-0.1992151,"('unable', 'able')",-0.4372904,-0.1992151,0.2380753
50,-0.64612836,-0.57733494,"('clumsy', 'skillful')",-0.6461284,-0.5773349,0.0687935
51,0.44244146,0.4832119,"('uneducated', 'educated')",0.4424415,0.4832119,0.0407704
52,-0.24338277,-0.36101833,"('irrational', 'rational')",-0.2433828,-0.3610183,-0.1176355
53,-0.3328451,-0.29244745,"('uncreative', 'creative')",-0.3328451,-0.2924474,0.0403977
54,0.6965606,0.8481166,"('incapable', 'capable')",0.6965606,0.8481166,0.151556
55,0.75394315,0.8743702,"('incompetent', 'clever')",0.7539431,0.8743702,0.1204271
56,0.4356908,0.53212297,"('impractical', 'practical')",0.4356908,0.532123,0.0964322
57,-2.3442605,-2.5204475,"('unimaginative', 'imaginative')",-2.3442605,-2.5204475,-0.176187
58,0.1401874,0.11460039,"('undiscriminating', 'discriminating')",0.1401874,0.1146004,-0.025587
59,-0.22751367,-0.17260343,"('foolish', 'wise')",-0.2275137,-0.1726034,0.0549103
60,0.17257994,0.50737596,"('inefficient', 'efficient')",0.1725799,0.507376,0.3347961
61,0.3692608,0.3032614,"('illogical', 'logical')",0.3692608,0.3032614,-0.0659994
62,0.47476816,0.6988749,"('incompetent', 'brilliant')",0.4747682,0.6988749,0.2241067
63,0.06477134,0.2021706,"('unperceptive', 'insightful')",0.0647713,0.2021706,0.1373993
64,-6.4643197,-6.4816666,"('shy', 'confident')",-6.4643197,-6.4816666,-0.0173469
65,0.11108906,0.3654971,"('insecure', 'secure')",0.1110891,0.3654971,0.254408
66,-0.18799606,-0.4385233,"('inactive', 'active')",-0.1879961,-0.4385233,-0.2505272
67,-0.629328,-0.5362624,"('doubtful', 'determined')",-0.629328,-0.5362624,0.0930656
68,-1.2738357,-1.04991,"('dependent', 'independent')",-1.2738357,-1.0499099,0.2239258
69,-1.959713,-2.0687451,"('lazy', 'industrious')",-1.959713,-2.0687451,-0.1090321
70,1.2006656,1.2019379,"('lethargic', 'energetic')",1.2006656,1.2019379,0.0012723
71,0.43137518,0.41659534,"('diffident', 'self-confident')",0.4313752,0.4165953,-0.0147799
72,0.63746774,0.8046571,"('unambitious', 'ambitious')",0.6374677,0.8046571,0.1671894
73,-3.0545697,-3.030414,"('helpless', 'self-reliant')",-3.0545697,-3.0304141,0.0241556
74,0.05593925,-0.056870744,"('undedicated', 'dedicated')",0.0559392,-0.0568707,-0.1128099
75,-1.2385418,-1.2586058,"('meek', 'impulsive')",-1.2385418,-1.2586058,-0.020064
76,0.3736119,0.5473508,"('anxious', 'daring')",0.3736119,0.5473508,0.1737389
77,-1.4654199,-1.3287867,"('unmotivated', 'motivated')",-1.4654199,-1.3287867,0.1366332
78,-0.8167955,-0.848241,"('nonresilient', 'resilient')",-0.8167955,-0.848241,-0.0314455
79,-0.3580329,-0.33340558,"('wavering', 'unwavering')",-0.3580329,-0.3334056,0.0246273
80,0.024408389,-0.13628842,"('dominated', 'dominating')",0.0244084,-0.1362884,-0.1606968
81,-0.30698824,-0.2054862,"('submissive', 'aggressive')",-0.3069882,-0.2054862,0.101502
82,6.065446,6.27166,"('poor', 'rich')",6.0654459,6.2716599,0.206214
83,-0.32967612,-0.2784908,"('powerless', 'powerful')",-0.3296761,-0.2784908,0.0511853
84,0.25715977,0.322927,"('inferior', 'superior')",0.2571598,0.322927,0.0657672
85,-1.1652234,-1.1532719,"('insignificant', 'prestigious')",-1.1652234,-1.1532719,0.0119515
86,0.6014114,0.46795583,"('uninfluential', 'influential')",0.6014114,0.4679558,-0.1334556
87,0.15372953,0.18773143,"('unsuccessful', 'successful')",0.1537295,0.1877314,0.0340019
88,-0.1089844,-0.08083564,"('low', 'eminent')",-0.1089844,-0.0808356,0.0281488
