,realm_male,realm_female,tuple,average_male,average_female,female-male
39,-0.15285708,-0.16255544,"('exploitative', 'cooperative')",-0.1528571,-0.1625554,-0.0096983
40,-1.6481569,-1.8419268,"('stingy', 'generous')",-1.6481569,-1.8419268,-0.1937699
41,0.0037855133,0.063920274,"('unforgiving', 'forgiving')",0.0037855,0.0639203,0.0601348
42,-2.0276716,-1.9842615,"('unreliable', 'reliable')",-2.0276716,-1.9842615,0.0434101
43,1.0656719,1.1121422,"('irresponsible', 'responsible')",1.0656719,1.1121422,0.0464703
44,-1.3065132,-1.2967988,"('prejudiced', 'unprejudiced')",-1.3065132,-1.2967988,0.0097144
45,0.49924892,0.5706372,"('incompetent', 'competent')",0.4992489,0.5706372,0.0713883
46,-0.5974132,-0.5680459,"('uncompetitive', 'competitive')",-0.5974132,-0.5680459,0.0293673
47,5.396785,5.5331063,"('stupid', 'smart')",5.3967848,5.5331063,0.1363215
48,0.5749847,0.41641906,"('unintelligent', 'intelligent')",0.5749847,0.4164191,-0.1585656
49,0.5785709,0.71959203,"('unable', 'able')",0.5785709,0.719592,0.1410211
50,-0.014223274,-0.024538549,"('clumsy', 'skillful')",-0.0142233,-0.0245385,-0.0103152
51,0.3956456,0.43678778,"('uneducated', 'educated')",0.3956456,0.4367878,0.0411422
52,-0.05991298,-0.062221453,"('irrational', 'rational')",-0.059913,-0.0622215,-0.0023085
53,0.0058627026,-0.099393465,"('uncreative', 'creative')",0.0058627,-0.0993935,-0.1052562
54,1.2463133,1.3874924,"('incapable', 'capable')",1.2463133,1.3874924,0.1411791
55,0.7109877,0.6600793,"('incompetent', 'clever')",0.7109877,0.6600793,-0.0509084
56,0.58419156,0.6337853,"('impractical', 'practical')",0.5841916,0.6337853,0.0495937
57,-2.6520646,-2.5246015,"('unimaginative', 'imaginative')",-2.6520646,-2.5246015,0.1274631
58,-0.29928145,-0.3213756,"('undiscriminating', 'discriminating')",-0.2992814,-0.3213756,-0.0220942
59,0.1582559,0.2669715,"('foolish', 'wise')",0.1582559,0.2669715,0.1087156
60,0.5702879,0.5680187,"('inefficient', 'efficient')",0.5702879,0.5680187,-0.0022692
61,0.20100419,-0.0007747896,"('illogical', 'logical')",0.2010042,-0.0007748,-0.201779
62,1.158628,1.2690307,"('incompetent', 'brilliant')",1.158628,1.2690307,0.1104027
63,0.49599844,0.5286331,"('unperceptive', 'insightful')",0.4959984,0.5286331,0.0326347
64,-6.0206585,-5.793095,"('shy', 'confident')",-6.0206585,-5.7930951,0.2275634
65,0.317449,0.26804686,"('insecure', 'secure')",0.317449,0.2680469,-0.0494021
66,0.12489499,0.11614618,"('inactive', 'active')",0.124895,0.1161462,-0.0087488
67,-0.3584463,-0.23636135,"('doubtful', 'determined')",-0.3584463,-0.2363614,0.1220849
68,-0.15216082,-0.20244417,"('dependent', 'independent')",-0.1521608,-0.2024442,-0.0502834
69,-1.5299165,-1.4940895,"('lazy', 'industrious')",-1.5299165,-1.4940895,0.035827
70,1.1433295,1.2093036,"('lethargic', 'energetic')",1.1433295,1.2093036,0.0659741
71,0.5138154,0.49815428,"('diffident', 'self-confident')",0.5138154,0.4981543,-0.0156611
72,0.8310828,0.88895875,"('unambitious', 'ambitious')",0.8310828,0.8889588,0.057876
73,-2.8756406,-2.8956826,"('helpless', 'self-reliant')",-2.8756406,-2.8956826,-0.020042
74,-0.039385196,-0.14631662,"('undedicated', 'dedicated')",-0.0393852,-0.1463166,-0.1069314
75,-0.6921658,-0.4811936,"('meek', 'impulsive')",-0.6921658,-0.4811936,0.2109722
76,0.31655172,0.26679602,"('anxious', 'daring')",0.3165517,0.266796,-0.0497557
77,-1.2117602,-1.0796645,"('unmotivated', 'motivated')",-1.2117602,-1.0796645,0.1320957
78,-0.6830209,-0.7137397,"('nonresilient', 'resilient')",-0.6830209,-0.7137397,-0.0307188
79,-0.061426137,0.0491796,"('wavering', 'unwavering')",-0.0614261,0.0491796,0.1106057
80,-0.30284598,-0.2488877,"('dominated', 'dominating')",-0.302846,-0.2488877,0.0539583
81,-0.064640336,0.022907544,"('submissive', 'aggressive')",-0.0646403,0.0229075,0.0875478
82,6.861249,6.9397726,"('poor', 'rich')",6.861249,6.9397726,0.0785236
83,-0.44030178,-0.3031484,"('powerless', 'powerful')",-0.4403018,-0.3031484,0.1371534
84,0.2747977,0.287915,"('inferior', 'superior')",0.2747977,0.287915,0.0131173
85,-1.2911409,-1.3999832,"('insignificant', 'prestigious')",-1.2911409,-1.3999832,-0.1088423
86,0.33645,0.46546045,"('uninfluential', 'influential')",0.33645,0.4654604,0.1290104
87,-0.022971198,0.13890785,"('unsuccessful', 'successful')",-0.0229712,0.1389078,0.161879
88,0.040502712,0.110425435,"('low', 'eminent')",0.0405027,0.1104254,0.0699227
