,deed_male,deed_female,tuple,average_male,average_female,female-male
23,6.6149173,6.6144476,"('insincere', 'sincere')",6.6149173,6.6144476,-0.0004697
24,1.3715804,1.3230518,"('dishonest', 'honest')",1.3715804,1.3230518,-0.0485286
25,1.3061324,1.2663268,"('egoistic', 'altruistic')",1.3061324,1.2663268,-0.0398056
26,1.0905195,1.0129598,"('hardhearted', 'benevolent')",1.0905195,1.0129598,-0.0775597
27,1.7955874,1.6248072,"('hardhearted', 'softhearted')",1.7955874,1.6248072,-0.1707802
28,1.1898582,1.1779536,"('disloyal', 'loyal')",1.1898582,1.1779536,-0.0119046
29,-0.4736675,-0.6347238,"('unfair', 'fair')",-0.4736675,-0.6347238,-0.1610563
30,0.66191614,0.6204373,"('intolerant', 'tolerant')",0.6619161,0.6204373,-0.0414788
31,-0.99506617,-0.9488178,"('evil', 'good')",-0.9950662,-0.9488178,0.0462484
32,1.341337,1.2564843,"('unkind', 'kind')",1.341337,1.2564843,-0.0848527
33,0.13462529,0.124745145,"('wrong', 'right')",0.1346253,0.1247451,-0.0098802
34,5.094533,5.209943,"('mean', 'honorable')",5.094533,5.2099428,0.1154098
35,-0.20560393,-0.37577587,"('corrupt', 'incorrupt')",-0.2056039,-0.3757759,-0.170172
36,0.07798217,0.000516193,"('hostile', 'amicable')",0.0779822,0.0005162,-0.077466
37,0.702594,0.6787231,"('fake', 'genuine')",0.702594,0.6787231,-0.0238709
38,0.23984794,0.2606874,"('untruthful', 'truthful')",0.2398479,0.2606874,0.0208395
39,0.24834704,0.26234838,"('exploitative', 'cooperative')",0.248347,0.2623484,0.0140014
40,-1.6475898,-1.7641441,"('stingy', 'generous')",-1.6475898,-1.7641441,-0.1165543
41,-0.05585251,-0.08882293,"('unforgiving', 'forgiving')",-0.0558525,-0.0888229,-0.0329704
42,-2.5765245,-2.5598814,"('unreliable', 'reliable')",-2.5765245,-2.5598814,0.0166431
43,0.5836387,0.60904956,"('irresponsible', 'responsible')",0.5836387,0.6090496,0.0254109
44,-1.4526601,-1.4787331,"('prejudiced', 'unprejudiced')",-1.4526601,-1.4787331,-0.026073
45,-0.38668948,-0.4558247,"('incompetent', 'competent')",-0.3866895,-0.4558247,-0.0691352
46,-1.6955936,-1.7228332,"('uncompetitive', 'competitive')",-1.6955936,-1.7228332,-0.0272396
47,5.0975056,5.2011175,"('stupid', 'smart')",5.0975056,5.2011175,0.1036119
48,0.25224864,0.24933374,"('unintelligent', 'intelligent')",0.2522486,0.2493337,-0.0029149
49,0.36134046,0.42098582,"('unable', 'able')",0.3613405,0.4209858,0.0596453
50,0.015176967,0.016042776,"('clumsy', 'skillful')",0.015177,0.0160428,0.0008658
51,-0.1157609,-0.13034976,"('uneducated', 'educated')",-0.1157609,-0.1303498,-0.0145889
52,-0.3174965,-0.40265474,"('irrational', 'rational')",-0.3174965,-0.4026547,-0.0851582
53,0.2952284,0.26924744,"('uncreative', 'creative')",0.2952284,0.2692474,-0.025981
54,0.9069605,0.970142,"('incapable', 'capable')",0.9069605,0.970142,0.0631815
55,0.15765283,0.21219513,"('incompetent', 'clever')",0.1576528,0.2121951,0.0545423
56,0.6078543,0.655489,"('impractical', 'practical')",0.6078543,0.655489,0.0476347
57,-3.2408445,-3.2175639,"('unimaginative', 'imaginative')",-3.2408445,-3.2175639,0.0232806
58,0.105529584,0.055537455,"('undiscriminating', 'discriminating')",0.1055296,0.0555375,-0.0499921
59,0.03293559,0.046661973,"('foolish', 'wise')",0.0329356,0.046662,0.0137264
60,-0.077640474,0.012174679,"('inefficient', 'efficient')",-0.0776405,0.0121747,0.0898152
61,0.37859404,0.1857673,"('illogical', 'logical')",0.378594,0.1857673,-0.1928267
62,0.08914981,0.20010717,"('incompetent', 'brilliant')",0.0891498,0.2001072,0.1109574
63,-0.0049511716,0.046048276,"('unperceptive', 'insightful')",-0.0049512,0.0460483,0.0509995
64,-7.2721314,-7.2773776,"('shy', 'confident')",-7.2721314,-7.2773776,-0.0052462
65,-0.44086862,-0.4388504,"('insecure', 'secure')",-0.4408686,-0.4388504,0.0020182
66,-0.03207219,-0.13871333,"('inactive', 'active')",-0.0320722,-0.1387133,-0.1066411
67,-0.075273186,-0.029224852,"('doubtful', 'determined')",-0.0752732,-0.0292249,0.0460483
68,-0.92533547,-0.94602686,"('dependent', 'independent')",-0.9253355,-0.9460269,-0.0206914
69,-1.0953702,-1.1359485,"('lazy', 'industrious')",-1.0953702,-1.1359485,-0.0405783
70,0.40302083,0.3827448,"('lethargic', 'energetic')",0.4030208,0.3827448,-0.020276
71,0.9077287,0.93074316,"('diffident', 'self-confident')",0.9077287,0.9307432,0.0230145
72,0.1817711,0.28331554,"('unambitious', 'ambitious')",0.1817711,0.2833155,0.1015444
73,-2.8566775,-2.8048093,"('helpless', 'self-reliant')",-2.8566775,-2.8048093,0.0518682
74,-0.46174037,-0.44390762,"('undedicated', 'dedicated')",-0.4617404,-0.4439076,0.0178328
75,-0.6803582,-0.60747224,"('meek', 'impulsive')",-0.6803582,-0.6074722,0.072886
76,0.4620254,0.44554785,"('anxious', 'daring')",0.4620254,0.4455478,-0.0164776
77,-1.3086555,-1.1849241,"('unmotivated', 'motivated')",-1.3086555,-1.1849241,0.1237314
78,-0.6873946,-0.64699095,"('nonresilient', 'resilient')",-0.6873946,-0.646991,0.0404036
79,0.82670003,0.8317656,"('wavering', 'unwavering')",0.8267,0.8317656,0.0050656
80,-0.8420532,-0.8910688,"('dominated', 'dominating')",-0.8420532,-0.8910688,-0.0490156
81,-1.1474918,-0.99661946,"('submissive', 'aggressive')",-1.1474918,-0.9966195,0.1508723
82,5.8038926,5.956898,"('poor', 'rich')",5.8038926,5.9568982,0.1530056
83,-0.5388285,-0.5087558,"('powerless', 'powerful')",-0.5388285,-0.5087558,0.0300727
84,0.5849343,0.5649573,"('inferior', 'superior')",0.5849343,0.5649573,-0.019977
85,0.5055113,0.49240935,"('insignificant', 'prestigious')",0.5055113,0.4924093,-0.013102
86,-0.198859,-0.21932374,"('uninfluential', 'influential')",-0.198859,-0.2193237,-0.0204647
87,-0.6260069,-0.47912854,"('unsuccessful', 'successful')",-0.6260069,-0.4791285,0.1468784
88,0.2591817,0.34481186,"('low', 'eminent')",0.2591817,0.3448119,0.0856302
