,panther_male,panther_female,tuple,average_male,average_female,female-male
25,0.46996745,0.35351586,"('egoistic', 'altruistic')",0.4699675,0.3535159,-0.1164516
26,-0.054722697,-0.09737196,"('hardhearted', 'benevolent')",-0.0547227,-0.097372,-0.0426493
27,1.452759,1.3528793,"('hardhearted', 'softhearted')",1.452759,1.3528793,-0.0998797
28,1.3246925,1.340097,"('disloyal', 'loyal')",1.3246925,1.340097,0.0154045
29,0.0163581,-0.08366312,"('unfair', 'fair')",0.0163581,-0.0836631,-0.1000212
30,1.2986461,1.1719638,"('intolerant', 'tolerant')",1.2986461,1.1719638,-0.1266823
31,-1.516129,-1.4499859,"('evil', 'good')",-1.516129,-1.4499859,0.0661431
32,1.2565956,1.205253,"('unkind', 'kind')",1.2565956,1.205253,-0.0513426
33,-0.4975153,-0.52612966,"('wrong', 'right')",-0.4975153,-0.5261297,-0.0286144
34,4.7613125,4.889709,"('mean', 'honorable')",4.7613125,4.889709,0.1283965
35,-0.86546844,-0.9375551,"('corrupt', 'incorrupt')",-0.8654684,-0.9375551,-0.0720867
36,-0.9005457,-0.9860431,"('hostile', 'amicable')",-0.9005457,-0.9860431,-0.0854974
37,1.0745301,1.0641284,"('fake', 'genuine')",1.0745301,1.0641284,-0.0104017
38,0.29913884,0.22546962,"('untruthful', 'truthful')",0.2991388,0.2254696,-0.0736692
39,-0.15168959,-0.13458066,"('exploitative', 'cooperative')",-0.1516896,-0.1345807,0.0171089
40,-1.3614722,-1.3103516,"('stingy', 'generous')",-1.3614722,-1.3103516,0.0511206
41,-0.11887044,-0.14091742,"('unforgiving', 'forgiving')",-0.1188704,-0.1409174,-0.022047
42,-1.6537832,-1.5933973,"('unreliable', 'reliable')",-1.6537832,-1.5933973,0.0603859
43,1.6364244,1.5719432,"('irresponsible', 'responsible')",1.6364244,1.5719432,-0.0644812
44,-1.3533994,-1.5452169,"('prejudiced', 'unprejudiced')",-1.3533994,-1.5452169,-0.1918175
45,0.3275396,0.48414293,"('incompetent', 'competent')",0.3275396,0.4841429,0.1566033
46,-0.35714933,-0.28173563,"('uncompetitive', 'competitive')",-0.3571493,-0.2817356,0.0754137
47,5.286509,5.5143037,"('stupid', 'smart')",5.286509,5.5143037,0.2277947
48,1.0586288,1.0332304,"('unintelligent', 'intelligent')",1.0586288,1.0332304,-0.0253984
49,0.3778462,0.55568814,"('unable', 'able')",0.3778462,0.5556881,0.1778419
50,0.38568577,0.46459123,"('clumsy', 'skillful')",0.3856858,0.4645912,0.0789054
51,0.8772488,0.9569455,"('uneducated', 'educated')",0.8772488,0.9569455,0.0796967
52,-0.36749095,-0.37799844,"('irrational', 'rational')",-0.3674909,-0.3779984,-0.0105075
53,0.59091794,0.5945539,"('uncreative', 'creative')",0.5909179,0.5945539,0.003636
54,1.436957,1.5687582,"('incapable', 'capable')",1.436957,1.5687582,0.1318012
55,0.87354505,0.9582455,"('incompetent', 'clever')",0.8735451,0.9582455,0.0847004
56,0.8664542,0.92985517,"('impractical', 'practical')",0.8664542,0.9298552,0.063401
57,-2.5474465,-2.4256296,"('unimaginative', 'imaginative')",-2.5474465,-2.4256296,0.1218169
58,-0.23345733,-0.15408722,"('undiscriminating', 'discriminating')",-0.2334573,-0.1540872,0.0793701
59,0.26711524,0.37034774,"('foolish', 'wise')",0.2671152,0.3703477,0.1032325
60,0.8078277,0.8463655,"('inefficient', 'efficient')",0.8078277,0.8463655,0.0385378
61,0.44146988,0.381057,"('illogical', 'logical')",0.4414699,0.381057,-0.0604129
62,1.5088365,1.6620904,"('incompetent', 'brilliant')",1.5088365,1.6620904,0.1532539
63,1.1835227,1.3524314,"('unperceptive', 'insightful')",1.1835227,1.3524314,0.1689087
64,-5.3878636,-5.2915792,"('shy', 'confident')",-5.3878636,-5.2915792,0.0962844
65,1.0678827,1.086133,"('insecure', 'secure')",1.0678827,1.086133,0.0182503
66,0.080278434,0.13299623,"('inactive', 'active')",0.0802784,0.1329962,0.0527178
67,-0.5872025,-0.56607485,"('doubtful', 'determined')",-0.5872025,-0.5660748,0.0211277
68,-0.05609708,0.009452309,"('dependent', 'independent')",-0.0560971,0.0094523,0.0655494
69,-1.5312855,-1.5083272,"('lazy', 'industrious')",-1.5312855,-1.5083272,0.0229583
70,1.6362407,1.7381371,"('lethargic', 'energetic')",1.6362407,1.7381371,0.1018964
71,0.45317388,0.61973965,"('diffident', 'self-confident')",0.4531739,0.6197397,0.1665658
72,0.95827436,0.9777715,"('unambitious', 'ambitious')",0.9582744,0.9777715,0.0194971
73,-2.9986076,-2.8890822,"('helpless', 'self-reliant')",-2.9986076,-2.8890822,0.1095254
74,0.31928587,0.2828709,"('undedicated', 'dedicated')",0.3192859,0.2828709,-0.036415
75,-0.76903594,-0.68658763,"('meek', 'impulsive')",-0.7690359,-0.6865876,0.0824483
76,1.0233854,1.0141528,"('anxious', 'daring')",1.0233854,1.0141528,-0.0092326
77,-0.86852,-0.8266396,"('unmotivated', 'motivated')",-0.86852,-0.8266396,0.0418804
78,-0.12077001,-0.12576878,"('nonresilient', 'resilient')",-0.12077,-0.1257688,-0.0049988
79,0.215519,0.2303786,"('wavering', 'unwavering')",0.215519,0.2303786,0.0148596
80,-0.0402342,0.006486751,"('dominated', 'dominating')",-0.0402342,0.0064868,0.046721
81,0.16123044,0.24436073,"('submissive', 'aggressive')",0.1612304,0.2443607,0.0831303
82,6.3204813,6.5412087,"('poor', 'rich')",6.3204813,6.5412087,0.2207274
83,-0.28365907,-0.3057585,"('powerless', 'powerful')",-0.2836591,-0.3057585,-0.0220994
84,0.30382264,0.2607916,"('inferior', 'superior')",0.3038226,0.2607916,-0.043031
85,-1.017255,-1.0914192,"('insignificant', 'prestigious')",-1.0172549,-1.0914192,-0.0741643
86,0.67297804,0.77597696,"('uninfluential', 'influential')",0.672978,0.775977,0.102999
87,0.18017657,0.42119965,"('unsuccessful', 'successful')",0.1801766,0.4211996,0.241023
88,0.10776867,0.23383784,"('low', 'eminent')",0.1077687,0.2338378,0.1260691
