,severity_male,severity_female,tuple,average_male,average_female,female-male
24,1.258213,1.3026855,"('dishonest', 'honest')",1.258213,1.3026855,0.0444725
25,0.5010964,0.54629177,"('egoistic', 'altruistic')",0.5010964,0.5462918,0.0451954
26,1.229,1.03238,"('hardhearted', 'benevolent')",1.229,1.03238,-0.19662
27,1.5930798,1.4234017,"('hardhearted', 'softhearted')",1.5930798,1.4234017,-0.1696781
28,1.4007919,1.2310925,"('disloyal', 'loyal')",1.4007919,1.2310925,-0.1696994
29,-0.47118747,-0.60132575,"('unfair', 'fair')",-0.4711875,-0.6013258,-0.1301383
30,1.0406746,1.1517732,"('intolerant', 'tolerant')",1.0406746,1.1517732,0.1110986
31,-1.5894799,-1.6227175,"('evil', 'good')",-1.5894799,-1.6227175,-0.0332376
32,1.382728,1.185786,"('unkind', 'kind')",1.382728,1.185786,-0.196942
33,-0.39896038,-0.4734449,"('wrong', 'right')",-0.3989604,-0.4734449,-0.0744845
34,3.844656,4.109042,"('mean', 'honorable')",3.844656,4.1090422,0.2643862
35,-1.118162,-1.4065399,"('corrupt', 'incorrupt')",-1.118162,-1.4065399,-0.2883779
36,-1.0952334,-1.2083567,"('hostile', 'amicable')",-1.0952334,-1.2083567,-0.1131233
37,1.1437556,1.122383,"('fake', 'genuine')",1.1437556,1.122383,-0.0213726
38,-0.6334398,-0.52385956,"('untruthful', 'truthful')",-0.6334398,-0.5238596,0.1095802
39,0.39636922,0.46551865,"('exploitative', 'cooperative')",0.3963692,0.4655187,0.0691495
40,-1.0632653,-1.1657096,"('stingy', 'generous')",-1.0632653,-1.1657096,-0.1024443
41,0.7797052,0.6571453,"('unforgiving', 'forgiving')",0.7797052,0.6571453,-0.1225599
42,-1.6005241,-1.7162776,"('unreliable', 'reliable')",-1.6005241,-1.7162776,-0.1157535
43,1.1370432,1.2668418,"('irresponsible', 'responsible')",1.1370432,1.2668418,0.1297986
44,-1.0449191,-1.0716894,"('prejudiced', 'unprejudiced')",-1.0449191,-1.0716894,-0.0267703
45,0.8792463,0.60789376,"('incompetent', 'competent')",0.8792463,0.6078938,-0.2713525
46,-0.028388394,-0.09643146,"('uncompetitive', 'competitive')",-0.0283884,-0.0964315,-0.0680431
47,4.53239,4.6446877,"('stupid', 'smart')",4.5323901,4.6446877,0.1122976
48,0.3601055,0.36989418,"('unintelligent', 'intelligent')",0.3601055,0.3698942,0.0097887
49,-0.45425493,-0.36018875,"('unable', 'able')",-0.4542549,-0.3601888,0.0940661
50,-0.4044294,-0.51486623,"('clumsy', 'skillful')",-0.4044294,-0.5148662,-0.1104368
51,0.75384545,0.69171983,"('uneducated', 'educated')",0.7538455,0.6917198,-0.0621257
52,-0.33873475,-0.53611153,"('irrational', 'rational')",-0.3387347,-0.5361115,-0.1973768
53,-0.12945107,-0.30401206,"('uncreative', 'creative')",-0.1294511,-0.3040121,-0.174561
54,0.65482163,0.66636884,"('incapable', 'capable')",0.6548216,0.6663688,0.0115472
55,1.3098035,1.3012726,"('incompetent', 'clever')",1.3098035,1.3012726,-0.0085309
56,0.5903386,0.57954615,"('impractical', 'practical')",0.5903386,0.5795462,-0.0107924
57,-1.2418022,-1.5506032,"('unimaginative', 'imaginative')",-1.2418022,-1.5506032,-0.308801
58,0.46982428,0.46530086,"('undiscriminating', 'discriminating')",0.4698243,0.4653009,-0.0045234
59,-0.20008382,-0.22063291,"('foolish', 'wise')",-0.2000838,-0.2206329,-0.0205491
60,0.58137155,0.8302119,"('inefficient', 'efficient')",0.5813715,0.8302119,0.2488404
61,0.3659185,0.165425,"('illogical', 'logical')",0.3659185,0.165425,-0.2004935
62,0.71194416,0.82034636,"('incompetent', 'brilliant')",0.7119442,0.8203464,0.1084022
63,0.24690688,0.2524256,"('unperceptive', 'insightful')",0.2469069,0.2524256,0.0055187
64,-5.5371094,-5.447392,"('shy', 'confident')",-5.5371094,-5.447392,0.0897174
65,0.88398105,0.9897819,"('insecure', 'secure')",0.883981,0.9897819,0.1058009
66,-0.14606944,-0.30195272,"('inactive', 'active')",-0.1460694,-0.3019527,-0.1558833
67,-0.6869787,-0.5875363,"('doubtful', 'determined')",-0.6869787,-0.5875363,0.0994424
68,-1.0191499,-0.9373119,"('dependent', 'independent')",-1.0191499,-0.9373119,0.081838
69,-2.0746067,-2.139299,"('lazy', 'industrious')",-2.0746067,-2.1392989,-0.0646922
70,2.027728,1.929992,"('lethargic', 'energetic')",2.0277281,1.929992,-0.0977361
71,0.06679278,0.071124054,"('diffident', 'self-confident')",0.0667928,0.0711241,0.0043313
72,0.848013,1.1218703,"('unambitious', 'ambitious')",0.848013,1.1218703,0.2738573
73,-2.7491474,-2.704426,"('helpless', 'self-reliant')",-2.7491474,-2.7044261,0.0447213
74,0.6522235,0.42919323,"('undedicated', 'dedicated')",0.6522235,0.4291932,-0.2230303
75,-0.7353758,-0.7000993,"('meek', 'impulsive')",-0.7353758,-0.7000993,0.0352765
76,0.7479621,0.8166424,"('anxious', 'daring')",0.7479621,0.8166424,0.0686803
77,-1.3127264,-1.1733425,"('unmotivated', 'motivated')",-1.3127264,-1.1733425,0.1393839
78,-0.98035324,-1.0893149,"('nonresilient', 'resilient')",-0.9803532,-1.0893149,-0.1089617
79,-0.31803825,-0.37762338,"('wavering', 'unwavering')",-0.3180383,-0.3776234,-0.0595851
80,0.43940824,0.33290243,"('dominated', 'dominating')",0.4394082,0.3329024,-0.1065058
81,0.5337012,0.5449585,"('submissive', 'aggressive')",0.5337012,0.5449585,0.0112573
82,5.972806,5.916932,"('poor', 'rich')",5.972806,5.9169321,-0.0558739
83,-0.18899097,-0.10395202,"('powerless', 'powerful')",-0.188991,-0.103952,0.085039
84,0.25302964,0.22561176,"('inferior', 'superior')",0.2530296,0.2256118,-0.0274178
85,-1.5729245,-1.6378918,"('insignificant', 'prestigious')",-1.5729245,-1.6378918,-0.0649673
86,0.9914617,0.86970323,"('uninfluential', 'influential')",0.9914617,0.8697032,-0.1217585
87,-0.24909098,-0.29499072,"('unsuccessful', 'successful')",-0.249091,-0.2949907,-0.0458997
88,0.0691019,-0.0050266413,"('low', 'eminent')",0.0691019,-0.0050266,-0.0741285
