,income_male,income_female,tuple,average_male,average_female,female-male
20,0.8381637,0.76381767,"('rough', 'thoughtful')",0.8381637,0.7638177,-0.074346
21,-0.10332892,-0.20748353,"('immoral', 'moral')",-0.1033289,-0.2074835,-0.1041546
22,-0.70917356,-0.7959547,"('untrustworthy', 'trustworthy')",-0.7091736,-0.7959547,-0.0867811
23,6.3837204,6.3283186,"('insincere', 'sincere')",6.3837204,6.3283186,-0.0554018
24,1.6439928,1.4563564,"('dishonest', 'honest')",1.6439928,1.4563564,-0.1876364
25,0.8586936,0.8702644,"('egoistic', 'altruistic')",0.8586936,0.8702644,0.0115708
26,1.350742,1.3595287,"('hardhearted', 'benevolent')",1.350742,1.3595287,0.0087867
27,1.7485209,1.658118,"('hardhearted', 'softhearted')",1.7485209,1.658118,-0.0904029
28,1.1867392,1.154485,"('disloyal', 'loyal')",1.1867392,1.154485,-0.0322542
29,-1.3010377,-1.3686339,"('unfair', 'fair')",-1.3010377,-1.3686339,-0.0675962
30,1.1351191,1.0312194,"('intolerant', 'tolerant')",1.1351191,1.0312194,-0.1038997
31,-1.5948002,-1.42254,"('evil', 'good')",-1.5948002,-1.4225399,0.1722603
32,1.1900567,1.0583168,"('unkind', 'kind')",1.1900567,1.0583168,-0.1317399
33,-0.25325626,-0.28929555,"('wrong', 'right')",-0.2532563,-0.2892956,-0.0360393
34,5.074051,5.1111107,"('mean', 'honorable')",5.0740509,5.1111107,0.0370598
35,-0.43839857,-0.5476319,"('corrupt', 'incorrupt')",-0.4383986,-0.5476319,-0.1092333
36,-0.035715207,-0.06538097,"('hostile', 'amicable')",-0.0357152,-0.065381,-0.0296658
37,1.0439441,0.93175226,"('fake', 'genuine')",1.0439441,0.9317523,-0.1121918
38,0.17210658,0.11093208,"('untruthful', 'truthful')",0.1721066,0.1109321,-0.0611745
39,0.16433293,0.14000866,"('exploitative', 'cooperative')",0.1643329,0.1400087,-0.0243242
40,-1.6519305,-1.7415458,"('stingy', 'generous')",-1.6519305,-1.7415458,-0.0896153
41,0.23239905,0.14511634,"('unforgiving', 'forgiving')",0.232399,0.1451163,-0.0872827
42,-2.7627046,-2.7998106,"('unreliable', 'reliable')",-2.7627046,-2.7998106,-0.037106
43,1.0639528,0.98068327,"('irresponsible', 'responsible')",1.0639528,0.9806833,-0.0832695
44,-1.1832318,-1.1628767,"('prejudiced', 'unprejudiced')",-1.1832318,-1.1628767,0.0203551
45,-0.3058097,-0.3854563,"('incompetent', 'competent')",-0.3058097,-0.3854563,-0.0796466
46,-1.0940535,-1.2263128,"('uncompetitive', 'competitive')",-1.0940535,-1.2263128,-0.1322593
47,5.637103,5.6589994,"('stupid', 'smart')",5.6371031,5.6589994,0.0218963
48,0.57000273,0.46488285,"('unintelligent', 'intelligent')",0.5700027,0.4648829,-0.1051198
49,0.356691,0.3725577,"('unable', 'able')",0.356691,0.3725577,0.0158667
50,-0.2578812,-0.29365182,"('clumsy', 'skillful')",-0.2578812,-0.2936518,-0.0357706
51,0.685853,0.52687705,"('uneducated', 'educated')",0.685853,0.526877,-0.158976
52,-0.3508018,-0.38696086,"('irrational', 'rational')",-0.3508018,-0.3869609,-0.0361591
53,-0.1278904,-0.15174055,"('uncreative', 'creative')",-0.1278904,-0.1517406,-0.0238502
54,1.1489003,1.2060138,"('incapable', 'capable')",1.1489003,1.2060138,0.0571135
55,0.33388495,0.260931,"('incompetent', 'clever')",0.333885,0.260931,-0.072954
56,0.55596524,0.421504,"('impractical', 'practical')",0.5559652,0.421504,-0.1344612
57,-3.1559172,-3.1651583,"('unimaginative', 'imaginative')",-3.1559172,-3.1651583,-0.0092411
58,0.095803544,0.08696495,"('undiscriminating', 'discriminating')",0.0958035,0.0869649,-0.0088386
59,0.21907885,0.26101518,"('foolish', 'wise')",0.2190789,0.2610152,0.0419363
60,0.47583568,0.3608688,"('inefficient', 'efficient')",0.4758357,0.3608688,-0.1149669
61,0.32306236,0.09024492,"('illogical', 'logical')",0.3230624,0.0902449,-0.2328175
62,0.26211417,0.2142863,"('incompetent', 'brilliant')",0.2621142,0.2142863,-0.0478279
63,0.13969979,0.081922516,"('unperceptive', 'insightful')",0.1396998,0.0819225,-0.0577773
64,-6.646027,-6.7107263,"('shy', 'confident')",-6.6460271,-6.7107263,-0.0646992
65,-0.10807301,-0.13124403,"('insecure', 'secure')",-0.108073,-0.131244,-0.023171
66,-0.25676036,-0.22219518,"('inactive', 'active')",-0.2567604,-0.2221952,0.0345652
67,-0.2721062,-0.20720302,"('doubtful', 'determined')",-0.2721062,-0.207203,0.0649032
68,-0.718646,-0.78504163,"('dependent', 'independent')",-0.718646,-0.7850416,-0.0663956
69,-1.8970536,-1.8617072,"('lazy', 'industrious')",-1.8970536,-1.8617072,0.0353464
70,0.9833659,0.85228646,"('lethargic', 'energetic')",0.9833659,0.8522865,-0.1310794
71,0.7866936,0.87137085,"('diffident', 'self-confident')",0.7866936,0.8713709,0.0846773
72,0.8806077,0.9012615,"('unambitious', 'ambitious')",0.8806077,0.9012615,0.0206538
73,-2.7789228,-2.7626479,"('helpless', 'self-reliant')",-2.7789228,-2.7626479,0.0162749
74,0.07606796,-0.017635133,"('undedicated', 'dedicated')",0.076068,-0.0176351,-0.0937031
75,-0.884105,-0.7624717,"('meek', 'impulsive')",-0.884105,-0.7624717,0.1216333
76,0.1415989,0.09878928,"('anxious', 'daring')",0.1415989,0.0987893,-0.0428096
77,-1.2505052,-1.2258159,"('unmotivated', 'motivated')",-1.2505052,-1.2258159,0.0246893
78,-0.6453645,-0.6689378,"('nonresilient', 'resilient')",-0.6453645,-0.6689378,-0.0235733
79,0.046864167,0.0908619,"('wavering', 'unwavering')",0.0468642,0.0908619,0.0439977
80,-0.22508991,-0.3551385,"('dominated', 'dominating')",-0.2250899,-0.3551385,-0.1300486
81,0.122718975,0.08844586,"('submissive', 'aggressive')",0.122719,0.0884459,-0.0342731
82,5.858888,5.9714613,"('poor', 'rich')",5.8588881,5.9714613,0.1125732
83,0.17224711,0.103705734,"('powerless', 'powerful')",0.1722471,0.1037057,-0.0685414
84,0.50075734,0.5224971,"('inferior', 'superior')",0.5007573,0.5224971,0.0217398
85,0.010020129,0.04705237,"('insignificant', 'prestigious')",0.0100201,0.0470524,0.0370323
86,0.54383785,0.3818392,"('uninfluential', 'influential')",0.5438378,0.3818392,-0.1619986
87,-0.3242259,-0.2648594,"('unsuccessful', 'successful')",-0.3242259,-0.2648594,0.0593665
88,0.6269726,0.5136184,"('low', 'eminent')",0.6269726,0.5136184,-0.1133542
