,general_male,general_female,tuple,mills_male,mills_female,inc_male,inc_female,average_male,average_female,female-male
13,0.11041288,0.22850855,"('impolite', 'polite')",0.017592974,0.059575036,-0.41208255,-0.443699,-0.0946922,-0.0518718,0.0428204
14,0.4410181,0.44959706,"('antisocial', 'social')",1.0378405,1.0770419,-0.4625816,-0.51710975,0.338759,0.3365097,-0.0022493
15,0.68578297,0.50736284,"('boring', 'funny')",0.50933415,0.34555838,0.493087,0.41255215,0.5627347,0.4218245,-0.1409102
16,-0.64326864,-0.82054555,"('unpopular', 'popular')",-0.93613297,-0.96407235,0.5419531,0.53070265,-0.3458162,-0.4179718,-0.0721556
17,-0.7304705,-0.6427328,"('nasty', 'nice')",-0.44883782,-0.4022915,-0.1753091,-0.15561056,-0.4515391,-0.4002116,0.0513275
18,-0.72274137,-0.50554204,"('disagreeable', 'welcoming')",-0.91870755,-0.7149122,-0.58777785,-0.5365271,-0.7430756,-0.5856605,0.1574151
19,0.18709081,0.28361744,"('inhospitable', 'hospitable')",-0.51118493,-0.41934454,0.02549072,0.15186104,-0.0995345,0.005378,0.1049125
20,-0.8898197,-0.6687422,"('rough', 'thoughtful')",-1.0269996,-0.8014871,1.2002778,1.2107269,-0.2388472,-0.0865008,0.1523464
21,-0.35156563,-0.11747332,"('immoral', 'moral')",-0.10131511,0.16272327,-0.8467919,-0.7177721,-0.4332242,-0.2241741,0.2090501
22,0.06775026,0.11216462,"('untrustworthy', 'trustworthy')",-0.2594531,-0.14216748,-0.6540914,-0.71067476,-0.2819314,-0.2468925,0.0350389
23,-0.25571698,-0.02174092,"('insincere', 'sincere')",-0.3057095,-0.059107926,5.8042,5.8069353,1.7475912,1.9086955,0.1611043
24,0.71296686,0.9478651,"('dishonest', 'honest')",-0.18558572,-0.07723691,0.9831071,0.99845225,0.5034961,0.6230268,0.1195307
25,0.009122226,-0.021632366,"('egoistic', 'altruistic')",1.2689286,1.260468,1.3588488,1.3281951,0.8789666,0.855677,-0.0232896
26,1.7062104,1.5585344,"('hardhearted', 'benevolent')",2.876932,2.6639576,1.5825354,1.5154905,2.0552258,1.9126609,-0.1425649
27,-1.1588469,-0.9203704,"('hardhearted', 'softhearted')",-0.01834388,0.007942628,1.7218456,1.6145662,0.1815516,0.2340461,0.0524945
28,-0.116348185,-0.08239573,"('disloyal', 'loyal')",0.19784008,0.1559113,0.9801483,0.8852073,0.3538801,0.3195743,-0.0343058
29,-0.6585108,-0.5892881,"('unfair', 'fair')",-0.6950441,-0.689067,0.030275416,-0.07411105,-0.4410932,-0.4508221,-0.0097289
30,-0.26528332,-0.10936508,"('intolerant', 'tolerant')",0.9116802,1.0468402,0.8219123,0.88492566,0.4894364,0.6074669,0.1180305
31,-0.8793797,-0.9966634,"('evil', 'good')",0.19769648,0.1776813,-0.4697712,-0.5377789,-0.3838181,-0.4522537,-0.0684356
32,0.09366201,0.16432594,"('unkind', 'kind')",0.24710451,0.24414915,0.9079137,0.75791,0.4162267,0.3887951,-0.0274316
33,0.68307865,0.6036106,"('wrong', 'right')",0.19693999,0.16157602,-0.40874857,-0.52383626,0.15709,0.0804501,-0.0766399
34,-1.1010574,-0.8215527,"('mean', 'honorable')",-0.68279475,-0.3851142,5.918636,6.1505837,1.3782612,1.6479723,0.2697111
35,0.05966902,-0.20720454,"('corrupt', 'incorrupt')",-0.52304345,-0.8143111,0.03158586,-0.23046164,-0.1439295,-0.4173257,-0.2733962
36,-0.86144525,-1.0546346,"('hostile', 'amicable')",-0.56111234,-0.6021121,0.13379425,-0.06700395,-0.4295878,-0.5745835,-0.1449957
37,0.7106934,1.0156225,"('fake', 'genuine')",-0.31452608,-0.08534515,0.69686586,0.77276695,0.3643444,0.5676814,0.203337
38,0.061106205,-0.022902105,"('untruthful', 'truthful')",-0.4517966,-0.39039618,-0.20722723,-0.07039254,-0.1993059,-0.1612303,0.0380756
39,1.606054,1.806177,"('exploitative', 'cooperative')",0.8222307,0.98368305,0.24428366,0.25989625,0.8908561,1.0165854,0.1257293
40,0.63173,0.70837855,"('stingy', 'generous')",0.243216,0.36367792,-1.3653417,-1.4028593,-0.1634652,-0.1102676,0.0531976
41,-0.015436331,0.1133787,"('unforgiving', 'forgiving')",-0.12639616,0.15431793,0.16985942,0.11047487,0.0093423,0.1260572,0.1167149
42,0.7717282,0.96480703,"('unreliable', 'reliable')",0.5770677,0.8499682,-2.600746,-2.4737928,-0.4173167,-0.2196725,0.1976442
43,0.020550855,0.35929564,"('irresponsible', 'responsible')",-0.010654618,0.20788622,0.5690133,0.7082226,0.1929698,0.4251348,0.232165
44,-1.0302862,-0.9054358,"('prejudiced', 'unprejudiced')",-1.789135,-1.7016443,-1.4087919,-1.3387332,-1.4094044,-1.3152711,0.0941333
45,0.14197733,0.19105186,"('incompetent', 'competent')",0.4243214,0.6916781,0.40503052,0.31114322,0.3237764,0.3979577,0.0741813
46,0.3821498,0.5755691,"('uncompetitive', 'competitive')",0.038244158,0.29544285,-0.9197088,-0.886166,-0.1664383,-0.0050513,0.161387
47,-0.2821777,-0.12786785,"('stupid', 'smart')",0.269534,0.33563668,5.628447,5.7242045,1.8719344,1.9773245,0.1053901
48,-0.81124294,-0.6362917,"('unintelligent', 'intelligent')",-0.5431966,-0.3906747,0.14007027,0.25304195,-0.4047897,-0.2579748,0.1468149
49,-1.1727296,-1.0307559,"('unable', 'able')",-0.68663967,-0.5731567,-0.3599845,-0.20154506,-0.7397846,-0.6018192,0.1379654
50,0.49329668,0.41053027,"('clumsy', 'skillful')",-0.25689736,-0.2721407,-0.14633897,-0.16913894,0.0300201,-0.0102498,-0.0402699
51,-0.13811243,-0.23346195,"('uneducated', 'educated')",-0.15298763,-0.15201981,0.13216607,0.14667416,-0.052978,-0.0796025,-0.0266245
52,-0.027603082,-0.2186918,"('irrational', 'rational')",-0.562436,-0.86360407,-0.07063911,-0.22607055,-0.2202261,-0.4361221,-0.215896
53,0.0826333,0.04077299,"('uncreative', 'creative')",1.1016448,0.9643353,0.99981916,0.9814759,0.7280324,0.6621947,-0.0658377
54,-0.6834523,-0.7120666,"('incapable', 'capable')",-0.26950753,-0.32057017,0.9872271,1.0732929,0.0114224,0.013552,0.0021296
55,-0.70299375,-0.45768172,"('incompetent', 'clever')",-0.542741,-0.15539174,-0.04657372,0.04106787,-0.4307695,-0.1906685,0.240101
56,1.1112859,1.2390143,"('impractical', 'practical')",1.233849,1.4006108,-0.17299011,-0.07529315,0.7240483,0.8547773,0.130729
57,-0.09941937,-0.16083467,"('unimaginative', 'imaginative')",0.21597569,0.25352657,-2.3474689,-2.3847702,-0.7436375,-0.7640261,-0.0203886
58,0.49451777,0.51643467,"('undiscriminating', 'discriminating')",0.6656786,0.7283647,0.3255264,0.26974705,0.4952409,0.5048488,0.0096079
59,0.80905026,0.6385768,"('foolish', 'wise')",0.2218158,0.029215299,0.26183945,0.28747362,0.4309018,0.3184219,-0.1124799
60,-0.8011307,-0.4264461,"('inefficient', 'efficient')",-0.36204296,-0.039091174,-0.15040337,0.083407275,-0.437859,-0.1273767,0.3104823
61,0.19162937,0.13611919,"('illogical', 'logical')",0.21880321,0.09600292,0.62311363,0.44663715,0.3445154,0.2262531,-0.1182623
62,-0.6642157,-0.39906025,"('incompetent', 'brilliant')",-0.06282185,0.20411524,-0.07472559,0.11190111,-0.2672544,-0.0276813,0.2395731
63,0.15561196,0.24710043,"('unperceptive', 'insightful')",0.07875205,0.32020134,0.60984325,0.7934708,0.2814024,0.4535909,0.1721885
64,0.29877177,0.21654665,"('shy', 'confident')",-0.18470228,-0.20432454,-7.061334,-7.0617595,-2.3157549,-2.3498457,-0.0340908
65,0.08179403,0.15020517,"('insecure', 'secure')",0.013667181,0.08138663,-0.32572758,-0.31663492,-0.0767555,-0.0283477,0.0484078
66,-0.026622476,-0.06121804,"('inactive', 'active')",-0.44687784,-0.6301273,1.1028137,1.0202452,0.2097711,0.1096333,-0.1001378
67,1.097483,1.1087657,"('doubtful', 'determined')",0.06466515,0.06403569,-0.57008517,-0.46619478,0.1973544,0.2355355,0.0381811
68,-1.2643615,-1.2569126,"('dependent', 'independent')",-1.1991913,-1.1912489,-0.46190876,-0.4374704,-0.9751539,-0.9618773,0.0132766
69,0.10018847,-0.08479078,"('lazy', 'industrious')",0.51258624,0.3820868,-0.45504293,-0.48353907,0.0525773,-0.062081,-0.1146583
70,0.23305142,0.35144633,"('lethargic', 'energetic')",-0.23338473,-0.003141324,0.8458132,0.8674152,0.2818266,0.4052401,0.1234135
71,0.93475986,0.9412701,"('diffident', 'self-confident')",1.4554029,1.4050977,0.7248408,0.7047882,1.0383345,1.017052,-0.0212825
72,0.43879095,0.406189,"('unambitious', 'ambitious')",0.31464338,0.22586326,-0.6876464,-0.67095435,0.0219293,-0.0129674,-0.0348967
73,1.2142881,1.2535549,"('helpless', 'self-reliant')",0.8169004,0.7510629,-3.1767066,-3.1300097,-0.3818394,-0.3751306,0.0067088
74,0.7491137,0.9626111,"('undedicated', 'dedicated')",0.8947867,1.0165466,0.18477026,0.17286032,0.6095569,0.7173394,0.1077825
75,-0.09292601,-0.19536951,"('meek', 'impulsive')",-0.99533737,-1.0605476,-0.12064888,-0.14300378,-0.4029708,-0.466307,-0.0633362
76,-0.32489207,-0.043256123,"('anxious', 'daring')",-0.51025224,-0.22492296,0.0008497443,0.16274795,-0.2780982,-0.0351437,0.2429545
77,-0.87642,-0.7904187,"('unmotivated', 'motivated')",-0.9253963,-0.7528779,-1.2274553,-1.077963,-1.0097572,-0.8737532,0.136004
78,-1.023128,-0.969074,"('nonresilient', 'resilient')",-0.84701324,-0.7480333,-0.2364655,-0.13753125,-0.7022022,-0.6182129,0.0839893
79,0.31081015,0.20598757,"('wavering', 'unwavering')",-0.45658726,-0.52197117,0.041731074,0.030771585,-0.034682,-0.0950707,-0.0603887
80,0.3218643,0.36724883,"('dominated', 'dominating')",0.060447693,0.13206984,-0.942404,-0.91591555,-0.1866973,-0.1388656,0.0478317
81,-0.18190272,-0.22636075,"('submissive', 'aggressive')",-0.4966215,-0.4251288,-0.9766369,-0.8397398,-0.5517204,-0.4970764,0.054644
82,-0.7450656,-0.7063958,"('poor', 'rich')",0.08371198,0.13315028,6.248012,6.2752504,1.8622195,1.9006683,0.0384488
83,-0.30296975,-0.20595016,"('powerless', 'powerful')",-0.29249555,-0.22327447,-1.2492648,-1.2870882,-0.61491,-0.5721043,0.0428057
84,1.1140376,1.0902008,"('inferior', 'superior')",0.016569445,-0.0750832,0.34551573,0.32567027,0.492041,0.4469293,-0.0451117
85,-0.3627305,-0.34293163,"('insignificant', 'prestigious')",-0.15672675,-0.29556438,0.31431362,0.35009488,-0.0683812,-0.0961337,-0.0277525
86,0.51970696,0.3999604,"('uninfluential', 'influential')",0.5854957,0.5400732,0.29435006,0.20136666,0.4665176,0.3804668,-0.0860508
87,0.6618585,0.5369677,"('unsuccessful', 'successful')",0.68710417,0.54886216,0.48942763,0.5218939,0.6127968,0.5359079,-0.0768889
88,-0.8274689,-0.79259455,"('low', 'eminent')",-0.46650583,-0.5049279,-0.27895153,-0.24205673,-0.5243087,-0.5131931,0.0111156
