,fit_male,fit_female,tuple,average_male,average_female,female-male
40,-1.0272198,-1.0627456,"('stingy', 'generous')",-1.0272198,-1.0627456,-0.0355258
41,0.20304728,0.017396364,"('unforgiving', 'forgiving')",0.2030473,0.0173964,-0.1856509
42,-1.3316679,-1.4617941,"('unreliable', 'reliable')",-1.3316679,-1.4617941,-0.1301262
43,1.5139225,1.5209342,"('irresponsible', 'responsible')",1.5139225,1.5209342,0.0070117
44,-1.0000842,-1.1893235,"('prejudiced', 'unprejudiced')",-1.0000842,-1.1893235,-0.1892393
45,0.53708017,0.44201043,"('incompetent', 'competent')",0.5370802,0.4420104,-0.0950698
46,-0.16240518,-0.27349663,"('uncompetitive', 'competitive')",-0.1624052,-0.2734966,-0.1110914
47,5.453178,5.704765,"('stupid', 'smart')",5.4531779,5.7047648,0.2515869
48,1.0173589,0.9443691,"('unintelligent', 'intelligent')",1.0173589,0.9443691,-0.0729898
49,-0.49692976,-0.28185856,"('unable', 'able')",-0.4969298,-0.2818586,0.2150712
50,-0.057219822,-0.10115863,"('clumsy', 'skillful')",-0.0572198,-0.1011586,-0.0439388
51,0.82393956,0.8318166,"('uneducated', 'educated')",0.8239396,0.8318166,0.007877
52,-0.45727843,-0.5413279,"('irrational', 'rational')",-0.4572784,-0.5413279,-0.0840495
53,0.40490583,0.4282112,"('uncreative', 'creative')",0.4049058,0.4282112,0.0233054
54,1.0025222,1.1334839,"('incapable', 'capable')",1.0025222,1.1334839,0.1309617
55,0.96946913,1.0248415,"('incompetent', 'clever')",0.9694691,1.0248415,0.0553724
56,0.52091515,0.6563643,"('impractical', 'practical')",0.5209152,0.6563643,0.1354491
57,-2.288033,-2.4318,"('unimaginative', 'imaginative')",-2.288033,-2.4317999,-0.1437669
58,-0.051351298,-0.17958279,"('undiscriminating', 'discriminating')",-0.0513513,-0.1795828,-0.1282315
59,0.056852214,0.16326748,"('foolish', 'wise')",0.0568522,0.1632675,0.1064153
60,0.558574,0.71200824,"('inefficient', 'efficient')",0.558574,0.7120082,0.1534342
61,0.49763077,0.34781748,"('illogical', 'logical')",0.4976308,0.3478175,-0.1498133
62,1.2448817,1.4293346,"('incompetent', 'brilliant')",1.2448817,1.4293346,0.1844529
63,0.7829829,0.87874943,"('unperceptive', 'insightful')",0.7829829,0.8787494,0.0957665
64,-5.449467,-5.4411445,"('shy', 'confident')",-5.4494672,-5.4411445,0.0083227
65,1.2825941,1.1967868,"('insecure', 'secure')",1.2825941,1.1967868,-0.0858073
66,0.018308714,-0.06458439,"('inactive', 'active')",0.0183087,-0.0645844,-0.0828931
67,-0.7473716,-0.6405823,"('doubtful', 'determined')",-0.7473716,-0.6405823,0.1067893
68,-0.5672047,-0.4341567,"('dependent', 'independent')",-0.5672047,-0.4341567,0.133048
69,-2.1224546,-1.9906273,"('lazy', 'industrious')",-2.1224546,-1.9906273,0.1318273
70,1.9155064,1.8350449,"('lethargic', 'energetic')",1.9155064,1.8350449,-0.0804615
71,0.18166989,0.38167343,"('diffident', 'self-confident')",0.1816699,0.3816734,0.2000035
72,0.92481357,1.0435617,"('unambitious', 'ambitious')",0.9248136,1.0435617,0.1187481
73,-3.1159987,-3.017724,"('helpless', 'self-reliant')",-3.1159987,-3.017724,0.0982747
74,0.06818497,0.052259058,"('undedicated', 'dedicated')",0.068185,0.0522591,-0.0159259
75,-0.9109648,-0.8657072,"('meek', 'impulsive')",-0.9109648,-0.8657072,0.0452576
76,1.3428612,1.2421522,"('anxious', 'daring')",1.3428612,1.2421522,-0.100709
77,-1.15485,-1.0785924,"('unmotivated', 'motivated')",-1.15485,-1.0785924,0.0762576
78,-0.49853817,-0.5140038,"('nonresilient', 'resilient')",-0.4985382,-0.5140038,-0.0154656
79,-0.1516015,-0.2392838,"('wavering', 'unwavering')",-0.1516015,-0.2392838,-0.0876823
80,0.22236028,0.10062999,"('dominated', 'dominating')",0.2223603,0.10063,-0.1217303
81,0.75734353,0.7026203,"('submissive', 'aggressive')",0.7573435,0.7026203,-0.0547232
82,5.98212,6.276449,"('poor', 'rich')",5.98212,6.2764492,0.2943292
83,-0.64813334,-0.64518404,"('powerless', 'powerful')",-0.6481333,-0.645184,0.0029493
84,0.0070739016,0.020109512,"('inferior', 'superior')",0.0070739,0.0201095,0.0130356
85,-1.4669966,-1.4873666,"('insignificant', 'prestigious')",-1.4669966,-1.4873666,-0.02037
86,0.40544412,0.4146484,"('uninfluential', 'influential')",0.4054441,0.4146484,0.0092043
87,-0.24582222,-0.02298142,"('unsuccessful', 'successful')",-0.2458222,-0.0229814,0.2228408
88,-0.06840392,-0.044412456,"('low', 'eminent')",-0.0684039,-0.0444125,0.0239914
