,toothpick_male,toothpick_female,tuple,average_male,average_female,female-male
64,-1.8137797,-1.910456,"('shy', 'confident')",-1.8137797,-1.9104559,-0.0966762
65,-0.026688853,-0.15154573,"('insecure', 'secure')",-0.0266889,-0.1515457,-0.1248568
66,-0.7985863,-0.79185224,"('inactive', 'active')",-0.7985863,-0.7918522,0.0067341
67,0.029039506,-0.002026124,"('doubtful', 'determined')",0.0290395,-0.0020261,-0.0310656
68,-0.61029243,-0.55718553,"('dependent', 'independent')",-0.6102924,-0.5571855,0.0531069
69,-0.298577,-0.24445336,"('lazy', 'industrious')",-0.298577,-0.2444534,0.0541236
70,-0.6167811,-0.6414756,"('lethargic', 'energetic')",-0.6167811,-0.6414756,-0.0246945
71,0.91717136,0.9730982,"('diffident', 'self-confident')",0.9171714,0.9730982,0.0559268
72,-0.8907375,-0.90329254,"('unambitious', 'ambitious')",-0.8907375,-0.9032925,-0.012555
73,-0.14293507,-0.11307583,"('helpless', 'self-reliant')",-0.1429351,-0.1130758,0.0298593
74,-0.07926353,-0.08830826,"('undedicated', 'dedicated')",-0.0792635,-0.0883083,-0.0090448
75,-0.33056942,-0.22097385,"('meek', 'impulsive')",-0.3305694,-0.2209738,0.1095956
76,0.24473773,0.29274553,"('anxious', 'daring')",0.2447377,0.2927455,0.0480078
77,-0.5565593,-0.53621197,"('unmotivated', 'motivated')",-0.5565593,-0.536212,0.0203473
78,0.24344127,0.31131282,"('nonresilient', 'resilient')",0.2434413,0.3113128,0.0678715
79,-0.2147685,-0.14043483,"('wavering', 'unwavering')",-0.2147685,-0.1404348,0.0743337
80,-0.053182006,-0.08003761,"('dominated', 'dominating')",-0.053182,-0.0800376,-0.0268556
81,-0.7335686,-0.803858,"('submissive', 'aggressive')",-0.7335686,-0.803858,-0.0702894
82,1.7061431,1.6409496,"('poor', 'rich')",1.7061431,1.6409496,-0.0651935
83,0.034814954,-0.030513592,"('powerless', 'powerful')",0.034815,-0.0305136,-0.0653286
84,0.28087422,0.25096664,"('inferior', 'superior')",0.2808742,0.2509666,-0.0299076
85,0.4223692,0.41977984,"('insignificant', 'prestigious')",0.4223692,0.4197798,-0.0025894
86,-1.1113129,-1.2845429,"('uninfluential', 'influential')",-1.1113129,-1.2845429,-0.17323
87,1.1595137,1.0918005,"('unsuccessful', 'successful')",1.1595137,1.0918005,-0.0677132
88,-0.2896455,-0.43750966,"('low', 'eminent')",-0.2896455,-0.4375097,-0.1478642
