,windscreen_male,windscreen_female,tuple,average_male,average_female,female-male
24,-0.33182156,-0.48193052,"('dishonest', 'honest')",-0.3318216,-0.4819305,-0.1501089
25,-0.32915097,-0.46096715,"('egoistic', 'altruistic')",-0.329151,-0.4609672,-0.1318162
26,0.17634185,0.0009586774,"('hardhearted', 'benevolent')",0.1763418,0.0009587,-0.1753831
27,0.22685209,-0.001282841,"('hardhearted', 'softhearted')",0.2268521,-0.0012828,-0.2281349
28,-0.440601,-0.61206686,"('disloyal', 'loyal')",-0.440601,-0.6120669,-0.1714659
29,0.049657837,-0.0031839209,"('unfair', 'fair')",0.0496578,-0.0031839,-0.0528417
30,1.2483767,1.2576495,"('intolerant', 'tolerant')",1.2483767,1.2576495,0.0092728
31,-1.5197868,-1.483412,"('evil', 'good')",-1.5197868,-1.483412,0.0363748
32,0.04447123,-0.14560872,"('unkind', 'kind')",0.0444712,-0.1456087,-0.1900799
33,0.16165304,0.028268522,"('wrong', 'right')",0.161653,0.0282685,-0.1333845
34,1.7925436,1.8158104,"('mean', 'honorable')",1.7925436,1.8158104,0.0232668
35,0.10204877,-0.093163505,"('corrupt', 'incorrupt')",0.1020488,-0.0931635,-0.1952123
36,-0.565864,-0.7208385,"('hostile', 'amicable')",-0.565864,-0.7208385,-0.1549745
37,0.51652056,0.46953776,"('fake', 'genuine')",0.5165206,0.4695378,-0.0469828
38,0.7382195,0.58819413,"('untruthful', 'truthful')",0.7382195,0.5881941,-0.1500254
39,0.33626142,0.3909096,"('exploitative', 'cooperative')",0.3362614,0.3909096,0.0546482
40,-1.1027668,-1.1270618,"('stingy', 'generous')",-1.1027668,-1.1270618,-0.024295
41,-0.26327404,-0.31119674,"('unforgiving', 'forgiving')",-0.263274,-0.3111967,-0.0479227
42,-1.2259263,-1.0632354,"('unreliable', 'reliable')",-1.2259263,-1.0632354,0.1626909
43,0.43742213,0.37786096,"('irresponsible', 'responsible')",0.4374221,0.377861,-0.0595611
44,-1.0949247,-0.97289693,"('prejudiced', 'unprejudiced')",-1.0949247,-0.9728969,0.1220278
45,-0.20668843,-0.0910884,"('incompetent', 'competent')",-0.2066884,-0.0910884,0.1156
46,0.38695228,0.4419185,"('uncompetitive', 'competitive')",0.3869523,0.4419185,0.0549662
47,1.9169711,1.9046229,"('stupid', 'smart')",1.9169711,1.9046229,-0.0123482
48,0.4438639,0.3568896,"('unintelligent', 'intelligent')",0.4438639,0.3568896,-0.0869743
49,0.07086621,0.18521972,"('unable', 'able')",0.0708662,0.1852197,0.1143535
50,0.02743655,-0.08799271,"('clumsy', 'skillful')",0.0274366,-0.0879927,-0.1154293
51,-0.28656805,-0.33139455,"('uneducated', 'educated')",-0.286568,-0.3313946,-0.0448266
52,-0.6009663,-0.88449705,"('irrational', 'rational')",-0.6009663,-0.884497,-0.2835307
53,0.31153825,0.08764492,"('uncreative', 'creative')",0.3115382,0.0876449,-0.2238933
54,-0.1732804,-0.31880602,"('incapable', 'capable')",-0.1732804,-0.318806,-0.1455256
55,0.2906027,0.4672769,"('incompetent', 'clever')",0.2906027,0.4672769,0.1766742
56,1.5212147,1.5985621,"('impractical', 'practical')",1.5212147,1.5985621,0.0773474
57,-0.06500196,-0.086536214,"('unimaginative', 'imaginative')",-0.065002,-0.0865362,-0.0215342
58,0.9764047,0.95771104,"('undiscriminating', 'discriminating')",0.9764047,0.957711,-0.0186937
59,-0.5567977,-0.6994128,"('foolish', 'wise')",-0.5567977,-0.6994128,-0.1426151
60,0.8092723,0.9784196,"('inefficient', 'efficient')",0.8092723,0.9784196,0.1691473
61,0.2518472,0.10357198,"('illogical', 'logical')",0.2518472,0.103572,-0.1482752
62,0.078537695,0.18136042,"('incompetent', 'brilliant')",0.0785377,0.1813604,0.1028227
63,0.29569447,0.328928,"('unperceptive', 'insightful')",0.2956945,0.328928,0.0332335
64,-1.444628,-1.2541317,"('shy', 'confident')",-1.444628,-1.2541317,0.1904963
65,0.33709797,0.46283948,"('insecure', 'secure')",0.337098,0.4628395,0.1257415
66,0.45068118,0.35820073,"('inactive', 'active')",0.4506812,0.3582007,-0.0924805
67,0.0014935061,0.029423114,"('doubtful', 'determined')",0.0014935,0.0294231,0.0279296
68,-0.18880394,-0.09187584,"('dependent', 'independent')",-0.1888039,-0.0918758,0.0969281
69,-0.545745,-0.53876567,"('lazy', 'industrious')",-0.545745,-0.5387657,0.0069793
70,-0.11106178,-0.10363136,"('lethargic', 'energetic')",-0.1110618,-0.1036314,0.0074304
71,0.42632666,0.40325156,"('diffident', 'self-confident')",0.4263267,0.4032516,-0.0230751
72,-0.16519974,-0.20778553,"('unambitious', 'ambitious')",-0.1651997,-0.2077855,-0.0425858
73,-0.52257055,-0.5091741,"('helpless', 'self-reliant')",-0.5225706,-0.5091741,0.0133965
74,-0.2115484,-0.23147348,"('undedicated', 'dedicated')",-0.2115484,-0.2314735,-0.0199251
75,0.48673958,0.4491629,"('meek', 'impulsive')",0.4867396,0.4491629,-0.0375767
76,0.8347023,0.8603528,"('anxious', 'daring')",0.8347023,0.8603528,0.0256505
77,-0.9762249,-0.9275438,"('unmotivated', 'motivated')",-0.9762249,-0.9275438,0.0486811
78,0.0580506,0.086410865,"('nonresilient', 'resilient')",0.0580506,0.0864109,0.0283603
79,-0.2690353,-0.4134539,"('wavering', 'unwavering')",-0.2690353,-0.4134539,-0.1444186
80,0.9152705,1.0814438,"('dominated', 'dominating')",0.9152705,1.0814438,0.1661733
81,-0.3270967,-0.14126462,"('submissive', 'aggressive')",-0.3270967,-0.1412646,0.1858321
82,0.7501689,0.6801074,"('poor', 'rich')",0.7501689,0.6801074,-0.0700615
83,0.9433773,0.9301461,"('powerless', 'powerful')",0.9433773,0.9301461,-0.0132312
84,0.16146329,0.09159729,"('inferior', 'superior')",0.1614633,0.0915973,-0.069866
85,-0.052442193,-0.25659877,"('insignificant', 'prestigious')",-0.0524422,-0.2565988,-0.2041566
86,-0.0045673475,-0.120740235,"('uninfluential', 'influential')",-0.0045673,-0.1207402,-0.1161729
87,0.4087174,0.44015992,"('unsuccessful', 'successful')",0.4087174,0.4401599,0.0314425
88,-0.6751463,-0.7892774,"('low', 'eminent')",-0.6751463,-0.7892774,-0.1141311
