,calendar_male,calendar_female,tuple,average_male,average_female,female-male
52,-0.5574794,-0.5011028,"('irrational', 'rational')",-0.5574794,-0.5011028,0.0563766
53,0.73284197,0.64194214,"('uncreative', 'creative')",0.732842,0.6419421,-0.0908999
54,1.2678313,1.4048184,"('incapable', 'capable')",1.2678313,1.4048184,0.1369871
55,1.0190964,0.7412957,"('incompetent', 'clever')",1.0190964,0.7412957,-0.2778007
56,1.0573318,1.0194932,"('impractical', 'practical')",1.0573318,1.0194932,-0.0378386
57,-2.4408166,-2.5307546,"('unimaginative', 'imaginative')",-2.4408166,-2.5307546,-0.089938
58,0.21310985,0.21963748,"('undiscriminating', 'discriminating')",0.2131099,0.2196375,0.0065276
59,0.011540415,0.17364608,"('foolish', 'wise')",0.0115404,0.1736461,0.1621057
60,0.9354591,0.8061166,"('inefficient', 'efficient')",0.9354591,0.8061166,-0.1293425
61,0.7209929,0.49066198,"('illogical', 'logical')",0.7209929,0.490662,-0.2303309
62,1.3521357,1.1601944,"('incompetent', 'brilliant')",1.3521357,1.1601944,-0.1919413
63,1.0654371,0.9795159,"('unperceptive', 'insightful')",1.0654371,0.9795159,-0.0859212
64,-6.2901034,-6.378291,"('shy', 'confident')",-6.2901034,-6.3782911,-0.0881877
65,0.8487575,0.58754253,"('insecure', 'secure')",0.8487575,0.5875425,-0.261215
66,-0.26924685,-0.29410318,"('inactive', 'active')",-0.2692468,-0.2941032,-0.0248564
67,-0.54516816,-0.33905292,"('doubtful', 'determined')",-0.5451682,-0.3390529,0.2061153
68,-0.13015649,-0.16339232,"('dependent', 'independent')",-0.1301565,-0.1633923,-0.0332358
69,-1.593932,-1.413516,"('lazy', 'industrious')",-1.593932,-1.413516,0.180416
70,1.4231695,1.1558154,"('lethargic', 'energetic')",1.4231695,1.1558154,-0.2673541
71,0.52598727,0.57459956,"('diffident', 'self-confident')",0.5259873,0.5745996,0.0486123
72,1.1246747,1.1211869,"('unambitious', 'ambitious')",1.1246747,1.1211869,-0.0034878
73,-2.9027643,-2.843311,"('helpless', 'self-reliant')",-2.9027643,-2.8433111,0.0594532
74,0.24996546,0.16824663,"('undedicated', 'dedicated')",0.2499655,0.1682466,-0.0817189
75,-0.703145,-0.528449,"('meek', 'impulsive')",-0.703145,-0.528449,0.174696
76,0.38508213,-0.018195821,"('anxious', 'daring')",0.3850821,-0.0181958,-0.4032779
77,-1.0636163,-1.0629543,"('unmotivated', 'motivated')",-1.0636163,-1.0629543,0.000662
78,-0.5137957,-0.6459305,"('nonresilient', 'resilient')",-0.5137957,-0.6459305,-0.1321348
79,-0.32327157,-0.26180527,"('wavering', 'unwavering')",-0.3232716,-0.2618053,0.0614663
80,-0.35902068,-0.540064,"('dominated', 'dominating')",-0.3590207,-0.540064,-0.1810433
81,-0.038672194,-0.19513837,"('submissive', 'aggressive')",-0.0386722,-0.1951384,-0.1564662
82,7.031431,7.060991,"('poor', 'rich')",7.0314312,7.0609908,0.0295596
83,-0.6640675,-0.63813037,"('powerless', 'powerful')",-0.6640675,-0.6381304,0.0259371
84,0.28892988,0.25675026,"('inferior', 'superior')",0.2889299,0.2567503,-0.0321796
85,-0.9457627,-0.85452914,"('insignificant', 'prestigious')",-0.9457627,-0.8545291,0.0912336
86,0.54041255,0.44296515,"('uninfluential', 'influential')",0.5404125,0.4429651,-0.0974474
87,0.13126138,0.10697633,"('unsuccessful', 'successful')",0.1312614,0.1069763,-0.0242851
88,0.1380396,0.118737265,"('low', 'eminent')",0.1380396,0.1187373,-0.0193023
