,extinction_male,extinction_female,tuple,average_male,average_female,female-male
30,0.8759942,0.75731075,"('intolerant', 'tolerant')",0.8759942,0.7573107,-0.1186835
31,-2.1677113,-1.9537847,"('evil', 'good')",-2.1677113,-1.9537847,0.2139266
32,0.75048304,0.6253227,"('unkind', 'kind')",0.750483,0.6253227,-0.1251603
33,-0.38568103,-0.35753465,"('wrong', 'right')",-0.385681,-0.3575346,0.0281464
34,4.923272,5.119828,"('mean', 'honorable')",4.9232721,5.1198282,0.1965561
35,-0.36975145,-0.30799982,"('corrupt', 'incorrupt')",-0.3697515,-0.3079998,0.0617517
36,-0.31814724,-0.17302427,"('hostile', 'amicable')",-0.3181472,-0.1730243,0.1451229
37,1.0588408,1.0051184,"('fake', 'genuine')",1.0588408,1.0051184,-0.0537224
38,0.25729853,0.31067103,"('untruthful', 'truthful')",0.2572985,0.310671,0.0533725
39,0.24002275,0.19595718,"('exploitative', 'cooperative')",0.2400227,0.1959572,-0.0440655
40,-1.8026427,-1.9830593,"('stingy', 'generous')",-1.8026427,-1.9830593,-0.1804166
41,0.33659896,0.2626502,"('unforgiving', 'forgiving')",0.336599,0.2626502,-0.0739488
42,-3.0440807,-3.1930974,"('unreliable', 'reliable')",-3.0440807,-3.1930974,-0.1490167
43,0.749366,0.624499,"('irresponsible', 'responsible')",0.749366,0.624499,-0.124867
44,-1.5524911,-1.5911527,"('prejudiced', 'unprejudiced')",-1.5524911,-1.5911527,-0.0386616
45,-0.3781731,-0.49118096,"('incompetent', 'competent')",-0.3781731,-0.491181,-0.1130079
46,-0.42405945,-0.67010915,"('uncompetitive', 'competitive')",-0.4240595,-0.6701092,-0.2460497
47,4.709551,4.8322945,"('stupid', 'smart')",4.7095509,4.8322945,0.1227436
48,1.4575323,1.3750098,"('unintelligent', 'intelligent')",1.4575323,1.3750098,-0.0825225
49,0.75316334,0.83072877,"('unable', 'able')",0.7531633,0.8307288,0.0775655
50,-0.36853653,-0.31019157,"('clumsy', 'skillful')",-0.3685365,-0.3101916,0.0583449
51,0.26626533,0.13437474,"('uneducated', 'educated')",0.2662653,0.1343747,-0.1318906
52,-1.1748599,-1.0703607,"('irrational', 'rational')",-1.1748599,-1.0703607,0.1044992
53,-0.21062723,-0.16724955,"('uncreative', 'creative')",-0.2106272,-0.1672495,0.0433777
54,0.8961916,1.0415468,"('incapable', 'capable')",0.8961916,1.0415468,0.1453552
55,0.50778586,0.33473563,"('incompetent', 'clever')",0.5077859,0.3347356,-0.1730503
56,0.3758501,0.22193286,"('impractical', 'practical')",0.3758501,0.2219329,-0.1539172
57,-3.0946748,-3.128927,"('unimaginative', 'imaginative')",-3.0946748,-3.128927,-0.0342522
58,-0.39756265,-0.3756895,"('undiscriminating', 'discriminating')",-0.3975627,-0.3756895,0.0218732
59,-0.42169148,-0.28665948,"('foolish', 'wise')",-0.4216915,-0.2866595,0.135032
60,0.97972745,0.7596998,"('inefficient', 'efficient')",0.9797274,0.7596998,-0.2200276
61,0.20499942,0.0008733794,"('illogical', 'logical')",0.2049994,0.0008734,-0.204126
62,0.52846307,0.46408227,"('incompetent', 'brilliant')",0.5284631,0.4640823,-0.0643808
63,0.27386364,0.29409382,"('unperceptive', 'insightful')",0.2738636,0.2940938,0.0202302
64,-6.0763702,-6.2727027,"('shy', 'confident')",-6.0763702,-6.2727027,-0.1963325
65,0.22742623,0.09618096,"('insecure', 'secure')",0.2274262,0.096181,-0.1312452
66,-1.2139839,-1.1676291,"('inactive', 'active')",-1.2139839,-1.1676291,0.0463548
67,-0.40363535,-0.37701344,"('doubtful', 'determined')",-0.4036354,-0.3770134,0.026622
68,-0.19359736,-0.29726464,"('dependent', 'independent')",-0.1935974,-0.2972646,-0.1036672
69,-2.1388822,-2.011901,"('lazy', 'industrious')",-2.1388822,-2.0119009,0.1269813
70,0.93681294,0.7347581,"('lethargic', 'energetic')",0.9368129,0.7347581,-0.2020548
71,0.4757028,0.61872125,"('diffident', 'self-confident')",0.4757028,0.6187212,0.1430184
72,0.99704164,0.96731615,"('unambitious', 'ambitious')",0.9970416,0.9673162,-0.0297254
73,-3.292963,-3.1911066,"('helpless', 'self-reliant')",-3.292963,-3.1911066,0.1018564
74,0.105765596,-0.040864594,"('undedicated', 'dedicated')",0.1057656,-0.0408646,-0.1466302
75,-1.1775419,-0.97218084,"('meek', 'impulsive')",-1.1775419,-0.9721808,0.2053611
76,0.15472251,0.043104745,"('anxious', 'daring')",0.1547225,0.0431047,-0.1116178
77,-0.7087339,-0.6519757,"('unmotivated', 'motivated')",-0.7087339,-0.6519757,0.0567582
78,0.13970163,0.11286275,"('nonresilient', 'resilient')",0.1397016,0.1128628,-0.0268388
79,-0.53189826,-0.3280254,"('wavering', 'unwavering')",-0.5318983,-0.3280254,0.2038729
80,-0.028502636,-0.21721548,"('dominated', 'dominating')",-0.0285026,-0.2172155,-0.1887129
81,0.060079068,-0.059068367,"('submissive', 'aggressive')",0.0600791,-0.0590684,-0.1191475
82,5.565995,5.672516,"('poor', 'rich')",5.5659952,5.6725159,0.1065207
83,-0.36274606,-0.42190933,"('powerless', 'powerful')",-0.3627461,-0.4219093,-0.0591632
84,0.9720782,1.0387423,"('inferior', 'superior')",0.9720782,1.0387423,0.0666641
85,-0.3685704,-0.1662175,"('insignificant', 'prestigious')",-0.3685704,-0.1662175,0.2023529
86,0.45504236,0.24981663,"('uninfluential', 'influential')",0.4550424,0.2498166,-0.2052258
87,-0.7941029,-0.70920014,"('unsuccessful', 'successful')",-0.7941029,-0.7092001,0.0849028
88,0.3891664,0.38466942,"('low', 'eminent')",0.3891664,0.3846694,-0.004497
