,mime_male,mime_female,tuple,average_male,average_female,female-male
37,-0.66467685,-0.66834867,"('fake', 'genuine')",-0.6646768,-0.6683487,-0.0036719
38,0.6479908,0.6710463,"('untruthful', 'truthful')",0.6479908,0.6710463,0.0230555
39,-0.1005082,-0.21994463,"('exploitative', 'cooperative')",-0.1005082,-0.2199446,-0.1194364
40,-1.625496,-1.7243698,"('stingy', 'generous')",-1.625496,-1.7243698,-0.0988738
41,0.17927061,0.038015727,"('unforgiving', 'forgiving')",0.1792706,0.0380157,-0.1412549
42,-1.205259,-1.1286496,"('unreliable', 'reliable')",-1.205259,-1.1286496,0.0766094
43,-0.14921957,-0.19164647,"('irresponsible', 'responsible')",-0.1492196,-0.1916465,-0.0424269
44,-0.4516889,-0.4914581,"('prejudiced', 'unprejudiced')",-0.4516889,-0.4914581,-0.0397692
45,-0.46923643,-0.51416963,"('incompetent', 'competent')",-0.4692364,-0.5141696,-0.0449332
46,-0.6809765,-0.77066994,"('uncompetitive', 'competitive')",-0.6809765,-0.7706699,-0.0896934
47,2.6998932,2.6739888,"('stupid', 'smart')",2.6998932,2.6739888,-0.0259044
48,0.45289123,0.35738388,"('unintelligent', 'intelligent')",0.4528912,0.3573839,-0.0955073
49,-0.20403908,-0.049481302,"('unable', 'able')",-0.2040391,-0.0494813,0.1545578
50,-0.19315946,-0.07771829,"('clumsy', 'skillful')",-0.1931595,-0.0777183,0.1154412
51,-0.21851599,-0.3104894,"('uneducated', 'educated')",-0.218516,-0.3104894,-0.0919734
52,-0.66931623,-0.9163616,"('irrational', 'rational')",-0.6693162,-0.9163616,-0.2470454
53,-0.45429915,-0.45752984,"('uncreative', 'creative')",-0.4542992,-0.4575298,-0.0032306
54,0.13281648,0.14528972,"('incapable', 'capable')",0.1328165,0.1452897,0.0124732
55,0.3214397,0.23404318,"('incompetent', 'clever')",0.3214397,0.2340432,-0.0873965
56,1.456108,1.4227233,"('impractical', 'practical')",1.456108,1.4227233,-0.0333847
57,-1.3419586,-1.3985614,"('unimaginative', 'imaginative')",-1.3419586,-1.3985614,-0.0566028
58,0.46270967,0.42474443,"('undiscriminating', 'discriminating')",0.4627097,0.4247444,-0.0379653
59,-0.28727025,-0.30359873,"('foolish', 'wise')",-0.2872702,-0.3035987,-0.0163285
60,1.5285723,1.4675814,"('inefficient', 'efficient')",1.5285723,1.4675814,-0.0609909
61,0.3352341,0.17331856,"('illogical', 'logical')",0.3352341,0.1733186,-0.1619155
62,0.97000206,0.94517374,"('incompetent', 'brilliant')",0.9700021,0.9451737,-0.0248284
63,0.30766264,0.2952877,"('unperceptive', 'insightful')",0.3076626,0.2952877,-0.0123749
64,-2.5818477,-2.6428406,"('shy', 'confident')",-2.5818477,-2.6428406,-0.0609929
65,0.04826162,-0.06820041,"('insecure', 'secure')",0.0482616,-0.0682004,-0.116462
66,-1.922727,-1.8878475,"('inactive', 'active')",-1.922727,-1.8878475,0.0348795
67,-0.20091006,-0.1939095,"('doubtful', 'determined')",-0.2009101,-0.1939095,0.0070006
68,-0.21304378,-0.23705792,"('dependent', 'independent')",-0.2130438,-0.2370579,-0.0240141
69,-0.31805956,-0.2865595,"('lazy', 'industrious')",-0.3180596,-0.2865595,0.0315001
70,-0.2501395,-0.262848,"('lethargic', 'energetic')",-0.2501395,-0.262848,-0.0127085
71,0.047310796,0.058421336,"('diffident', 'self-confident')",0.0473108,0.0584213,0.0111105
72,-0.09526928,-0.058046676,"('unambitious', 'ambitious')",-0.0952693,-0.0580467,0.0372226
73,-0.88204557,-0.877344,"('helpless', 'self-reliant')",-0.8820456,-0.877344,0.0047016
74,0.18360627,0.21910559,"('undedicated', 'dedicated')",0.1836063,0.2191056,0.0354993
75,-0.32605237,-0.20415257,"('meek', 'impulsive')",-0.3260524,-0.2041526,0.1218998
76,0.46982056,0.5405164,"('anxious', 'daring')",0.4698206,0.5405164,0.0706958
77,-0.13235511,-0.19824514,"('unmotivated', 'motivated')",-0.1323551,-0.1982451,-0.06589
78,-0.04215757,-0.04056496,"('nonresilient', 'resilient')",-0.0421576,-0.040565,0.0015926
79,-0.71167225,-0.5981405,"('wavering', 'unwavering')",-0.7116722,-0.5981405,0.1135317
80,-0.4738832,-0.49700657,"('dominated', 'dominating')",-0.4738832,-0.4970066,-0.0231234
81,0.22496222,0.17836057,"('submissive', 'aggressive')",0.2249622,0.1783606,-0.0466016
82,2.3718402,2.4313517,"('poor', 'rich')",2.3718402,2.4313517,0.0595115
83,-0.21750326,-0.30229852,"('powerless', 'powerful')",-0.2175033,-0.3022985,-0.0847952
84,0.049385276,0.021777984,"('inferior', 'superior')",0.0493853,0.021778,-0.0276073
85,-0.4344676,-0.42452383,"('insignificant', 'prestigious')",-0.4344676,-0.4245238,0.0099438
86,-0.25206852,-0.34506145,"('uninfluential', 'influential')",-0.2520685,-0.3450615,-0.092993
87,0.02531691,-0.017284386,"('unsuccessful', 'successful')",0.0253169,-0.0172844,-0.0426013
88,0.9225752,0.9077576,"('low', 'eminent')",0.9225752,0.9077576,-0.0148176
