,lentil_male,lentil_female,tuple,average_male,average_female,female-male
63,0.10395053,0.10439137,"('unperceptive', 'insightful')",0.1039505,0.1043914,0.0004409
64,-3.3214324,-3.129156,"('shy', 'confident')",-3.3214324,-3.1291561,0.1922763
65,0.5867788,0.8030493,"('insecure', 'secure')",0.5867788,0.8030493,0.2162705
66,0.19080609,0.102462694,"('inactive', 'active')",0.1908061,0.1024627,-0.0883434
67,0.09496878,0.1994399,"('doubtful', 'determined')",0.0949688,0.1994399,0.1044711
68,-0.99493563,-0.86578983,"('dependent', 'independent')",-0.9949356,-0.8657898,0.1291458
69,-0.0571037,-0.18791486,"('lazy', 'industrious')",-0.0571037,-0.1879149,-0.1308112
70,0.8299395,0.82900184,"('lethargic', 'energetic')",0.8299395,0.8290018,-0.0009377
71,-0.12333739,-0.086507075,"('diffident', 'self-confident')",-0.1233374,-0.0865071,0.0368303
72,-0.42241746,-0.30951872,"('unambitious', 'ambitious')",-0.4224175,-0.3095187,0.1128988
73,-1.9890796,-1.8759009,"('helpless', 'self-reliant')",-1.9890796,-1.8759009,0.1131787
74,0.4601612,0.35023254,"('undedicated', 'dedicated')",0.4601612,0.3502325,-0.1099287
75,-0.18931115,-0.3073019,"('meek', 'impulsive')",-0.1893111,-0.3073019,-0.1179908
76,-0.095987394,0.22247995,"('anxious', 'daring')",-0.0959874,0.22248,0.3184674
77,-1.1419997,-1.0938463,"('unmotivated', 'motivated')",-1.1419997,-1.0938463,0.0481534
78,-0.72943515,-0.8163293,"('nonresilient', 'resilient')",-0.7294351,-0.8163293,-0.0868942
79,0.45043516,0.03252223,"('wavering', 'unwavering')",0.4504352,0.0325222,-0.417913
80,-0.08956888,-0.011064623,"('dominated', 'dominating')",-0.0895689,-0.0110646,0.0785043
81,0.5810988,0.7477832,"('submissive', 'aggressive')",0.5810988,0.7477832,0.1666844
82,2.750165,2.686307,"('poor', 'rich')",2.750165,2.686307,-0.063858
83,-0.43582985,-0.3322073,"('powerless', 'powerful')",-0.4358298,-0.3322073,0.1036225
84,0.4943173,0.331154,"('inferior', 'superior')",0.4943173,0.331154,-0.1631633
85,-0.69636315,-0.8889824,"('insignificant', 'prestigious')",-0.6963632,-0.8889824,-0.1926192
86,-0.32406956,-0.42843577,"('uninfluential', 'influential')",-0.3240696,-0.4284358,-0.1043662
87,-0.52342325,-0.33146363,"('unsuccessful', 'successful')",-0.5234233,-0.3314636,0.1919597
88,-0.1250897,-0.2688217,"('low', 'eminent')",-0.1250897,-0.2688217,-0.143732
