,chopstick_male,chopstick_female,tuple,average_male,average_female,female-male
36,-0.53589773,-0.7901364,"('hostile', 'amicable')",-0.5358977,-0.7901364,-0.2542387
37,0.3803353,0.45361882,"('fake', 'genuine')",0.3803353,0.4536188,0.0732835
38,0.4385644,0.4021964,"('untruthful', 'truthful')",0.4385644,0.4021964,-0.036368
39,0.08692977,0.16731365,"('exploitative', 'cooperative')",0.0869298,0.1673137,0.0803839
40,-3.137236,-3.214737,"('stingy', 'generous')",-3.1372361,-3.2147369,-0.0775008
41,-0.033550393,-0.234476,"('unforgiving', 'forgiving')",-0.0335504,-0.234476,-0.2009256
42,-1.5944425,-1.4560621,"('unreliable', 'reliable')",-1.5944425,-1.4560621,0.1383804
43,0.09656896,0.119956814,"('irresponsible', 'responsible')",0.096569,0.1199568,0.0233878
44,-1.4145987,-1.3788316,"('prejudiced', 'unprejudiced')",-1.4145987,-1.3788316,0.0357671
45,0.46437132,0.49900395,"('incompetent', 'competent')",0.4643713,0.4990039,0.0346326
46,0.26071417,0.44740546,"('uncompetitive', 'competitive')",0.2607142,0.4474055,0.1866913
47,2.226954,2.1735556,"('stupid', 'smart')",2.226954,2.1735556,-0.0533984
48,0.15687785,0.09607968,"('unintelligent', 'intelligent')",0.1568778,0.0960797,-0.0607981
49,0.5511126,0.6665636,"('unable', 'able')",0.5511126,0.6665636,0.115451
50,0.23770499,0.23033313,"('clumsy', 'skillful')",0.237705,0.2303331,-0.0073719
51,0.36011517,0.4251183,"('uneducated', 'educated')",0.3601152,0.4251183,0.0650031
52,-0.88344187,-1.1227597,"('irrational', 'rational')",-0.8834419,-1.1227597,-0.2393178
53,0.41100493,0.2924805,"('uncreative', 'creative')",0.4110049,0.2924805,-0.1185244
54,0.6579971,0.67201394,"('incapable', 'capable')",0.6579971,0.6720139,0.0140168
55,0.93332416,1.063895,"('incompetent', 'clever')",0.9333242,1.063895,0.1305708
56,1.2244055,1.3519223,"('impractical', 'practical')",1.2244055,1.3519223,0.1275168
57,-1.3892478,-1.3400685,"('unimaginative', 'imaginative')",-1.3892478,-1.3400685,0.0491793
58,0.5351618,0.3984664,"('undiscriminating', 'discriminating')",0.5351618,0.3984664,-0.1366954
59,-1.0329199,-1.1714073,"('foolish', 'wise')",-1.0329199,-1.1714073,-0.1384874
60,1.9915117,2.102955,"('inefficient', 'efficient')",1.9915117,2.1029551,0.1114434
61,1.0936481,1.0307816,"('illogical', 'logical')",1.0936481,1.0307816,-0.0628665
62,0.45760277,0.7060956,"('incompetent', 'brilliant')",0.4576028,0.7060956,0.2484928
63,0.4498027,0.51587105,"('unperceptive', 'insightful')",0.4498027,0.515871,0.0660683
64,-3.5221925,-3.3505397,"('shy', 'confident')",-3.5221925,-3.3505397,0.1716528
65,-0.061017334,-0.007031599,"('insecure', 'secure')",-0.0610173,-0.0070316,0.0539857
66,-1.2599181,-1.1987298,"('inactive', 'active')",-1.2599181,-1.1987298,0.0611883
67,0.43608552,0.43243194,"('doubtful', 'determined')",0.4360855,0.4324319,-0.0036536
68,-0.15153363,-0.1002157,"('dependent', 'independent')",-0.1515336,-0.1002157,0.0513179
69,-0.98768955,-0.9700696,"('lazy', 'industrious')",-0.9876896,-0.9700696,0.01762
70,-0.122950576,-0.053959798,"('lethargic', 'energetic')",-0.1229506,-0.0539598,0.0689908
71,0.5219934,0.54133594,"('diffident', 'self-confident')",0.5219934,0.5413359,0.0193425
72,-0.54868746,-0.58061236,"('unambitious', 'ambitious')",-0.5486875,-0.5806124,-0.0319249
73,-1.6176206,-1.5219247,"('helpless', 'self-reliant')",-1.6176206,-1.5219247,0.0956959
74,0.6993803,0.71784294,"('undedicated', 'dedicated')",0.6993803,0.7178429,0.0184626
75,-0.6380571,-0.5944152,"('meek', 'impulsive')",-0.6380571,-0.5944152,0.0436419
76,0.32998222,0.40844685,"('anxious', 'daring')",0.3299822,0.4084468,0.0784646
77,0.6004489,0.638632,"('unmotivated', 'motivated')",0.6004489,0.638632,0.0381831
78,0.34742743,0.52200854,"('nonresilient', 'resilient')",0.3474274,0.5220085,0.1745811
79,-0.7137355,-0.72587377,"('wavering', 'unwavering')",-0.7137355,-0.7258738,-0.0121383
80,-0.25211427,-0.047403224,"('dominated', 'dominating')",-0.2521143,-0.0474032,0.2047111
81,0.15507208,0.34735084,"('submissive', 'aggressive')",0.1550721,0.3473508,0.1922787
82,2.7488508,2.7680032,"('poor', 'rich')",2.7488508,2.7680032,0.0191524
83,-0.054158796,-0.07098678,"('powerless', 'powerful')",-0.0541588,-0.0709868,-0.016828
84,0.31074324,0.3081223,"('inferior', 'superior')",0.3107432,0.3081223,-0.0026209
85,-0.7522725,-0.9242106,"('insignificant', 'prestigious')",-0.7522725,-0.9242106,-0.1719381
86,0.288841,0.234642,"('uninfluential', 'influential')",0.288841,0.234642,-0.054199
87,0.4939774,0.58283883,"('unsuccessful', 'successful')",0.4939774,0.5828388,0.0888614
88,-0.12361535,-0.13034123,"('low', 'eminent')",-0.1236153,-0.1303412,-0.0067259
