,remnant_male,remnant_female,tuple,average_male,average_female,female-male
20,1.1557887,1.0500106,"('rough', 'thoughtful')",1.1557887,1.0500106,-0.1057781
21,-0.3714435,-0.24606395,"('immoral', 'moral')",-0.3714435,-0.2460639,0.1253796
22,-0.3283523,-0.3530925,"('untrustworthy', 'trustworthy')",-0.3283523,-0.3530925,-0.0247402
23,6.330062,6.3518753,"('insincere', 'sincere')",6.3300619,6.3518753,0.0218134
24,1.5360826,1.4114774,"('dishonest', 'honest')",1.5360826,1.4114774,-0.1246052
25,0.8972782,0.7948466,"('egoistic', 'altruistic')",0.8972782,0.7948466,-0.1024316
26,0.8161963,0.7104176,"('hardhearted', 'benevolent')",0.8161963,0.7104176,-0.1057787
27,1.8554184,1.6048871,"('hardhearted', 'softhearted')",1.8554184,1.6048871,-0.2505313
28,1.164399,1.1299843,"('disloyal', 'loyal')",1.164399,1.1299843,-0.0344147
29,-0.39364207,-0.60257107,"('unfair', 'fair')",-0.3936421,-0.6025711,-0.208929
30,0.93788993,0.905843,"('intolerant', 'tolerant')",0.9378899,0.905843,-0.0320469
31,-1.415036,-1.4023242,"('evil', 'good')",-1.415036,-1.4023242,0.0127118
32,0.9265266,0.8748538,"('unkind', 'kind')",0.9265266,0.8748538,-0.0516728
33,-0.49989396,-0.5764317,"('wrong', 'right')",-0.499894,-0.5764317,-0.0765377
34,4.479524,4.5993915,"('mean', 'honorable')",4.4795241,4.5993915,0.1198674
35,-0.48373783,-0.7829908,"('corrupt', 'incorrupt')",-0.4837378,-0.7829908,-0.299253
36,-0.75311244,-0.9068553,"('hostile', 'amicable')",-0.7531124,-0.9068553,-0.1537429
37,1.1052761,1.0412015,"('fake', 'genuine')",1.1052761,1.0412015,-0.0640746
38,-0.16967073,-0.16483833,"('untruthful', 'truthful')",-0.1696707,-0.1648383,0.0048324
39,0.5155065,0.46339086,"('exploitative', 'cooperative')",0.5155065,0.4633909,-0.0521156
40,-1.3257276,-1.4237343,"('stingy', 'generous')",-1.3257276,-1.4237343,-0.0980067
41,-0.072072804,-0.089213505,"('unforgiving', 'forgiving')",-0.0720728,-0.0892135,-0.0171407
42,-2.2455595,-2.1903737,"('unreliable', 'reliable')",-2.2455595,-2.1903737,0.0551858
43,0.8864139,0.9264474,"('irresponsible', 'responsible')",0.8864139,0.9264474,0.0400335
44,-0.8635753,-0.81429154,"('prejudiced', 'unprejudiced')",-0.8635753,-0.8142915,0.0492838
45,-0.0674474,-0.0714955,"('incompetent', 'competent')",-0.0674474,-0.0714955,-0.0040481
46,-0.6319591,-0.58965135,"('uncompetitive', 'competitive')",-0.6319591,-0.5896513,0.0423078
47,4.7882147,4.979819,"('stupid', 'smart')",4.7882147,4.9798188,0.1916041
48,0.5064779,0.452341,"('unintelligent', 'intelligent')",0.5064779,0.452341,-0.0541369
49,0.30185628,0.31603277,"('unable', 'able')",0.3018563,0.3160328,0.0141765
50,-0.4209105,-0.4455979,"('clumsy', 'skillful')",-0.4209105,-0.4455979,-0.0246874
51,0.51917386,0.5279554,"('uneducated', 'educated')",0.5191739,0.5279554,0.0087815
52,-0.7039091,-0.8077072,"('irrational', 'rational')",-0.7039091,-0.8077072,-0.1037981
53,-0.002070655,-0.12802266,"('uncreative', 'creative')",-0.0020707,-0.1280227,-0.125952
54,0.9014311,0.938258,"('incapable', 'capable')",0.9014311,0.938258,0.0368269
55,0.6805961,0.79437435,"('incompetent', 'clever')",0.6805961,0.7943743,0.1137782
56,0.4770082,0.51393145,"('impractical', 'practical')",0.4770082,0.5139315,0.0369233
57,-2.7111979,-2.583029,"('unimaginative', 'imaginative')",-2.7111979,-2.583029,0.1281689
58,0.22622275,0.23333277,"('undiscriminating', 'discriminating')",0.2262228,0.2333328,0.00711
59,-0.3982734,-0.34386882,"('foolish', 'wise')",-0.3982734,-0.3438688,0.0544046
60,0.5464804,0.66839534,"('inefficient', 'efficient')",0.5464804,0.6683953,0.1219149
61,0.18606132,-0.0070393123,"('illogical', 'logical')",0.1860613,-0.0070393,-0.1931006
62,0.28599247,0.42180187,"('incompetent', 'brilliant')",0.2859925,0.4218019,0.1358094
63,-0.09660303,-0.04701776,"('unperceptive', 'insightful')",-0.096603,-0.0470178,0.0495852
64,-6.241322,-6.15844,"('shy', 'confident')",-6.241322,-6.1584401,0.0828819
65,0.19456941,0.32289127,"('insecure', 'secure')",0.1945694,0.3228913,0.1283219
66,-0.29924276,-0.28049454,"('inactive', 'active')",-0.2992428,-0.2804945,0.0187483
67,-0.414413,-0.3303778,"('doubtful', 'determined')",-0.414413,-0.3303778,0.0840352
68,-0.45766792,-0.530063,"('dependent', 'independent')",-0.4576679,-0.530063,-0.0723951
69,-2.0664392,-2.0791838,"('lazy', 'industrious')",-2.0664392,-2.0791838,-0.0127446
70,1.2218878,1.2675637,"('lethargic', 'energetic')",1.2218878,1.2675637,0.0456759
71,0.5810174,0.5980861,"('diffident', 'self-confident')",0.5810174,0.5980861,0.0170687
72,0.51692456,0.7199823,"('unambitious', 'ambitious')",0.5169246,0.7199823,0.2030577
73,-2.9005678,-2.9015362,"('helpless', 'self-reliant')",-2.9005678,-2.9015362,-0.0009684
74,0.18546359,0.087275915,"('undedicated', 'dedicated')",0.1854636,0.0872759,-0.0981877
75,-0.94004977,-0.7539566,"('meek', 'impulsive')",-0.9400498,-0.7539566,0.1860932
76,0.9096177,0.9243469,"('anxious', 'daring')",0.9096177,0.9243469,0.0147292
77,-1.4112483,-1.2957399,"('unmotivated', 'motivated')",-1.4112483,-1.2957399,0.1155084
78,-0.58885986,-0.64172924,"('nonresilient', 'resilient')",-0.5888599,-0.6417292,-0.0528693
79,-0.25642148,-0.27079388,"('wavering', 'unwavering')",-0.2564215,-0.2707939,-0.0143724
80,-0.24066544,-0.3035161,"('dominated', 'dominating')",-0.2406654,-0.3035161,-0.0628507
81,-0.015334085,0.16615714,"('submissive', 'aggressive')",-0.0153341,0.1661571,0.1814912
82,6.0561614,6.1763635,"('poor', 'rich')",6.0561614,6.1763635,0.1202021
83,-0.377734,-0.25518,"('powerless', 'powerful')",-0.377734,-0.25518,0.122554
84,0.65140945,0.57680714,"('inferior', 'superior')",0.6514094,0.5768071,-0.0746023
85,-0.2740058,-0.4072977,"('insignificant', 'prestigious')",-0.2740058,-0.4072977,-0.1332919
86,0.16649453,0.22880626,"('uninfluential', 'influential')",0.1664945,0.2288063,0.0623118
87,-0.61690867,-0.50983,"('unsuccessful', 'successful')",-0.6169087,-0.50983,0.1070787
88,0.28315797,0.29149643,"('low', 'eminent')",0.283158,0.2914964,0.0083384
