,warning_male,warning_female,tuple,average_male,average_female,female-male
59,0.0186176,-0.047249224,"('foolish', 'wise')",0.0186176,-0.0472492,-0.0658668
60,0.31665933,0.40982988,"('inefficient', 'efficient')",0.3166593,0.4098299,0.0931706
61,0.34989887,0.16392848,"('illogical', 'logical')",0.3498989,0.1639285,-0.1859704
62,0.4156723,0.5403035,"('incompetent', 'brilliant')",0.4156723,0.5403035,0.1246312
63,-0.16324098,-0.08120515,"('unperceptive', 'insightful')",-0.163241,-0.0812052,0.0820358
64,-6.547178,-6.4649005,"('shy', 'confident')",-6.5471778,-6.4649005,0.0822773
65,-0.12323593,-0.06832715,"('insecure', 'secure')",-0.1232359,-0.0683272,0.0549087
66,-0.19703574,-0.24227133,"('inactive', 'active')",-0.1970357,-0.2422713,-0.0452356
67,-0.4649666,-0.4048017,"('doubtful', 'determined')",-0.4649666,-0.4048017,0.0601649
68,-0.7105633,-0.7761689,"('dependent', 'independent')",-0.7105633,-0.7761689,-0.0656056
69,-1.8476056,-1.9255822,"('lazy', 'industrious')",-1.8476056,-1.9255822,-0.0779766
70,0.54110515,0.6098192,"('lethargic', 'energetic')",0.5411052,0.6098192,0.068714
71,0.8233738,0.8182333,"('diffident', 'self-confident')",0.8233738,0.8182333,-0.0051405
72,0.8355631,0.8781495,"('unambitious', 'ambitious')",0.8355631,0.8781495,0.0425864
73,-3.1466832,-3.1316261,"('helpless', 'self-reliant')",-3.1466832,-3.1316261,0.0150571
74,-0.05516349,-0.10152401,"('undedicated', 'dedicated')",-0.0551635,-0.101524,-0.0463605
75,-1.1541604,-1.0659385,"('meek', 'impulsive')",-1.1541604,-1.0659385,0.0882219
76,0.2960875,0.33182916,"('anxious', 'daring')",0.2960875,0.3318292,0.0357417
77,-1.2519289,-1.0973686,"('unmotivated', 'motivated')",-1.2519289,-1.0973686,0.1545603
78,-0.19698739,-0.21499798,"('nonresilient', 'resilient')",-0.1969874,-0.214998,-0.0180106
79,-0.0031143576,-0.078056745,"('wavering', 'unwavering')",-0.0031144,-0.0780567,-0.0749423
80,-0.10535653,-0.14798576,"('dominated', 'dominating')",-0.1053565,-0.1479858,-0.0426293
81,-0.37198818,-0.19944304,"('submissive', 'aggressive')",-0.3719882,-0.199443,0.1725452
82,5.909182,6.0725102,"('poor', 'rich')",5.9091821,6.0725102,0.1633281
83,-0.27592313,-0.23950419,"('powerless', 'powerful')",-0.2759231,-0.2395042,0.0364189
84,0.7035734,0.7091689,"('inferior', 'superior')",0.7035734,0.7091689,0.0055955
85,0.06804084,-0.10511424,"('insignificant', 'prestigious')",0.0680408,-0.1051142,-0.173155
86,0.19346094,0.17504042,"('uninfluential', 'influential')",0.1934609,0.1750404,-0.0184205
87,-0.2205992,-0.1487527,"('unsuccessful', 'successful')",-0.2205992,-0.1487527,0.0718465
88,0.40873694,0.43331462,"('low', 'eminent')",0.4087369,0.4333146,0.0245777
