,kingfish_male,kingfish_female,tuple,average_male,average_female,female-male
73,-1.1144602,-1.1846095,"('helpless', 'self-reliant')",-1.1144602,-1.1846095,-0.0701493
74,0.20307991,0.04364748,"('undedicated', 'dedicated')",0.2030799,0.0436475,-0.1594324
75,-0.5386979,-0.5230845,"('meek', 'impulsive')",-0.5386979,-0.5230845,0.0156134
76,0.051904477,0.050538547,"('anxious', 'daring')",0.0519045,0.0505385,-0.001366
77,-0.17387992,-0.094496876,"('unmotivated', 'motivated')",-0.1738799,-0.0944969,0.079383
78,0.046327442,0.10966676,"('nonresilient', 'resilient')",0.0463274,0.1096668,0.0633394
79,-0.62418807,-0.5519477,"('wavering', 'unwavering')",-0.6241881,-0.5519477,0.0722404
80,0.5061057,0.4747394,"('dominated', 'dominating')",0.5061057,0.4747394,-0.0313663
81,0.5469613,0.53583163,"('submissive', 'aggressive')",0.5469613,0.5358316,-0.0111297
82,1.8818221,2.0597153,"('poor', 'rich')",1.8818221,2.0597153,0.1778932
83,0.07044454,0.047020126,"('powerless', 'powerful')",0.0704445,0.0470201,-0.0234244
84,0.27696025,0.30598438,"('inferior', 'superior')",0.2769603,0.3059844,0.0290241
85,-0.662146,-0.6540422,"('insignificant', 'prestigious')",-0.662146,-0.6540422,0.0081038
86,-0.2178291,-0.40625143,"('uninfluential', 'influential')",-0.2178291,-0.4062514,-0.1884223
87,0.62320364,0.6777083,"('unsuccessful', 'successful')",0.6232036,0.6777083,0.0545047
88,-0.30887008,-0.42699462,"('low', 'eminent')",-0.3088701,-0.4269946,-0.1181245
