,brook_male,brook_female,tuple,average_male,average_female,female-male
38,-0.20823966,-0.15989801,"('untruthful', 'truthful')",-0.2082397,-0.159898,0.0483417
39,0.54266375,0.6102569,"('exploitative', 'cooperative')",0.5426638,0.6102569,0.0675931
40,-1.3214093,-1.4086286,"('stingy', 'generous')",-1.3214093,-1.4086286,-0.0872193
41,0.5105383,0.4398759,"('unforgiving', 'forgiving')",0.5105383,0.4398759,-0.0706624
42,-1.6091547,-1.6279522,"('unreliable', 'reliable')",-1.6091547,-1.6279522,-0.0187975
43,1.6701645,1.7591661,"('irresponsible', 'responsible')",1.6701645,1.7591661,0.0890016
44,-1.2083354,-1.2114086,"('prejudiced', 'unprejudiced')",-1.2083354,-1.2114086,-0.0030732
45,1.1291426,1.0236276,"('incompetent', 'competent')",1.1291426,1.0236276,-0.105515
46,0.6231533,0.5530133,"('uncompetitive', 'competitive')",0.6231533,0.5530133,-0.07014
47,5.01078,5.2345843,"('stupid', 'smart')",5.0107799,5.2345843,0.2238044
48,1.2564888,1.2383938,"('unintelligent', 'intelligent')",1.2564888,1.2383938,-0.018095
49,-0.6357938,-0.43643457,"('unable', 'able')",-0.6357938,-0.4364346,0.1993592
50,-0.8615834,-0.85547566,"('clumsy', 'skillful')",-0.8615834,-0.8554757,0.0061077
51,0.7099323,0.7574771,"('uneducated', 'educated')",0.7099323,0.7574771,0.0475448
52,-0.6308297,-0.8076994,"('irrational', 'rational')",-0.6308297,-0.8076994,-0.1768697
53,-0.05764082,-0.09410648,"('uncreative', 'creative')",-0.0576408,-0.0941065,-0.0364657
54,0.8525155,0.90411514,"('incapable', 'capable')",0.8525155,0.9041151,0.0515996
55,1.5696021,1.699974,"('incompetent', 'clever')",1.5696021,1.6999739,0.1303718
56,1.015394,1.1268678,"('impractical', 'practical')",1.015394,1.1268678,0.1114738
57,-1.5245088,-1.6624787,"('unimaginative', 'imaginative')",-1.5245088,-1.6624787,-0.1379699
58,-0.20219497,-0.19417715,"('undiscriminating', 'discriminating')",-0.202195,-0.1941772,0.0080178
59,-0.5295947,-0.46548882,"('foolish', 'wise')",-0.5295947,-0.4654888,0.0641059
60,0.96507615,1.3040439,"('inefficient', 'efficient')",0.9650761,1.3040439,0.3389678
61,1.1480047,0.9817818,"('illogical', 'logical')",1.1480047,0.9817818,-0.1662229
62,1.667055,1.8762239,"('incompetent', 'brilliant')",1.667055,1.8762239,0.2091689
63,0.89104515,0.8959813,"('unperceptive', 'insightful')",0.8910452,0.8959813,0.0049361
64,-5.2262177,-5.1057773,"('shy', 'confident')",-5.2262177,-5.1057773,0.1204404
65,1.2525545,1.2999792,"('insecure', 'secure')",1.2525545,1.2999792,0.0474247
66,0.027907329,-0.060373273,"('inactive', 'active')",0.0279073,-0.0603733,-0.0882806
67,-0.71847564,-0.53268844,"('doubtful', 'determined')",-0.7184756,-0.5326884,0.1857872
68,-0.940393,-0.86131203,"('dependent', 'independent')",-0.940393,-0.861312,0.079081
69,-2.1620622,-2.1744542,"('lazy', 'industrious')",-2.1620622,-2.1744542,-0.012392
70,2.1485877,2.1505597,"('lethargic', 'energetic')",2.1485877,2.1505597,0.001972
71,0.13766584,0.2647448,"('diffident', 'self-confident')",0.1376658,0.2647448,0.127079
72,0.4144409,0.56501335,"('unambitious', 'ambitious')",0.4144409,0.5650133,0.1505724
73,-3.1557553,-3.0815887,"('helpless', 'self-reliant')",-3.1557553,-3.0815887,0.0741666
74,0.30185285,0.19288668,"('undedicated', 'dedicated')",0.3018529,0.1928867,-0.1089662
75,-1.0942475,-1.0968012,"('meek', 'impulsive')",-1.0942475,-1.0968012,-0.0025537
76,1.2853297,1.3430638,"('anxious', 'daring')",1.2853297,1.3430638,0.0577341
77,-0.49936703,-0.39359775,"('unmotivated', 'motivated')",-0.499367,-0.3935978,0.1057692
78,-0.591414,-0.6179525,"('nonresilient', 'resilient')",-0.591414,-0.6179525,-0.0265385
79,-0.7602687,-0.92905706,"('wavering', 'unwavering')",-0.7602687,-0.9290571,-0.1687884
80,0.6748377,0.61794126,"('dominated', 'dominating')",0.6748377,0.6179413,-0.0568964
81,1.0241747,1.1290122,"('submissive', 'aggressive')",1.0241747,1.1290122,0.1048375
82,5.6738873,5.749513,"('poor', 'rich')",5.6738873,5.7495131,0.0756258
83,-0.5034214,-0.47774953,"('powerless', 'powerful')",-0.5034214,-0.4777495,0.0256719
84,0.38449505,0.29150528,"('inferior', 'superior')",0.384495,0.2915053,-0.0929897
85,-2.2123826,-2.2641988,"('insignificant', 'prestigious')",-2.2123826,-2.2641988,-0.0518162
86,0.76086074,0.67609555,"('uninfluential', 'influential')",0.7608607,0.6760955,-0.0847652
87,0.20414338,0.28286296,"('unsuccessful', 'successful')",0.2041434,0.282863,0.0787196
88,-0.1836291,-0.18151239,"('low', 'eminent')",-0.1836291,-0.1815124,0.0021167
