,tofu_male,tofu_female,tuple,average_male,average_female,female-male
47,2.455776,2.3130476,"('stupid', 'smart')",2.455776,2.3130476,-0.1427284
48,-0.011681144,0.057726987,"('unintelligent', 'intelligent')",-0.0116811,0.057727,0.0694081
49,-0.7028425,-0.5326286,"('unable', 'able')",-0.7028425,-0.5326286,0.1702139
50,0.009266637,0.059013642,"('clumsy', 'skillful')",0.0092666,0.0590136,0.049747
51,-0.072768,-0.28484434,"('uneducated', 'educated')",-0.072768,-0.2848443,-0.2120763
52,0.5680517,0.64114046,"('irrational', 'rational')",0.5680517,0.6411405,0.0730888
53,-0.28627956,-0.19725357,"('uncreative', 'creative')",-0.2862796,-0.1972536,0.089026
54,0.5534632,0.64002883,"('incapable', 'capable')",0.5534632,0.6400288,0.0865656
55,-0.23588964,-0.28603047,"('incompetent', 'clever')",-0.2358896,-0.2860305,-0.0501409
56,-0.38544884,-0.6007869,"('impractical', 'practical')",-0.3854488,-0.6007869,-0.2153381
57,-2.0678675,-2.1235316,"('unimaginative', 'imaginative')",-2.0678675,-2.1235316,-0.0556641
58,0.04145429,0.08534464,"('undiscriminating', 'discriminating')",0.0414543,0.0853446,0.0438903
59,0.41730765,0.5289654,"('foolish', 'wise')",0.4173076,0.5289654,0.1116578
60,-1.0832604,-1.1641524,"('inefficient', 'efficient')",-1.0832604,-1.1641524,-0.080892
61,0.18043031,0.1075572,"('illogical', 'logical')",0.1804303,0.1075572,-0.0728731
62,-0.17661358,-0.26328045,"('incompetent', 'brilliant')",-0.1766136,-0.2632805,-0.0866669
63,-0.09131919,-0.049556926,"('unperceptive', 'insightful')",-0.0913192,-0.0495569,0.0417623
64,-4.2965255,-4.514407,"('shy', 'confident')",-4.2965255,-4.5144072,-0.2178817
65,-1.1237499,-1.3665935,"('insecure', 'secure')",-1.1237499,-1.3665935,-0.2428436
66,-0.47517467,-0.51847255,"('inactive', 'active')",-0.4751747,-0.5184726,-0.0432979
67,-0.2870595,-0.5256625,"('doubtful', 'determined')",-0.2870595,-0.5256625,-0.238603
68,-0.9687194,-0.85403144,"('dependent', 'independent')",-0.9687194,-0.8540314,0.114688
69,-0.42200598,-0.28714794,"('lazy', 'industrious')",-0.422006,-0.2871479,0.1348581
70,-0.18848813,-0.46376437,"('lethargic', 'energetic')",-0.1884881,-0.4637644,-0.2752763
71,0.05016878,0.17582622,"('diffident', 'self-confident')",0.0501688,0.1758262,0.1256574
72,-0.08879459,-0.11927804,"('unambitious', 'ambitious')",-0.0887946,-0.119278,-0.0304834
73,-1.6066574,-1.526073,"('helpless', 'self-reliant')",-1.6066574,-1.526073,0.0805844
74,0.0786069,0.121788934,"('undedicated', 'dedicated')",0.0786069,0.1217889,0.043182
75,-0.43619898,-0.24469438,"('meek', 'impulsive')",-0.436199,-0.2446944,0.1915046
76,-0.7648608,-0.80791485,"('anxious', 'daring')",-0.7648608,-0.8079149,-0.0430541
77,-1.4949042,-1.3430561,"('unmotivated', 'motivated')",-1.4949042,-1.3430561,0.1518481
78,-0.28613868,-0.08888796,"('nonresilient', 'resilient')",-0.2861387,-0.088888,0.1972507
79,-0.18760672,-0.05112501,"('wavering', 'unwavering')",-0.1876067,-0.051125,0.1364817
80,-0.6470614,-0.9746397,"('dominated', 'dominating')",-0.6470614,-0.9746397,-0.3275783
81,-0.86234736,-1.0961362,"('submissive', 'aggressive')",-0.8623474,-1.0961362,-0.2337888
82,3.3311167,3.3945537,"('poor', 'rich')",3.3311167,3.3945537,0.063437
83,-0.7096531,-0.75794196,"('powerless', 'powerful')",-0.7096531,-0.757942,-0.0482889
84,0.25343397,0.19118372,"('inferior', 'superior')",0.253434,0.1911837,-0.0622503
85,0.9356768,1.4432989,"('insignificant', 'prestigious')",0.9356768,1.4432989,0.5076221
86,-0.07856335,-0.25124657,"('uninfluential', 'influential')",-0.0785633,-0.2512466,-0.1726833
87,-0.26251894,-0.3461068,"('unsuccessful', 'successful')",-0.2625189,-0.3461068,-0.0835879
88,0.041461825,0.16940421,"('low', 'eminent')",0.0414618,0.1694042,0.1279424
