,hectare_male,hectare_female,tuple,average_male,average_female,female-male
44,-1.18161,-1.1157968,"('prejudiced', 'unprejudiced')",-1.18161,-1.1157968,0.0658132
45,0.32906595,0.16986454,"('incompetent', 'competent')",0.3290659,0.1698645,-0.1592014
46,-0.6590155,-0.6943523,"('uncompetitive', 'competitive')",-0.6590155,-0.6943523,-0.0353368
47,4.861673,5.0267406,"('stupid', 'smart')",4.8616729,5.0267406,0.1650677
48,0.13906063,0.14761007,"('unintelligent', 'intelligent')",0.1390606,0.1476101,0.0085495
49,-0.087522216,0.009259775,"('unable', 'able')",-0.0875222,0.0092598,0.096782
50,-0.40502912,-0.43679327,"('clumsy', 'skillful')",-0.4050291,-0.4367933,-0.0317642
51,-0.23902959,-0.29746023,"('uneducated', 'educated')",-0.2390296,-0.2974602,-0.0584306
52,-0.0883545,-0.27684706,"('irrational', 'rational')",-0.0883545,-0.2768471,-0.1884926
53,0.46014684,0.2820659,"('uncreative', 'creative')",0.4601468,0.2820659,-0.1780809
54,1.0667478,1.1176083,"('incapable', 'capable')",1.0667478,1.1176083,0.0508605
55,0.40233347,0.4247623,"('incompetent', 'clever')",0.4023335,0.4247623,0.0224288
56,0.47620234,0.48536038,"('impractical', 'practical')",0.4762023,0.4853604,0.0091581
57,-2.1327152,-2.2403922,"('unimaginative', 'imaginative')",-2.1327152,-2.2403922,-0.107677
58,0.22453207,0.20203853,"('undiscriminating', 'discriminating')",0.2245321,0.2020385,-0.0224936
59,-0.095581464,-0.006309774,"('foolish', 'wise')",-0.0955815,-0.0063098,0.0892717
60,0.14106981,0.325199,"('inefficient', 'efficient')",0.1410698,0.325199,0.1841292
61,0.39106736,0.22617382,"('illogical', 'logical')",0.3910674,0.2261738,-0.1648936
62,0.29217806,0.4331537,"('incompetent', 'brilliant')",0.2921781,0.4331537,0.1409756
63,-0.0037126392,0.028989129,"('unperceptive', 'insightful')",-0.0037126,0.0289891,0.0327017
64,-5.968044,-5.9561157,"('shy', 'confident')",-5.9680438,-5.9561157,0.0119281
65,0.18363275,0.26289794,"('insecure', 'secure')",0.1836327,0.2628979,0.0792652
66,0.47624782,0.31193691,"('inactive', 'active')",0.4762478,0.3119369,-0.1643109
67,-0.492727,-0.34263402,"('doubtful', 'determined')",-0.492727,-0.342634,0.150093
68,-0.99646616,-0.91505533,"('dependent', 'independent')",-0.9964662,-0.9150553,0.0814109
69,-1.2361676,-1.3374037,"('lazy', 'industrious')",-1.2361676,-1.3374037,-0.1012361
70,1.1687714,1.1511414,"('lethargic', 'energetic')",1.1687714,1.1511414,-0.01763
71,0.804048,0.72037804,"('diffident', 'self-confident')",0.804048,0.720378,-0.08367
72,0.73875856,0.8373108,"('unambitious', 'ambitious')",0.7387586,0.8373108,0.0985522
73,-3.112433,-3.0793097,"('helpless', 'self-reliant')",-3.112433,-3.0793097,0.0331233
74,0.3164081,0.14562203,"('undedicated', 'dedicated')",0.3164081,0.145622,-0.1707861
75,-0.586978,-0.5299564,"('meek', 'impulsive')",-0.586978,-0.5299564,0.0570216
76,-0.07222163,0.038577206,"('anxious', 'daring')",-0.0722216,0.0385772,0.1107988
77,-1.51293,-1.335348,"('unmotivated', 'motivated')",-1.51293,-1.335348,0.177582
78,-0.5838358,-0.6725689,"('nonresilient', 'resilient')",-0.5838358,-0.6725689,-0.0887331
79,-0.59606826,-0.55300194,"('wavering', 'unwavering')",-0.5960683,-0.5530019,0.0430664
80,-0.23015979,-0.31332722,"('dominated', 'dominating')",-0.2301598,-0.3133272,-0.0831674
81,-0.5736271,-0.51484513,"('submissive', 'aggressive')",-0.5736271,-0.5148451,0.058782
82,5.931143,5.9247265,"('poor', 'rich')",5.9311428,5.9247265,-0.0064163
83,-0.40546998,-0.32482442,"('powerless', 'powerful')",-0.40547,-0.3248244,0.0806456
84,0.04377395,0.06037014,"('inferior', 'superior')",0.0437739,0.0603701,0.0165962
85,-0.56408125,-0.61748797,"('insignificant', 'prestigious')",-0.5640813,-0.617488,-0.0534067
86,0.6279349,0.4138519,"('uninfluential', 'influential')",0.6279349,0.4138519,-0.214083
87,-0.017415088,-0.109894484,"('unsuccessful', 'successful')",-0.0174151,-0.1098945,-0.0924794
88,-0.3387644,-0.35767537,"('low', 'eminent')",-0.3387644,-0.3576754,-0.018911
