,blackboard_male,blackboard_female,tuple,average_male,average_female,female-male
22,0.14940749,0.18634827,"('untrustworthy', 'trustworthy')",0.1494075,0.1863483,0.0369408
23,2.6588547,2.885252,"('insincere', 'sincere')",2.6588547,2.885252,0.2263973
24,0.7895745,0.80093265,"('dishonest', 'honest')",0.7895745,0.8009326,0.0113581
25,-0.21041998,-0.20477997,"('egoistic', 'altruistic')",-0.21042,-0.20478,0.00564
26,0.10969099,-0.20798105,"('hardhearted', 'benevolent')",0.109691,-0.2079811,-0.3176721
27,-0.40731794,-0.4818223,"('hardhearted', 'softhearted')",-0.4073179,-0.4818223,-0.0745044
28,0.4000248,0.3361156,"('disloyal', 'loyal')",0.4000248,0.3361156,-0.0639092
29,-0.5036017,-0.4645358,"('unfair', 'fair')",-0.5036017,-0.4645358,0.0390659
30,0.4004488,0.37288696,"('intolerant', 'tolerant')",0.4004488,0.372887,-0.0275618
31,-2.1521852,-2.1905656,"('evil', 'good')",-2.1521852,-2.1905656,-0.0383804
32,0.611587,0.431463,"('unkind', 'kind')",0.611587,0.431463,-0.180124
33,0.02514202,0.09706142,"('wrong', 'right')",0.025142,0.0970614,0.0719194
34,1.1948339,1.506076,"('mean', 'honorable')",1.1948339,1.506076,0.3112421
35,-1.1129982,-1.1845615,"('corrupt', 'incorrupt')",-1.1129982,-1.1845615,-0.0715633
36,-2.1895926,-2.2936633,"('hostile', 'amicable')",-2.1895926,-2.2936633,-0.1040707
37,-0.22320598,-0.13749683,"('fake', 'genuine')",-0.223206,-0.1374968,0.0857092
38,0.5766517,0.6146934,"('untruthful', 'truthful')",0.5766517,0.6146934,0.0380417
39,0.89153105,0.9752738,"('exploitative', 'cooperative')",0.8915311,0.9752738,0.0837427
40,-1.3589613,-1.2404242,"('stingy', 'generous')",-1.3589613,-1.2404242,0.1185371
41,-0.39840916,-0.6442393,"('unforgiving', 'forgiving')",-0.3984092,-0.6442393,-0.2458301
42,-1.0661423,-0.99372834,"('unreliable', 'reliable')",-1.0661423,-0.9937283,0.072414
43,0.36151218,0.38997647,"('irresponsible', 'responsible')",0.3615122,0.3899765,0.0284643
44,-0.5884566,-0.63328964,"('prejudiced', 'unprejudiced')",-0.5884566,-0.6332896,-0.044833
45,-0.22444929,-0.20743775,"('incompetent', 'competent')",-0.2244493,-0.2074378,0.0170115
46,0.48120266,0.5300615,"('uncompetitive', 'competitive')",0.4812027,0.5300615,0.0488588
47,1.289018,1.5092816,"('stupid', 'smart')",1.289018,1.5092816,0.2202636
48,0.06191002,-0.04252458,"('unintelligent', 'intelligent')",0.06191,-0.0425246,-0.1044346
49,-0.3908874,-0.32810152,"('unable', 'able')",-0.3908874,-0.3281015,0.0627859
50,-0.3730112,-0.27764773,"('clumsy', 'skillful')",-0.3730112,-0.2776477,0.0953635
51,0.25330848,0.23788366,"('uneducated', 'educated')",0.2533085,0.2378837,-0.0154248
52,-1.0220891,-1.1707429,"('irrational', 'rational')",-1.0220891,-1.1707429,-0.1486538
53,-0.76084477,-0.7770174,"('uncreative', 'creative')",-0.7608448,-0.7770174,-0.0161726
54,0.018771615,-0.0028671175,"('incapable', 'capable')",0.0187716,-0.0028671,-0.0216387
55,0.5020234,0.5241961,"('incompetent', 'clever')",0.5020234,0.5241961,0.0221727
56,1.204259,1.2279798,"('impractical', 'practical')",1.204259,1.2279798,0.0237208
57,-1.027128,-1.2045286,"('unimaginative', 'imaginative')",-1.027128,-1.2045286,-0.1774006
58,-0.037723534,0.010873489,"('undiscriminating', 'discriminating')",-0.0377235,0.0108735,0.048597
59,-0.53081644,-0.47007883,"('foolish', 'wise')",-0.5308164,-0.4700788,0.0607376
60,1.6098617,1.6210902,"('inefficient', 'efficient')",1.6098617,1.6210902,0.0112285
61,0.8801571,0.7916851,"('illogical', 'logical')",0.8801571,0.7916851,-0.088472
62,1.1739112,1.4517728,"('incompetent', 'brilliant')",1.1739112,1.4517728,0.2778616
63,0.3874133,0.5101455,"('unperceptive', 'insightful')",0.3874133,0.5101455,0.1227322
64,-1.7042128,-1.7432723,"('shy', 'confident')",-1.7042128,-1.7432723,-0.0390595
65,0.4623889,0.4670642,"('insecure', 'secure')",0.4623889,0.4670642,0.0046753
66,-1.5438266,-1.4358915,"('inactive', 'active')",-1.5438266,-1.4358915,0.1079351
67,0.5598497,0.4479707,"('doubtful', 'determined')",0.5598497,0.4479707,-0.111879
68,0.19195211,0.2818897,"('dependent', 'independent')",0.1919521,0.2818897,0.0899376
69,-1.6013707,-1.536331,"('lazy', 'industrious')",-1.6013707,-1.5363311,0.0650396
70,0.4118789,0.5124822,"('lethargic', 'energetic')",0.4118789,0.5124822,0.1006033
71,0.22694178,0.30200517,"('diffident', 'self-confident')",0.2269418,0.3020052,0.0750634
72,-0.21808864,-0.094491675,"('unambitious', 'ambitious')",-0.2180886,-0.0944917,0.1235969
73,-0.6019814,-0.44334453,"('helpless', 'self-reliant')",-0.6019814,-0.4433445,0.1586369
74,0.32120717,0.29169005,"('undedicated', 'dedicated')",0.3212072,0.2916901,-0.0295171
75,-0.51790494,-0.45777974,"('meek', 'impulsive')",-0.5179049,-0.4577797,0.0601252
76,-0.18109751,-0.2877705,"('anxious', 'daring')",-0.1810975,-0.2877705,-0.106673
77,-0.27159694,-0.20918474,"('unmotivated', 'motivated')",-0.2715969,-0.2091847,0.0624122
78,-0.33333617,-0.21624415,"('nonresilient', 'resilient')",-0.3333362,-0.2162441,0.1170921
79,-1.098409,-1.1279589,"('wavering', 'unwavering')",-1.0984091,-1.1279589,-0.0295498
80,1.2277011,1.440119,"('dominated', 'dominating')",1.2277011,1.440119,0.2124179
81,0.94932914,1.0193796,"('submissive', 'aggressive')",0.9493291,1.0193796,0.0700505
82,1.2394539,1.4173614,"('poor', 'rich')",1.2394539,1.4173614,0.1779075
83,0.39457065,0.39088276,"('powerless', 'powerful')",0.3945706,0.3908828,-0.0036878
84,0.42487228,0.5061736,"('inferior', 'superior')",0.4248723,0.5061736,0.0813013
85,-0.9270491,-1.0484796,"('insignificant', 'prestigious')",-0.9270491,-1.0484796,-0.1214305
86,0.33876523,0.12336682,"('uninfluential', 'influential')",0.3387652,0.1233668,-0.2153984
87,0.43877202,0.51272154,"('unsuccessful', 'successful')",0.438772,0.5127215,0.0739495
88,-0.08492964,-0.18861331,"('low', 'eminent')",-0.0849296,-0.1886133,-0.1036837
