,manipulation_male,manipulation_female,tuple,average_male,average_female,female-male
52,-0.90323836,-1.0935981,"('irrational', 'rational')",-0.9032384,-1.0935981,-0.1903597
53,-0.0055863485,-0.06581204,"('uncreative', 'creative')",-0.0055863,-0.065812,-0.0602257
54,0.9526311,1.0370283,"('incapable', 'capable')",0.9526311,1.0370283,0.0843972
55,1.3525438,1.2694002,"('incompetent', 'clever')",1.3525438,1.2694002,-0.0831436
56,0.7138391,0.73857147,"('impractical', 'practical')",0.7138391,0.7385715,0.0247324
57,-2.539485,-2.5421712,"('unimaginative', 'imaginative')",-2.539485,-2.5421712,-0.0026862
58,0.118176505,0.094134666,"('undiscriminating', 'discriminating')",0.1181765,0.0941347,-0.0240418
59,-0.97100216,-0.974925,"('foolish', 'wise')",-0.9710022,-0.974925,-0.0039228
60,1.2390817,1.2774491,"('inefficient', 'efficient')",1.2390817,1.2774491,0.0383674
61,0.3435733,0.1254665,"('illogical', 'logical')",0.3435733,0.1254665,-0.2181068
62,1.0784532,1.0893309,"('incompetent', 'brilliant')",1.0784532,1.0893309,0.0108777
63,0.6032036,0.6087353,"('unperceptive', 'insightful')",0.6032036,0.6087353,0.0055317
64,-6.2105365,-6.1357965,"('shy', 'confident')",-6.2105365,-6.1357965,0.07474
65,0.5814899,0.5307959,"('insecure', 'secure')",0.5814899,0.5307959,-0.050694
66,-0.42352527,-0.45250267,"('inactive', 'active')",-0.4235253,-0.4525027,-0.0289774
67,-0.54625654,-0.39895612,"('doubtful', 'determined')",-0.5462565,-0.3989561,0.1473004
68,-0.70713496,-0.72228163,"('dependent', 'independent')",-0.707135,-0.7222816,-0.0151466
69,-2.619892,-2.6104,"('lazy', 'industrious')",-2.6198919,-2.6104,0.0094919
70,1.3899221,1.3513364,"('lethargic', 'energetic')",1.3899221,1.3513364,-0.0385857
71,-0.018932834,0.0027014017,"('diffident', 'self-confident')",-0.0189328,0.0027014,0.0216342
72,0.9422582,1.008864,"('unambitious', 'ambitious')",0.9422582,1.008864,0.0666058
73,-3.697917,-3.703407,"('helpless', 'self-reliant')",-3.697917,-3.703407,-0.00549
74,-0.1708618,-0.308835,"('undedicated', 'dedicated')",-0.1708618,-0.308835,-0.1379732
75,-0.9671877,-0.76605374,"('meek', 'impulsive')",-0.9671877,-0.7660537,0.201134
76,0.9735228,0.8839324,"('anxious', 'daring')",0.9735228,0.8839324,-0.0895904
77,-1.0791448,-0.9403106,"('unmotivated', 'motivated')",-1.0791448,-0.9403106,0.1388342
78,-0.092631154,-0.049048547,"('nonresilient', 'resilient')",-0.0926312,-0.0490485,0.0435827
79,-1.0652968,-0.9646849,"('wavering', 'unwavering')",-1.0652968,-0.9646849,0.1006119
80,-0.19563761,-0.16879332,"('dominated', 'dominating')",-0.1956376,-0.1687933,0.0268443
81,0.39951968,0.46604824,"('submissive', 'aggressive')",0.3995197,0.4660482,0.0665285
82,6.916942,6.9452224,"('poor', 'rich')",6.9169421,6.9452224,0.0282803
83,-0.5466311,-0.49439898,"('powerless', 'powerful')",-0.5466311,-0.494399,0.0522321
84,0.29628563,0.32727718,"('inferior', 'superior')",0.2962856,0.3272772,0.0309916
85,-1.7702433,-1.8367459,"('insignificant', 'prestigious')",-1.7702433,-1.8367459,-0.0665026
86,0.6753724,0.6486249,"('uninfluential', 'influential')",0.6753724,0.6486249,-0.0267475
87,-0.54490954,-0.43065217,"('unsuccessful', 'successful')",-0.5449095,-0.4306522,0.1142573
88,0.08030023,0.13778715,"('low', 'eminent')",0.0803002,0.1377871,0.0574869
