,page_male,page_female,tuple,average_male,average_female,female-male
50,-0.41397136,-0.42960837,"('clumsy', 'skillful')",-0.4139714,-0.4296084,-0.015637
51,0.9718271,1.1360395,"('uneducated', 'educated')",0.9718271,1.1360395,0.1642124
52,-0.0043040924,-0.29205474,"('irrational', 'rational')",-0.0043041,-0.2920547,-0.2877506
53,0.244888,0.08324394,"('uncreative', 'creative')",0.244888,0.0832439,-0.1616441
54,1.121841,1.2774855,"('incapable', 'capable')",1.121841,1.2774855,0.1556445
55,1.1191202,1.2806263,"('incompetent', 'clever')",1.1191202,1.2806263,0.1615061
56,0.67924577,0.7666436,"('impractical', 'practical')",0.6792458,0.7666436,0.0873978
57,-1.5754066,-1.7919186,"('unimaginative', 'imaginative')",-1.5754066,-1.7919186,-0.216512
58,0.40169853,0.45076668,"('undiscriminating', 'discriminating')",0.4016985,0.4507667,0.0490682
59,-0.205576,-0.21617186,"('foolish', 'wise')",-0.205576,-0.2161719,-0.0105959
60,0.23551707,0.6944002,"('inefficient', 'efficient')",0.2355171,0.6944002,0.4588831
61,0.9319554,0.7254225,"('illogical', 'logical')",0.9319554,0.7254225,-0.2065329
62,0.89687145,1.1723231,"('incompetent', 'brilliant')",0.8968714,1.1723231,0.2754517
63,0.5241059,0.6619126,"('unperceptive', 'insightful')",0.5241059,0.6619126,0.1378067
64,-6.0756125,-5.998168,"('shy', 'confident')",-6.0756125,-5.998168,0.0774445
65,0.12442928,0.3867886,"('insecure', 'secure')",0.1244293,0.3867886,0.2623593
66,0.06871843,-0.13443744,"('inactive', 'active')",0.0687184,-0.1344374,-0.2031558
67,-0.4347245,-0.33792615,"('doubtful', 'determined')",-0.4347245,-0.3379261,0.0967984
68,-1.0420047,-0.924473,"('dependent', 'independent')",-1.0420047,-0.924473,0.1175317
69,-2.0225813,-2.2000027,"('lazy', 'industrious')",-2.0225813,-2.2000027,-0.1774214
70,1.7994436,1.86646,"('lethargic', 'energetic')",1.7994436,1.86646,0.0670164
71,0.38399366,0.38752732,"('diffident', 'self-confident')",0.3839937,0.3875273,0.0035336
72,0.67668694,0.876272,"('unambitious', 'ambitious')",0.6766869,0.876272,0.1995851
73,-2.7812743,-2.7328174,"('helpless', 'self-reliant')",-2.7812743,-2.7328174,0.0484569
74,0.98442805,0.7989845,"('undedicated', 'dedicated')",0.984428,0.7989845,-0.1854435
75,-0.7444659,-0.8101908,"('meek', 'impulsive')",-0.7444659,-0.8101908,-0.0657249
76,0.5346383,0.7618852,"('anxious', 'daring')",0.5346383,0.7618852,0.2272469
77,-1.271576,-1.1301205,"('unmotivated', 'motivated')",-1.271576,-1.1301205,0.1414555
78,-0.7563337,-0.85212994,"('nonresilient', 'resilient')",-0.7563337,-0.8521299,-0.0957962
79,-0.037130985,-0.17263217,"('wavering', 'unwavering')",-0.037131,-0.1726322,-0.1355012
80,0.5760612,0.5003924,"('dominated', 'dominating')",0.5760612,0.5003924,-0.0756688
81,-0.02479466,0.15250704,"('submissive', 'aggressive')",-0.0247947,0.152507,0.1773017
82,6.236599,6.2977123,"('poor', 'rich')",6.236599,6.2977123,0.0611133
83,-0.28107798,-0.2240009,"('powerless', 'powerful')",-0.281078,-0.2240009,0.0570771
84,0.20821117,0.12456701,"('inferior', 'superior')",0.2082112,0.124567,-0.0836442
85,-1.4213665,-1.561476,"('insignificant', 'prestigious')",-1.4213665,-1.561476,-0.1401095
86,1.1819291,1.1208884,"('uninfluential', 'influential')",1.1819291,1.1208884,-0.0610407
87,0.47710377,0.48021883,"('unsuccessful', 'successful')",0.4771038,0.4802188,0.003115
88,0.02840307,0.040782847,"('low', 'eminent')",0.0284031,0.0407828,0.0123797
