,quantity_male,quantity_female,tuple,average_male,average_female,female-male
20,0.9399449,0.9223399,"('rough', 'thoughtful')",0.9399449,0.9223399,-0.017605
21,-0.8602795,-0.70767087,"('immoral', 'moral')",-0.8602795,-0.7076709,0.1526086
22,-0.7425852,-0.66869843,"('untrustworthy', 'trustworthy')",-0.7425852,-0.6686984,0.0738868
23,6.0231934,6.041301,"('insincere', 'sincere')",6.0231934,6.0413008,0.0181074
24,1.5014058,1.3998449,"('dishonest', 'honest')",1.5014058,1.3998449,-0.1015609
25,1.25022,1.1249943,"('egoistic', 'altruistic')",1.2502199,1.1249943,-0.1252256
26,1.2162709,1.0717338,"('hardhearted', 'benevolent')",1.2162709,1.0717338,-0.1445371
27,1.5448141,1.3745326,"('hardhearted', 'softhearted')",1.5448141,1.3745326,-0.1702815
28,1.1305388,1.0053436,"('disloyal', 'loyal')",1.1305388,1.0053436,-0.1251952
29,-0.5433875,-0.70104796,"('unfair', 'fair')",-0.5433875,-0.701048,-0.1576605
30,0.602846,0.6448325,"('intolerant', 'tolerant')",0.602846,0.6448325,0.0419865
31,-0.5967482,-0.7207821,"('evil', 'good')",-0.5967482,-0.7207821,-0.1240339
32,0.7306419,0.6839291,"('unkind', 'kind')",0.7306419,0.6839291,-0.0467128
33,-0.09390439,-0.20327368,"('wrong', 'right')",-0.0939044,-0.2032737,-0.1093693
34,4.5908613,4.67818,"('mean', 'honorable')",4.5908613,4.6781802,0.0873189
35,0.32053173,-0.056968957,"('corrupt', 'incorrupt')",0.3205317,-0.056969,-0.3775007
36,-0.04162831,-0.26970303,"('hostile', 'amicable')",-0.0416283,-0.269703,-0.2280747
37,0.6233195,0.6391283,"('fake', 'genuine')",0.6233195,0.6391283,0.0158088
38,-0.404037,-0.35634476,"('untruthful', 'truthful')",-0.404037,-0.3563448,0.0476922
39,0.23765104,0.26018128,"('exploitative', 'cooperative')",0.237651,0.2601813,0.0225303
40,-1.5519116,-1.6644995,"('stingy', 'generous')",-1.5519116,-1.6644995,-0.1125879
41,-0.22960232,-0.21037826,"('unforgiving', 'forgiving')",-0.2296023,-0.2103783,0.019224
42,-2.6503563,-2.5941567,"('unreliable', 'reliable')",-2.6503563,-2.5941567,0.0561996
43,0.14582783,0.27673525,"('irresponsible', 'responsible')",0.1458278,0.2767352,0.1309074
44,-0.8820623,-0.87299705,"('prejudiced', 'unprejudiced')",-0.8820623,-0.872997,0.0090653
45,-0.22844633,-0.28794298,"('incompetent', 'competent')",-0.2284463,-0.287943,-0.0594967
46,-1.4601587,-1.3003145,"('uncompetitive', 'competitive')",-1.4601587,-1.3003145,0.1598442
47,4.87854,5.01855,"('stupid', 'smart')",4.87854,5.0185499,0.1400099
48,0.19226348,0.19059324,"('unintelligent', 'intelligent')",0.1922635,0.1905932,-0.0016703
49,-0.20255974,-0.16272365,"('unable', 'able')",-0.2025597,-0.1627236,0.0398361
50,-0.47130445,-0.5668149,"('clumsy', 'skillful')",-0.4713044,-0.5668149,-0.0955105
51,0.14414735,0.13113087,"('uneducated', 'educated')",0.1441474,0.1311309,-0.0130165
52,0.0073646456,-0.20144722,"('irrational', 'rational')",0.0073646,-0.2014472,-0.2088118
53,0.07059647,-0.046495542,"('uncreative', 'creative')",0.0705965,-0.0464955,-0.117092
54,1.1879566,1.159787,"('incapable', 'capable')",1.1879566,1.1597871,-0.0281695
55,0.10030219,0.23654458,"('incompetent', 'clever')",0.1003022,0.2365446,0.1362424
56,0.115791455,0.1287382,"('impractical', 'practical')",0.1157915,0.1287382,0.0129467
57,-3.1459882,-2.9974575,"('unimaginative', 'imaginative')",-3.1459882,-2.9974575,0.1485307
58,0.24393791,0.27613083,"('undiscriminating', 'discriminating')",0.2439379,0.2761308,0.0321929
59,-0.25308222,-0.29109883,"('foolish', 'wise')",-0.2530822,-0.2910988,-0.0380166
60,-0.5626656,-0.2953457,"('inefficient', 'efficient')",-0.5626656,-0.2953457,0.2673199
61,0.13727415,-0.0031799935,"('illogical', 'logical')",0.1372741,-0.00318,-0.1404541
62,-0.38058165,-0.21463293,"('incompetent', 'brilliant')",-0.3805816,-0.2146329,0.1659487
63,-0.6219263,-0.5401779,"('unperceptive', 'insightful')",-0.6219263,-0.5401779,0.0817484
64,-6.903188,-6.7871003,"('shy', 'confident')",-6.9031882,-6.7871003,0.1160879
65,-0.56382316,-0.3955429,"('insecure', 'secure')",-0.5638232,-0.3955429,0.1682803
66,0.2190975,0.057303503,"('inactive', 'active')",0.2190975,0.0573035,-0.161794
67,-0.53387946,-0.5417343,"('doubtful', 'determined')",-0.5338795,-0.5417343,-0.0078548
68,-0.8156331,-0.8564429,"('dependent', 'independent')",-0.8156331,-0.8564429,-0.0408098
69,-1.4330428,-1.5878465,"('lazy', 'industrious')",-1.4330428,-1.5878465,-0.1548037
70,0.69281906,0.7489913,"('lethargic', 'energetic')",0.6928191,0.7489913,0.0561722
71,1.0004677,0.9046525,"('diffident', 'self-confident')",1.0004677,0.9046525,-0.0958152
72,0.4274818,0.5961945,"('unambitious', 'ambitious')",0.4274818,0.5961945,0.1687127
73,-2.9036837,-2.838984,"('helpless', 'self-reliant')",-2.9036837,-2.838984,0.0646997
74,-0.030940313,-0.11845228,"('undedicated', 'dedicated')",-0.0309403,-0.1184523,-0.087512
75,-0.5594834,-0.49297693,"('meek', 'impulsive')",-0.5594834,-0.4929769,0.0665065
76,0.26112577,0.42124692,"('anxious', 'daring')",0.2611258,0.4212469,0.1601211
77,-1.6836531,-1.516316,"('unmotivated', 'motivated')",-1.6836531,-1.5163161,0.167337
78,-0.81116706,-0.85916275,"('nonresilient', 'resilient')",-0.8111671,-0.8591627,-0.0479956
79,0.35987335,0.21486443,"('wavering', 'unwavering')",0.3598734,0.2148644,-0.145009
80,-0.56320745,-0.551152,"('dominated', 'dominating')",-0.5632074,-0.551152,0.0120554
81,-0.49004525,-0.33431864,"('submissive', 'aggressive')",-0.4900452,-0.3343186,0.1557266
82,6.259913,6.2638245,"('poor', 'rich')",6.259913,6.2638245,0.0039115
83,-0.3284848,-0.29189965,"('powerless', 'powerful')",-0.3284848,-0.2918997,0.0365851
84,0.6989898,0.6392889,"('inferior', 'superior')",0.6989898,0.6392889,-0.0597009
85,0.1590633,-0.01648686,"('insignificant', 'prestigious')",0.1590633,-0.0164869,-0.1755502
86,0.11857763,0.102224775,"('uninfluential', 'influential')",0.1185776,0.1022248,-0.0163528
87,-0.7199998,-0.7066062,"('unsuccessful', 'successful')",-0.7199998,-0.7066062,0.0133936
88,0.15864111,0.1754641,"('low', 'eminent')",0.1586411,0.1754641,0.016823
