,panther_male,panther_female,tuple,average_male,average_female,female-male
30,0.7975479,0.8157067,"('intolerant', 'tolerant')",0.7975479,0.8157067,0.0181588
31,-1.5462102,-1.6201301,"('evil', 'good')",-1.5462102,-1.6201301,-0.0739199
32,0.9365206,0.89568985,"('unkind', 'kind')",0.9365206,0.8956898,-0.0408308
33,-0.38462064,-0.38886642,"('wrong', 'right')",-0.3846206,-0.3888664,-0.0042458
34,4.280181,4.4543614,"('mean', 'honorable')",4.2801809,4.4543614,0.1741805
35,-0.99451345,-1.2442449,"('corrupt', 'incorrupt')",-0.9945135,-1.2442449,-0.2497314
36,-0.6376806,-0.7605554,"('hostile', 'amicable')",-0.6376806,-0.7605554,-0.1228748
37,1.0339863,1.0138967,"('fake', 'genuine')",1.0339863,1.0138967,-0.0200896
38,-0.48162648,-0.37265193,"('untruthful', 'truthful')",-0.4816265,-0.3726519,0.1089746
39,0.07748927,0.09542061,"('exploitative', 'cooperative')",0.0774893,0.0954206,0.0179313
40,-1.4191202,-1.6395098,"('stingy', 'generous')",-1.4191202,-1.6395098,-0.2203896
41,0.25841033,0.24153742,"('unforgiving', 'forgiving')",0.2584103,0.2415374,-0.0168729
42,-1.936402,-1.9147866,"('unreliable', 'reliable')",-1.936402,-1.9147866,0.0216154
43,1.1821524,1.2585372,"('irresponsible', 'responsible')",1.1821524,1.2585372,0.0763848
44,-0.93461365,-0.95282423,"('prejudiced', 'unprejudiced')",-0.9346136,-0.9528242,-0.0182106
45,0.10213603,0.018478798,"('incompetent', 'competent')",0.102136,0.0184788,-0.0836572
46,-0.35398805,-0.31797534,"('uncompetitive', 'competitive')",-0.3539881,-0.3179753,0.0360128
47,4.601116,4.781689,"('stupid', 'smart')",4.6011162,4.7816892,0.180573
48,0.46272054,0.4258128,"('unintelligent', 'intelligent')",0.4627205,0.4258128,-0.0369077
49,-0.048058797,0.07608315,"('unable', 'able')",-0.0480588,0.0760832,0.124142
50,-0.16649735,-0.17183995,"('clumsy', 'skillful')",-0.1664973,-0.17184,-0.0053427
51,-0.07813523,-0.10286397,"('uneducated', 'educated')",-0.0781352,-0.102864,-0.0247288
52,-0.3863465,-0.55845654,"('irrational', 'rational')",-0.3863465,-0.5584565,-0.17211
53,-0.012271535,-0.036658958,"('uncreative', 'creative')",-0.0122715,-0.036659,-0.0243875
54,0.76988524,0.8920206,"('incapable', 'capable')",0.7698852,0.8920206,0.1221354
55,0.45983598,0.49417865,"('incompetent', 'clever')",0.459836,0.4941787,0.0343427
56,0.43313226,0.47957018,"('impractical', 'practical')",0.4331323,0.4795702,0.0464379
57,-2.4274628,-2.4462936,"('unimaginative', 'imaginative')",-2.4274628,-2.4462936,-0.0188308
58,-0.042019635,-0.087284364,"('undiscriminating', 'discriminating')",-0.0420196,-0.0872844,-0.0452648
59,-0.049551487,-0.039983056,"('foolish', 'wise')",-0.0495515,-0.0399831,0.0095684
60,0.5629606,0.7298613,"('inefficient', 'efficient')",0.5629606,0.7298613,0.1669007
61,0.15706956,0.0070929937,"('illogical', 'logical')",0.1570696,0.007093,-0.1499766
62,0.62202597,0.6994479,"('incompetent', 'brilliant')",0.622026,0.6994479,0.0774219
63,0.20394732,0.26694012,"('unperceptive', 'insightful')",0.2039473,0.2669401,0.0629928
64,-5.7228203,-5.7074795,"('shy', 'confident')",-5.7228203,-5.7074795,0.0153408
65,0.545259,0.6217295,"('insecure', 'secure')",0.545259,0.6217295,0.0764705
66,-0.05288166,-0.16746826,"('inactive', 'active')",-0.0528817,-0.1674683,-0.1145866
67,-0.3824168,-0.2664246,"('doubtful', 'determined')",-0.3824168,-0.2664246,0.1159922
68,-0.63772273,-0.63651484,"('dependent', 'independent')",-0.6377227,-0.6365148,0.0012079
69,-1.8433656,-1.8837769,"('lazy', 'industrious')",-1.8433656,-1.8837769,-0.0404113
70,1.3494607,1.3391511,"('lethargic', 'energetic')",1.3494607,1.3391511,-0.0103096
71,0.29344302,0.3233319,"('diffident', 'self-confident')",0.293443,0.3233319,0.0298889
72,0.8028125,0.9290725,"('unambitious', 'ambitious')",0.8028125,0.9290725,0.12626
73,-2.986489,-2.9569323,"('helpless', 'self-reliant')",-2.9864891,-2.9569323,0.0295568
74,0.06698673,-0.026504796,"('undedicated', 'dedicated')",0.0669867,-0.0265048,-0.0934915
75,-0.8412092,-0.7390845,"('meek', 'impulsive')",-0.8412092,-0.7390845,0.1021247
76,0.6775884,0.721075,"('anxious', 'daring')",0.6775884,0.721075,0.0434866
77,-1.3557059,-1.1744381,"('unmotivated', 'motivated')",-1.3557059,-1.1744381,0.1812678
78,-0.6534151,-0.6699478,"('nonresilient', 'resilient')",-0.6534151,-0.6699478,-0.0165327
79,-0.4212301,-0.3938151,"('wavering', 'unwavering')",-0.4212301,-0.3938151,0.027415
80,-0.36822256,-0.4073884,"('dominated', 'dominating')",-0.3682226,-0.4073884,-0.0391658
81,-0.16315317,-0.042640924,"('submissive', 'aggressive')",-0.1631532,-0.0426409,0.1205123
82,5.959291,6.0659337,"('poor', 'rich')",5.959291,6.0659337,0.1066427
83,-0.48216736,-0.40465802,"('powerless', 'powerful')",-0.4821674,-0.404658,0.0775094
84,0.32969058,0.38569993,"('inferior', 'superior')",0.3296906,0.3856999,0.0560093
85,-0.8107948,-0.892438,"('insignificant', 'prestigious')",-0.8107948,-0.892438,-0.0816432
86,0.3132878,0.27576792,"('uninfluential', 'influential')",0.3132878,0.2757679,-0.0375199
87,-0.35991552,-0.31305918,"('unsuccessful', 'successful')",-0.3599155,-0.3130592,0.0468563
88,-0.0031978786,0.0343347,"('low', 'eminent')",-0.0031979,0.0343347,0.0375326
