,cameo_male,cameo_female,tuple,average_male,average_female,female-male
49,0.25964013,0.26345435,"('unable', 'able')",0.2596401,0.2634543,0.0038142
50,-0.26316047,-0.2571129,"('clumsy', 'skillful')",-0.2631605,-0.2571129,0.0060476
51,0.48870653,0.32076234,"('uneducated', 'educated')",0.4887065,0.3207623,-0.1679442
52,-0.53808194,-0.4861135,"('irrational', 'rational')",-0.5380819,-0.4861135,0.0519684
53,-0.031134196,-0.062370412,"('uncreative', 'creative')",-0.0311342,-0.0623704,-0.0312362
54,1.0824459,1.1425836,"('incapable', 'capable')",1.0824459,1.1425836,0.0601377
55,0.7222196,0.65424216,"('incompetent', 'clever')",0.7222196,0.6542422,-0.0679774
56,0.34987476,0.24884216,"('impractical', 'practical')",0.3498748,0.2488422,-0.1010326
57,-2.747265,-2.8294961,"('unimaginative', 'imaginative')",-2.7472651,-2.8294961,-0.082231
58,0.28147575,0.24344406,"('undiscriminating', 'discriminating')",0.2814758,0.2434441,-0.0380317
59,-0.15595087,-0.116993904,"('foolish', 'wise')",-0.1559509,-0.1169939,0.038957
60,0.27793354,0.22209203,"('inefficient', 'efficient')",0.2779335,0.222092,-0.0558415
61,0.19611579,0.034944754,"('illogical', 'logical')",0.1961158,0.0349448,-0.161171
62,0.05064655,0.08024633,"('incompetent', 'brilliant')",0.0506466,0.0802463,0.0295997
63,-0.043361355,-0.053603437,"('unperceptive', 'insightful')",-0.0433614,-0.0536034,-0.010242
64,-6.306283,-6.3688703,"('shy', 'confident')",-6.306283,-6.3688703,-0.0625873
65,0.09279511,0.028395133,"('insecure', 'secure')",0.0927951,0.0283951,-0.0644
66,-0.15276065,-0.2121627,"('inactive', 'active')",-0.1527607,-0.2121627,-0.059402
67,-0.51588285,-0.44852006,"('doubtful', 'determined')",-0.5158828,-0.4485201,0.0673627
68,-0.31205645,-0.3824625,"('dependent', 'independent')",-0.3120565,-0.3824625,-0.070406
69,-2.0441067,-1.975149,"('lazy', 'industrious')",-2.0441067,-1.975149,0.0689577
70,1.1227208,0.9834459,"('lethargic', 'energetic')",1.1227208,0.9834459,-0.1392749
71,0.63538647,0.6779838,"('diffident', 'self-confident')",0.6353865,0.6779838,0.0425973
72,0.65602094,0.73562163,"('unambitious', 'ambitious')",0.6560209,0.7356216,0.0796007
73,-2.8713603,-2.796461,"('helpless', 'self-reliant')",-2.8713603,-2.7964611,0.0748992
74,0.19150424,0.03397686,"('undedicated', 'dedicated')",0.1915042,0.0339769,-0.1575273
75,-0.87432057,-0.7451684,"('meek', 'impulsive')",-0.8743206,-0.7451684,0.1291522
76,1.0299131,0.9169082,"('anxious', 'daring')",1.0299131,0.9169082,-0.1130049
77,-1.6164899,-1.4652243,"('unmotivated', 'motivated')",-1.6164899,-1.4652243,0.1512656
78,-0.47196963,-0.4646624,"('nonresilient', 'resilient')",-0.4719696,-0.4646624,0.0073072
79,-0.18750638,-0.11673312,"('wavering', 'unwavering')",-0.1875064,-0.1167331,0.0707733
80,-0.39918792,-0.5691412,"('dominated', 'dominating')",-0.3991879,-0.5691412,-0.1699533
81,-0.054131985,-0.18856461,"('submissive', 'aggressive')",-0.054132,-0.1885646,-0.1344326
82,6.203786,6.3471875,"('poor', 'rich')",6.2037859,6.3471875,0.1434016
83,-0.19976741,-0.19639558,"('powerless', 'powerful')",-0.1997674,-0.1963956,0.0033718
84,0.6516336,0.7066249,"('inferior', 'superior')",0.6516336,0.7066249,0.0549913
85,-0.26183295,-0.19324376,"('insignificant', 'prestigious')",-0.261833,-0.1932438,0.0685892
86,0.15755923,0.04638179,"('uninfluential', 'influential')",0.1575592,0.0463818,-0.1111774
87,-0.35350943,-0.23840266,"('unsuccessful', 'successful')",-0.3535094,-0.2384027,0.1151067
88,0.39008254,0.37976176,"('low', 'eminent')",0.3900825,0.3797618,-0.0103207
