,theater_male,theater_female,tuple,average_male,average_female,female-male
76,1.0993705,1.0491914,"('anxious', 'daring')",1.0993705,1.0491914,-0.0501791
77,-1.2039113,-1.121876,"('unmotivated', 'motivated')",-1.2039113,-1.121876,0.0820353
78,-0.1523836,-0.14212339,"('nonresilient', 'resilient')",-0.1523836,-0.1421234,0.0102602
79,-0.27695376,-0.36826932,"('wavering', 'unwavering')",-0.2769538,-0.3682693,-0.0913155
80,0.25300032,0.23251985,"('dominated', 'dominating')",0.2530003,0.2325199,-0.0204804
81,0.48790082,0.52084535,"('submissive', 'aggressive')",0.4879008,0.5208454,0.0329446
82,6.3641114,6.5632067,"('poor', 'rich')",6.3641114,6.5632067,0.1990953
83,-0.49147978,-0.44761837,"('powerless', 'powerful')",-0.4914798,-0.4476184,0.0438614
84,0.30256495,0.26000434,"('inferior', 'superior')",0.3025649,0.2600043,-0.0425606
85,-1.2498074,-1.3269055,"('insignificant', 'prestigious')",-1.2498074,-1.3269055,-0.0770981
86,0.72147053,0.6846494,"('uninfluential', 'influential')",0.7214705,0.6846494,-0.0368211
87,0.3158315,0.44010073,"('unsuccessful', 'successful')",0.3158315,0.4401007,0.1242692
88,-0.07191239,-0.015947131,"('low', 'eminent')",-0.0719124,-0.0159471,0.0559653
