,bout_male,bout_female,tuple,average_male,average_female,female-male
23,6.1226015,6.239444,"('insincere', 'sincere')",6.1226015,6.2394438,0.1168423
24,1.5399555,1.5050695,"('dishonest', 'honest')",1.5399555,1.5050695,-0.034886
25,0.6889736,0.61829317,"('egoistic', 'altruistic')",0.6889736,0.6182932,-0.0706804
26,0.63974977,0.56634593,"('hardhearted', 'benevolent')",0.6397498,0.5663459,-0.0734039
27,1.4408358,1.2792352,"('hardhearted', 'softhearted')",1.4408358,1.2792352,-0.1616006
28,1.0202532,1.0313536,"('disloyal', 'loyal')",1.0202532,1.0313536,0.0111004
29,-0.5917699,-0.67018133,"('unfair', 'fair')",-0.5917699,-0.6701813,-0.0784114
30,1.135478,1.1878499,"('intolerant', 'tolerant')",1.135478,1.1878499,0.0523719
31,-1.4479501,-1.4283894,"('evil', 'good')",-1.4479501,-1.4283894,0.0195607
32,0.8363793,0.78877085,"('unkind', 'kind')",0.8363793,0.7887709,-0.0476084
33,-0.7273179,-0.7710858,"('wrong', 'right')",-0.7273179,-0.7710858,-0.0437679
34,4.268584,4.444143,"('mean', 'honorable')",4.2685838,4.4441428,0.175559
35,-0.748161,-1.0107538,"('corrupt', 'incorrupt')",-0.748161,-1.0107538,-0.2625928
36,-0.89286935,-0.9667848,"('hostile', 'amicable')",-0.8928694,-0.9667848,-0.0739154
37,0.8303332,0.81926954,"('fake', 'genuine')",0.8303332,0.8192695,-0.0110637
38,-0.47466192,-0.4286831,"('untruthful', 'truthful')",-0.4746619,-0.4286831,0.0459788
39,0.63618463,0.6372315,"('exploitative', 'cooperative')",0.6361846,0.6372315,0.0010469
40,-1.1327279,-1.2826129,"('stingy', 'generous')",-1.1327279,-1.2826129,-0.149885
41,0.0100073535,-0.013437903,"('unforgiving', 'forgiving')",0.0100074,-0.0134379,-0.0234453
42,-1.9172758,-2.005363,"('unreliable', 'reliable')",-1.9172758,-2.005363,-0.0880872
43,0.8460337,0.8938536,"('irresponsible', 'responsible')",0.8460337,0.8938536,0.0478199
44,-0.46959695,-0.5431884,"('prejudiced', 'unprejudiced')",-0.469597,-0.5431884,-0.0735914
45,0.0139148235,-0.024940915,"('incompetent', 'competent')",0.0139148,-0.0249409,-0.0388557
46,-0.24798967,-0.25633496,"('uncompetitive', 'competitive')",-0.2479897,-0.256335,-0.0083453
47,5.001394,5.16419,"('stupid', 'smart')",5.0013938,5.1641898,0.162796
48,0.033255808,0.076838605,"('unintelligent', 'intelligent')",0.0332558,0.0768386,0.0435828
49,-0.08068763,0.025978867,"('unable', 'able')",-0.0806876,0.0259789,0.1066665
50,-0.5705983,-0.6388626,"('clumsy', 'skillful')",-0.5705983,-0.6388626,-0.0682643
51,0.49691275,0.43326378,"('uneducated', 'educated')",0.4969127,0.4332638,-0.0636489
52,-0.65304804,-0.76519513,"('irrational', 'rational')",-0.653048,-0.7651951,-0.1121471
53,-0.31818205,-0.3360926,"('uncreative', 'creative')",-0.3181821,-0.3360926,-0.0179105
54,0.75561035,0.81136596,"('incapable', 'capable')",0.7556103,0.811366,0.0557557
55,0.89774686,0.97823334,"('incompetent', 'clever')",0.8977469,0.9782333,0.0804864
56,0.43693924,0.4482307,"('impractical', 'practical')",0.4369392,0.4482307,0.0112915
57,-2.5670414,-2.5850475,"('unimaginative', 'imaginative')",-2.5670414,-2.5850475,-0.0180061
58,-0.009773053,-0.00012078136,"('undiscriminating', 'discriminating')",-0.0097731,-0.0001208,0.0096523
59,-0.3765408,-0.4090896,"('foolish', 'wise')",-0.3765408,-0.4090896,-0.0325488
60,0.46769318,0.6190902,"('inefficient', 'efficient')",0.4676932,0.6190902,0.151397
61,0.02251144,-0.054669537,"('illogical', 'logical')",0.0225114,-0.0546695,-0.0771809
62,0.373575,0.43751144,"('incompetent', 'brilliant')",0.373575,0.4375114,0.0639364
63,-0.19953737,-0.14279954,"('unperceptive', 'insightful')",-0.1995374,-0.1427995,0.0567379
64,-5.8937654,-5.9651804,"('shy', 'confident')",-5.8937654,-5.9651804,-0.071415
65,0.68757665,0.7576688,"('insecure', 'secure')",0.6875767,0.7576688,0.0700921
66,0.080063865,-0.020194478,"('inactive', 'active')",0.0800639,-0.0201945,-0.1002584
67,-0.504551,-0.43774864,"('doubtful', 'determined')",-0.504551,-0.4377486,0.0668024
68,-0.7170152,-0.7511753,"('dependent', 'independent')",-0.7170152,-0.7511753,-0.0341601
69,-2.0851974,-2.131422,"('lazy', 'industrious')",-2.0851974,-2.131422,-0.0462246
70,1.7684883,1.7025031,"('lethargic', 'energetic')",1.7684883,1.7025031,-0.0659852
71,0.52759105,0.5613001,"('diffident', 'self-confident')",0.527591,0.5613001,0.0337091
72,0.5495727,0.67219937,"('unambitious', 'ambitious')",0.5495727,0.6721994,0.1226267
73,-3.1258132,-3.115818,"('helpless', 'self-reliant')",-3.1258132,-3.115818,0.0099952
74,0.06252533,-0.052670926,"('undedicated', 'dedicated')",0.0625253,-0.0526709,-0.1151962
75,-0.6666441,-0.6325203,"('meek', 'impulsive')",-0.6666441,-0.6325203,0.0341238
76,0.96914625,0.99933434,"('anxious', 'daring')",0.9691463,0.9993343,0.030188
77,-1.5592266,-1.4146159,"('unmotivated', 'motivated')",-1.5592266,-1.4146159,0.1446107
78,-0.9558458,-0.9625313,"('nonresilient', 'resilient')",-0.9558458,-0.9625313,-0.0066855
79,-0.39193147,-0.43109873,"('wavering', 'unwavering')",-0.3919315,-0.4310987,-0.0391672
80,-0.019513715,-0.09565917,"('dominated', 'dominating')",-0.0195137,-0.0956592,-0.0761455
81,0.5433648,0.6019743,"('submissive', 'aggressive')",0.5433648,0.6019743,0.0586095
82,5.9287043,6.0707426,"('poor', 'rich')",5.9287043,6.0707426,0.1420383
83,-0.28656378,-0.24448194,"('powerless', 'powerful')",-0.2865638,-0.2444819,0.0420819
84,0.33444154,0.39815468,"('inferior', 'superior')",0.3344415,0.3981547,0.0637132
85,-0.8331494,-0.9110481,"('insignificant', 'prestigious')",-0.8331494,-0.9110481,-0.0778987
86,0.1288907,0.118525594,"('uninfluential', 'influential')",0.1288907,0.1185256,-0.0103651
87,-0.98275816,-0.8724136,"('unsuccessful', 'successful')",-0.9827582,-0.8724136,0.1103446
88,0.11332058,0.10834783,"('low', 'eminent')",0.1133206,0.1083478,-0.0049728
