,fox_male,fox_female,tuple,corp_male,corp_female,average_male,average_female,female-male
63,-0.292546,-0.21819118,"('unperceptive', 'insightful')",0.27675486,0.3101758,-0.0078956,0.0459923,0.0538879
64,-0.61258286,-0.75514185,"('shy', 'confident')",-5.951332,-6.1453857,-3.2819574,-3.4502637,-0.1683063
65,1.6018251,1.3583573,"('insecure', 'secure')",-0.21480373,-0.3321272,0.6935107,0.513115,-0.1803957
66,-0.99792916,-1.114904,"('inactive', 'active')",0.11707149,0.18775047,-0.4404288,-0.4635768,-0.023148
67,-0.41503072,-0.61298406,"('doubtful', 'determined')",-0.3847838,-0.46105212,-0.3999073,-0.5370181,-0.1371108
68,-0.37545216,-0.42960194,"('dependent', 'independent')",-0.7886687,-0.7201207,-0.5820605,-0.5748613,0.0071992
69,-2.1134984,-1.9176836,"('lazy', 'industrious')",-0.85399044,-0.6703017,-1.4837444,-1.2939926,0.1897518
70,1.1079544,1.080555,"('lethargic', 'energetic')",0.2562945,0.18767676,0.6821244,0.6341159,-0.0480085
71,-0.16006762,-0.11345201,"('diffident', 'self-confident')",0.16672519,0.08274927,0.0033288,-0.0153514,-0.0186802
72,1.3582413,1.3639348,"('unambitious', 'ambitious')",-0.5191634,-0.40645647,0.4195389,0.4787391,0.0592002
73,-0.12872866,-0.11917431,"('helpless', 'self-reliant')",-2.9583125,-2.9921436,-1.5435206,-1.5556589,-0.0121383
74,1.3129615,1.1753622,"('undedicated', 'dedicated')",-0.16475718,-0.3905201,0.5741022,0.3924211,-0.1816811
75,-0.68789876,-0.49141505,"('meek', 'impulsive')",-0.51435363,-0.42939043,-0.6011262,-0.4604027,0.1407235
76,1.6633316,1.562868,"('anxious', 'daring')",0.0032681301,-0.052260887,0.8332999,0.7553036,-0.0779963
77,0.17867644,0.38754606,"('unmotivated', 'motivated')",-0.8762962,-0.784232,-0.3488099,-0.198343,0.1504669
78,0.23297739,0.2911479,"('nonresilient', 'resilient')",-0.07688498,-0.037651066,0.0780462,0.1267484,0.0487022
79,-1.3151342,-1.2603092,"('wavering', 'unwavering')",-0.5218576,-0.42542073,-0.9184959,-0.842865,0.0756309
80,0.84304494,0.49557114,"('dominated', 'dominating')",-0.72804916,-0.9237088,0.0574979,-0.2140688,-0.2715667
81,1.9118913,1.6617397,"('submissive', 'aggressive')",-0.64292884,-0.6726077,0.6344813,0.494566,-0.1399153
82,0.3392909,0.35282838,"('poor', 'rich')",6.2137146,6.318095,3.2765028,3.3354619,0.0589591
83,0.35866165,0.116240375,"('powerless', 'powerful')",-0.42510998,-0.5919208,-0.0332242,-0.2378402,-0.204616
84,0.5302781,0.48032206,"('inferior', 'superior')",0.9919152,1.0338122,0.7610967,0.7570671,-0.0040296
85,-1.0936872,-0.9566413,"('insignificant', 'prestigious')",-0.39039904,-0.37273175,-0.7420431,-0.6646866,0.0773565
86,0.97247416,0.79674816,"('uninfluential', 'influential')",-0.16977555,-0.37363315,0.4013493,0.2115575,-0.1897918
87,0.1566139,-0.045825176,"('unsuccessful', 'successful')",0.80247164,0.63154364,0.4795428,0.2928592,-0.1866836
88,-0.036603063,-0.19902891,"('low', 'eminent')",-0.37472877,-0.45293272,-0.2056659,-0.3259808,-0.1203149
