,paddock_male,paddock_female,tuple,average_male,average_female,female-male
53,-0.3508647,-0.17308348,"('uncreative', 'creative')",-0.3508647,-0.1730835,0.1777812
54,0.29173273,0.26348832,"('incapable', 'capable')",0.2917327,0.2634883,-0.0282444
55,-0.28170663,-0.49834716,"('incompetent', 'clever')",-0.2817066,-0.4983472,-0.2166406
56,-0.45042008,-0.7607661,"('impractical', 'practical')",-0.4504201,-0.7607661,-0.310346
57,-0.43670964,-0.5587472,"('unimaginative', 'imaginative')",-0.4367096,-0.5587472,-0.1220376
58,0.48449847,0.49152404,"('undiscriminating', 'discriminating')",0.4844985,0.491524,0.0070255
59,-0.22092108,-0.0673803,"('foolish', 'wise')",-0.2209211,-0.0673803,0.1535408
60,-1.4268852,-1.8261889,"('inefficient', 'efficient')",-1.4268852,-1.8261889,-0.3993037
61,0.0576185,-0.23355307,"('illogical', 'logical')",0.0576185,-0.2335531,-0.2911716
62,-0.6532811,-0.8353513,"('incompetent', 'brilliant')",-0.6532811,-0.8353513,-0.1820702
63,-0.16223608,-0.2643291,"('unperceptive', 'insightful')",-0.1622361,-0.2643291,-0.102093
64,-2.3114662,-2.1637986,"('shy', 'confident')",-2.3114662,-2.1637986,0.1476676
65,-0.68866897,-1.078935,"('insecure', 'secure')",-0.688669,-1.078935,-0.390266
66,-0.18911943,-0.17922445,"('inactive', 'active')",-0.1891194,-0.1792244,0.009895
67,0.38649294,0.47680286,"('doubtful', 'determined')",0.3864929,0.4768029,0.09031
68,-1.6765258,-1.5734447,"('dependent', 'independent')",-1.6765258,-1.5734447,0.1030811
69,-0.055059627,0.1415906,"('lazy', 'industrious')",-0.0550596,0.1415906,0.1966502
70,0.04067625,-0.5026955,"('lethargic', 'energetic')",0.0406763,-0.5026955,-0.5433718
71,0.056301624,-0.15512368,"('diffident', 'self-confident')",0.0563016,-0.1551237,-0.2114253
72,-0.7294003,-0.7304095,"('unambitious', 'ambitious')",-0.7294003,-0.7304095,-0.0010092
73,-1.6165522,-1.5858953,"('helpless', 'self-reliant')",-1.6165522,-1.5858953,0.0306569
74,-0.61512554,-0.6816278,"('undedicated', 'dedicated')",-0.6151255,-0.6816278,-0.0665023
75,0.35065013,0.4019697,"('meek', 'impulsive')",0.3506501,0.4019697,0.0513196
76,-1.2234629,-1.2715822,"('anxious', 'daring')",-1.2234629,-1.2715822,-0.0481193
77,-0.6193701,-0.5185463,"('unmotivated', 'motivated')",-0.6193701,-0.5185463,0.1008238
78,0.30243328,0.1825259,"('nonresilient', 'resilient')",0.3024333,0.1825259,-0.1199074
79,-0.18150046,-0.21114373,"('wavering', 'unwavering')",-0.1815005,-0.2111437,-0.0296432
80,0.15197773,0.010578789,"('dominated', 'dominating')",0.1519777,0.0105788,-0.1413989
81,-1.0111536,-1.1771431,"('submissive', 'aggressive')",-1.0111536,-1.1771431,-0.1659895
82,1.6554364,1.5592638,"('poor', 'rich')",1.6554364,1.5592638,-0.0961726
83,-0.5004041,-0.6246003,"('powerless', 'powerful')",-0.5004041,-0.6246003,-0.1241962
84,0.11504048,0.05178243,"('inferior', 'superior')",0.1150405,0.0517824,-0.0632581
85,0.317885,0.43291783,"('insignificant', 'prestigious')",0.317885,0.4329178,0.1150328
86,-0.17935292,-0.7009962,"('uninfluential', 'influential')",-0.1793529,-0.7009962,-0.5216433
87,0.30703947,0.20522985,"('unsuccessful', 'successful')",0.3070395,0.2052298,-0.1018097
88,-1.2847567,-1.2906818,"('low', 'eminent')",-1.2847567,-1.2906818,-0.0059251
