,noble_male,noble_female,tuple,corp_male,corp_female,average_male,average_female,female-male
69,0.13126446,0.31749424,"('lazy', 'industrious')",-0.61787826,-0.59981126,-0.2433069,-0.1411585,0.1021484
70,1.2963924,1.2387146,"('lethargic', 'energetic')",0.26809853,0.28006443,0.7822455,0.7593895,-0.022856
71,1.1359776,1.1244417,"('diffident', 'self-confident')",0.43126768,0.4170841,0.7836226,0.7707629,-0.0128597
72,1.7241141,1.804632,"('unambitious', 'ambitious')",-0.39961067,-0.36734512,0.6622517,0.7186434,0.0563917
73,0.08314662,0.23668513,"('helpless', 'self-reliant')",-3.2212667,-3.1191082,-1.5690601,-1.4412116,0.1278485
74,1.3361139,1.3247713,"('undedicated', 'dedicated')",-0.27851406,-0.41972157,0.5288,0.4525248,-0.0762752
75,-0.6619242,-0.4325539,"('meek', 'impulsive')",-0.9505185,-0.82715064,-0.8062214,-0.6298523,0.1763691
76,2.0501676,1.8335929,"('anxious', 'daring')",-0.03528584,-0.03472174,1.0074408,0.8994356,-0.1080052
77,1.1416214,1.2405164,"('unmotivated', 'motivated')",-0.6158635,-0.46953064,0.2628789,0.3854929,0.122614
78,0.34844342,0.47043636,"('nonresilient', 'resilient')",0.594474,0.70428425,0.4714587,0.5873603,0.1159016
79,-0.35435054,-0.23674661,"('wavering', 'unwavering')",-0.17080334,-0.08297614,-0.2625769,-0.1598614,0.1027155
80,0.8857318,0.7442133,"('dominated', 'dominating')",-0.7936817,-0.67381006,0.0460251,0.0352016,-0.0108235
81,0.1742151,-0.29169917,"('submissive', 'aggressive')",-0.35403597,-0.35600036,-0.0899104,-0.3238498,-0.2339394
82,0.249016,0.2060916,"('poor', 'rich')",6.848721,6.884455,3.5488684,3.5452733,-0.0035951
83,0.61499643,0.5255539,"('powerless', 'powerful')",-0.64532065,-0.6419748,-0.0151621,-0.0582105,-0.0430484
84,1.1309569,1.0368904,"('inferior', 'superior')",1.0309532,0.9994728,1.080955,1.0181816,-0.0627734
85,0.14576194,0.40549472,"('insignificant', 'prestigious')",-0.7971629,-0.7916369,-0.3257005,-0.1930711,0.1326294
86,1.0416799,0.9263144,"('uninfluential', 'influential')",0.015350275,-0.057555772,0.528515,0.4343793,-0.0941357
87,0.6986716,0.67456776,"('unsuccessful', 'successful')",0.8852178,1.0233834,0.7919447,0.8489755,0.0570308
88,-0.27466133,-0.22768341,"('low', 'eminent')",-0.57239926,-0.56355125,-0.4235303,-0.3956173,0.027913
