,spectacles_male,spectacles_female,tuple,average_male,average_female,female-male
48,0.51825786,0.4004685,"('unintelligent', 'intelligent')",0.5182579,0.4004685,-0.1177894
49,-0.28396332,-0.10744885,"('unable', 'able')",-0.2839633,-0.1074489,0.1765144
50,-0.30982265,-0.2104958,"('clumsy', 'skillful')",-0.3098226,-0.2104958,0.0993268
51,0.8099253,0.6569329,"('uneducated', 'educated')",0.8099253,0.6569329,-0.1529924
52,-0.99186754,-0.8150396,"('irrational', 'rational')",-0.9918675,-0.8150396,0.1768279
53,-0.4743738,-0.4908718,"('uncreative', 'creative')",-0.4743738,-0.4908718,-0.016498
54,-0.23680425,-0.2373947,"('incapable', 'capable')",-0.2368042,-0.2373947,-0.0005905
55,1.1090586,1.0107442,"('incompetent', 'clever')",1.1090586,1.0107442,-0.0983144
56,1.8242767,1.5616577,"('impractical', 'practical')",1.8242767,1.5616577,-0.262619
57,-0.8510871,-1.1019018,"('unimaginative', 'imaginative')",-0.8510871,-1.1019018,-0.2508147
58,0.8362207,0.595716,"('undiscriminating', 'discriminating')",0.8362207,0.595716,-0.2405047
59,-1.0754713,-0.8266823,"('foolish', 'wise')",-1.0754713,-0.8266823,0.248789
60,1.8888309,1.7197113,"('inefficient', 'efficient')",1.8888309,1.7197113,-0.1691196
61,0.5866282,0.4585542,"('illogical', 'logical')",0.5866282,0.4585542,-0.128074
62,1.0452069,1.0294149,"('incompetent', 'brilliant')",1.0452069,1.0294149,-0.015792
63,0.72440886,0.57474333,"('unperceptive', 'insightful')",0.7244089,0.5747433,-0.1496656
64,-1.8162255,-1.8350642,"('shy', 'confident')",-1.8162255,-1.8350642,-0.0188387
65,1.1335176,0.9788068,"('insecure', 'secure')",1.1335176,0.9788068,-0.1547108
66,-0.98644376,-1.0374361,"('inactive', 'active')",-0.9864438,-1.0374361,-0.0509923
67,0.1123807,0.0076898686,"('doubtful', 'determined')",0.1123807,0.0076899,-0.1046908
68,-0.46683246,-0.38329035,"('dependent', 'independent')",-0.4668325,-0.3832904,0.0835421
69,-0.5081396,-0.37693214,"('lazy', 'industrious')",-0.5081396,-0.3769321,0.1312075
70,0.5854854,0.4476092,"('lethargic', 'energetic')",0.5854854,0.4476092,-0.1378762
71,-0.15433815,-0.07184914,"('diffident', 'self-confident')",-0.1543382,-0.0718491,0.0824891
72,0.83470166,0.7161136,"('unambitious', 'ambitious')",0.8347017,0.7161136,-0.1185881
73,-1.8489474,-1.7538409,"('helpless', 'self-reliant')",-1.8489474,-1.7538409,0.0951065
74,0.83505833,0.6692996,"('undedicated', 'dedicated')",0.8350583,0.6692996,-0.1657587
75,-1.1023675,-1.0456531,"('meek', 'impulsive')",-1.1023675,-1.0456531,0.0567144
76,1.2840269,1.1172532,"('anxious', 'daring')",1.2840269,1.1172532,-0.1667737
77,-0.30762714,-0.2335845,"('unmotivated', 'motivated')",-0.3076271,-0.2335845,0.0740426
78,0.1187748,0.23238625,"('nonresilient', 'resilient')",0.1187748,0.2323862,0.1136114
79,-1.0310711,-1.0511245,"('wavering', 'unwavering')",-1.0310711,-1.0511245,-0.0200534
80,1.2116284,1.1582605,"('dominated', 'dominating')",1.2116284,1.1582605,-0.0533679
81,1.063668,0.943468,"('submissive', 'aggressive')",1.063668,0.943468,-0.1202
82,2.704615,2.7268674,"('poor', 'rich')",2.7046151,2.7268674,0.0222523
83,-0.34678063,-0.49523288,"('powerless', 'powerful')",-0.3467806,-0.4952329,-0.1484523
84,0.097202554,0.050899647,"('inferior', 'superior')",0.0972026,0.0508996,-0.046303
85,-1.4401472,-1.3319365,"('insignificant', 'prestigious')",-1.4401472,-1.3319365,0.1082107
86,0.40629435,0.086301506,"('uninfluential', 'influential')",0.4062943,0.0863015,-0.3199928
87,1.1046221,1.0244812,"('unsuccessful', 'successful')",1.1046221,1.0244812,-0.0801409
88,0.015215473,-0.123696655,"('low', 'eminent')",0.0152155,-0.1236967,-0.1389122
