,basil_male,basil_female,tuple,average_male,average_female,female-male
49,-0.11202321,-0.053683423,"('unable', 'able')",-0.1120232,-0.0536834,0.0583398
50,-0.67788345,-0.73638266,"('clumsy', 'skillful')",-0.6778834,-0.7363827,-0.0584993
51,0.43548474,0.39370212,"('uneducated', 'educated')",0.4354847,0.3937021,-0.0417826
52,-0.10235065,-0.2733388,"('irrational', 'rational')",-0.1023507,-0.2733388,-0.1709881
53,0.17562783,0.047603823,"('uncreative', 'creative')",0.1756278,0.0476038,-0.128024
54,0.8349516,0.9135857,"('incapable', 'capable')",0.8349516,0.9135857,0.0786341
55,0.5576688,0.6651496,"('incompetent', 'clever')",0.5576688,0.6651496,0.1074808
56,0.13151652,0.19980925,"('impractical', 'practical')",0.1315165,0.1998093,0.0682928
57,-2.6360197,-2.5541065,"('unimaginative', 'imaginative')",-2.6360197,-2.5541065,0.0819132
58,0.06336281,0.084615804,"('undiscriminating', 'discriminating')",0.0633628,0.0846158,0.021253
59,-0.29429522,-0.29064313,"('foolish', 'wise')",-0.2942952,-0.2906431,0.0036521
60,-0.04190819,0.26609138,"('inefficient', 'efficient')",-0.0419082,0.2660914,0.3079996
61,0.23725986,0.16181828,"('illogical', 'logical')",0.2372599,0.1618183,-0.0754416
62,0.019677501,0.22807793,"('incompetent', 'brilliant')",0.0196775,0.2280779,0.2084004
63,-0.58909816,-0.45979753,"('unperceptive', 'insightful')",-0.5890982,-0.4597975,0.1293007
64,-6.254969,-6.1393256,"('shy', 'confident')",-6.2549691,-6.1393256,0.1156435
65,0.10618192,0.29303163,"('insecure', 'secure')",0.1061819,0.2930316,0.1868497
66,0.19493304,0.04227429,"('inactive', 'active')",0.194933,0.0422743,-0.1526587
67,-0.6488585,-0.5346975,"('doubtful', 'determined')",-0.6488585,-0.5346975,0.114161
68,-0.8625499,-0.8475335,"('dependent', 'independent')",-0.8625499,-0.8475335,0.0150164
69,-1.7940944,-1.8656502,"('lazy', 'industrious')",-1.7940944,-1.8656502,-0.0715558
70,0.93699175,0.98520875,"('lethargic', 'energetic')",0.9369918,0.9852087,0.0482169
71,0.70045584,0.7038344,"('diffident', 'self-confident')",0.7004558,0.7038344,0.0033786
72,0.3132496,0.4907556,"('unambitious', 'ambitious')",0.3132496,0.4907556,0.177506
73,-2.9022195,-2.906086,"('helpless', 'self-reliant')",-2.9022195,-2.906086,-0.0038665
74,0.29734808,0.13001567,"('undedicated', 'dedicated')",0.2973481,0.1300157,-0.1673324
75,-0.7966832,-0.74850726,"('meek', 'impulsive')",-0.7966832,-0.7485073,0.0481759
76,0.498551,0.5584913,"('anxious', 'daring')",0.498551,0.5584913,0.0599403
77,-1.6095198,-1.3286383,"('unmotivated', 'motivated')",-1.6095198,-1.3286383,0.2808815
78,-0.7934653,-0.81277347,"('nonresilient', 'resilient')",-0.7934653,-0.8127735,-0.0193082
79,-0.35071772,-0.4399314,"('wavering', 'unwavering')",-0.3507177,-0.4399314,-0.0892137
80,-0.44684166,-0.4356151,"('dominated', 'dominating')",-0.4468417,-0.4356151,0.0112266
81,-0.561126,-0.36034176,"('submissive', 'aggressive')",-0.561126,-0.3603418,0.2007842
82,5.9536963,5.9500623,"('poor', 'rich')",5.9536963,5.9500623,-0.003634
83,-0.5639403,-0.4836529,"('powerless', 'powerful')",-0.5639403,-0.4836529,0.0802874
84,0.7299418,0.6966621,"('inferior', 'superior')",0.7299418,0.6966621,-0.0332797
85,-0.07935807,-0.25009853,"('insignificant', 'prestigious')",-0.0793581,-0.2500985,-0.1707404
86,0.14217535,0.10456373,"('uninfluential', 'influential')",0.1421753,0.1045637,-0.0376116
87,-0.5282088,-0.52975535,"('unsuccessful', 'successful')",-0.5282088,-0.5297554,-0.0015466
88,0.031180276,0.018285125,"('low', 'eminent')",0.0311803,0.0182851,-0.0128952
