,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
23,-0.5898115,-0.7990799,"('insincere', 'sincere')",5.3078985,5.034547,2.3590436,2.1177335,-0.2413101
24,-0.5595939,-0.7635603,"('dishonest', 'honest')",0.6352434,0.541428,0.0378247,-0.1110661,-0.1488908
25,-0.12135317,-0.0965082,"('egoistic', 'altruistic')",0.99420565,0.96601367,0.4364263,0.4347527,-0.0016736
26,-0.18125315,-0.25789607,"('hardhearted', 'benevolent')",1.0979587,0.95469433,0.4583528,0.3483991,-0.1099537
27,-0.5755891,-0.5400347,"('hardhearted', 'softhearted')",0.49068308,0.32983452,-0.042453,-0.1051001,-0.0626471
28,-0.66498876,-0.756115,"('disloyal', 'loyal')",0.8748189,0.74413,0.1049151,-0.0059925,-0.1109076
29,-0.5282021,-0.50318545,"('unfair', 'fair')",-0.3151298,-0.41466168,-0.421666,-0.4589236,-0.0372576
30,-0.47907984,-0.6846168,"('intolerant', 'tolerant')",1.141824,1.0540099,0.3313721,0.1846966,-0.1466755
31,-0.11792632,0.10454167,"('evil', 'good')",-0.91408813,-0.8998067,-0.5160072,-0.3976325,0.1183747
32,-1.0134265,-1.1990691,"('unkind', 'kind')",0.47168624,0.24474388,-0.2708701,-0.4771626,-0.2062925
33,-0.21348704,-0.31210393,"('wrong', 'right')",-0.64773375,-0.6344617,-0.4306104,-0.4732828,-0.0426724
34,0.13401848,0.13020425,"('mean', 'honorable')",5.420155,5.3709064,2.7770867,2.7505553,-0.0265314
35,0.50640416,0.643787,"('corrupt', 'incorrupt')",-0.51256377,-0.5097294,-0.0030798,0.0670288,0.0701086
36,0.24311596,0.4008806,"('hostile', 'amicable')",-0.37823656,-0.41776317,-0.0675603,-0.0084413,0.059119
37,-0.30353728,-0.30870003,"('fake', 'genuine')",-0.35667515,-0.3981447,-0.3301062,-0.3534223,-0.0233161
38,-0.7472614,-0.8651793,"('untruthful', 'truthful')",0.24917313,0.33282125,-0.2490441,-0.266179,-0.0171349
39,0.37994087,0.3260735,"('exploitative', 'cooperative')",0.03222538,0.053775925,0.2060831,0.1899247,-0.0161584
40,0.29449108,0.27548164,"('stingy', 'generous')",-1.6156452,-1.5768691,-0.6605771,-0.6506938,0.0098833
41,-0.26778296,-0.3687808,"('unforgiving', 'forgiving')",-0.14551128,-0.24320383,-0.2066471,-0.3059923,-0.0993452
42,-0.7163461,-0.71859646,"('unreliable', 'reliable')",-3.2486827,-3.215564,-1.9825144,-1.9670802,0.0154342
43,-1.4672265,-1.684169,"('irresponsible', 'responsible')",-0.033659965,-0.21312352,-0.7504432,-0.9486463,-0.1982031
44,0.18193705,0.21098007,"('prejudiced', 'unprejudiced')",-1.597656,-1.575724,-0.7078595,-0.682372,0.0254875
45,-1.5570598,-1.5896096,"('incompetent', 'competent')",-0.1765802,-0.2645948,-0.86682,-0.9271022,-0.0602822
46,-1.4019473,-1.5231768,"('uncompetitive', 'competitive')",-0.9832913,-0.9526736,-1.1926193,-1.2379252,-0.0453059
47,-0.5651218,-0.5674074,"('stupid', 'smart')",4.803728,4.712483,2.1193032,2.0725377,-0.0467655
48,0.20289725,0.08205271,"('unintelligent', 'intelligent')",1.1285883,1.0382156,0.6657428,0.5601342,-0.1056086
49,0.24104846,0.3876577,"('unable', 'able')",-0.07395783,0.016650092,0.0835453,0.2021539,0.1186086
50,0.37934756,0.5455386,"('clumsy', 'skillful')",-0.313748,-0.44233286,0.0327998,0.0516029,0.0188031
51,-0.69745815,-0.7914816,"('uneducated', 'educated')",0.69173086,0.5886493,-0.0028636,-0.1014162,-0.0985526
52,0.21773484,0.29429537,"('irrational', 'rational')",0.12292659,0.119496845,0.1703307,0.2068961,0.0365654
53,-1.4102693,-1.4432502,"('uncreative', 'creative')",0.3607564,0.2261996,-0.5247564,-0.6085253,-0.0837689
54,-0.36844364,-0.39922577,"('incapable', 'capable')",0.69008565,0.6754276,0.160821,0.1381009,-0.0227201
55,-1.3262374,-1.4950002,"('incompetent', 'clever')",0.13039362,0.040246673,-0.5979219,-0.7273768,-0.1294549
56,-0.9637051,-1.192094,"('impractical', 'practical')",-0.13793056,-0.17819047,-0.5508178,-0.6851422,-0.1343244
57,-1.7624273,-1.8863164,"('unimaginative', 'imaginative')",-3.121047,-3.1093218,-2.4417372,-2.4978192,-0.056082
58,-0.45660487,-0.5310786,"('undiscriminating', 'discriminating')",0.35956478,0.2745923,-0.04852,-0.1282431,-0.0797231
59,0.2605555,0.41372713,"('foolish', 'wise')",-0.020705644,0.04765153,0.1199249,0.2306893,0.1107644
60,-0.6832787,-0.9431558,"('inefficient', 'efficient')",0.22260825,0.2075522,-0.2303352,-0.3678018,-0.1374666
61,-0.824608,-0.9948697,"('illogical', 'logical')",0.47167036,0.2916727,-0.1764688,-0.3515985,-0.1751297
62,-0.05069715,-0.0850008,"('incompetent', 'brilliant')",0.9569699,1.0844011,0.4531364,0.4997002,0.0465638
63,-0.9087315,-1.0057851,"('unperceptive', 'insightful')",0.50128305,0.45341977,-0.2037242,-0.2761827,-0.0724585
64,-0.35373122,-0.4528593,"('shy', 'confident')",-5.646505,-5.4198895,-3.000118,-2.9363744,0.0637436
65,-1.0975198,-1.2778593,"('insecure', 'secure')",-0.53262466,-0.56811935,-0.8150722,-0.9229894,-0.1079172
66,-0.7847574,-0.8219303,"('inactive', 'active')",0.011684552,-0.1092939,-0.3865364,-0.4656121,-0.0790757
67,0.020897053,-0.11687167,"('doubtful', 'determined')",-0.106294006,-0.22621584,-0.0426985,-0.1715437,-0.1288452
68,-0.43432286,-0.4876227,"('dependent', 'independent')",-0.34023583,-0.33302844,-0.3872793,-0.4103256,-0.0230463
69,0.55361927,0.6255227,"('lazy', 'industrious')",-0.4780086,-0.3640449,0.0378053,0.1307389,0.0929336
70,-1.2672806,-1.3501787,"('lethargic', 'energetic')",-0.3812419,-0.40414926,-0.8242612,-0.877164,-0.0529028
71,-0.37733182,-0.3884743,"('diffident', 'self-confident')",0.34149975,0.32811183,-0.017916,-0.0301812,-0.0122652
72,-0.13536318,-0.20354365,"('unambitious', 'ambitious')",-0.51636434,-0.5084502,-0.3258637,-0.3559969,-0.0301332
73,1.0826166,1.1329013,"('helpless', 'self-reliant')",-2.9403348,-2.770792,-0.9288591,-0.8189453,0.1099138
74,-0.5313771,-0.64039123,"('undedicated', 'dedicated')",-0.5571072,-0.7083944,-0.5442421,-0.6743928,-0.1301507
75,1.0767124,1.1486261,"('meek', 'impulsive')",-0.3622736,-0.21456379,0.3572194,0.4670312,0.1098118
76,-0.16596045,-0.22708566,"('anxious', 'daring')",-0.10552532,-0.108824514,-0.1357429,-0.1679551,-0.0322122
77,-0.7832973,-0.85747963,"('unmotivated', 'motivated')",-0.87737256,-0.8065453,-0.8303349,-0.8320125,-0.0016776
78,-0.78649867,-0.71137214,"('nonresilient', 'resilient')",-0.062350925,-0.06922004,-0.4244248,-0.3902961,0.0341287
79,0.08007409,0.17851764,"('wavering', 'unwavering')",-0.38725388,-0.43094063,-0.1535899,-0.1262115,0.0273784
80,-0.24860655,-0.32436365,"('dominated', 'dominating')",-0.7989767,-0.68557507,-0.5237916,-0.5049694,0.0188222
81,-0.11264402,-0.4225516,"('submissive', 'aggressive')",-0.17517847,-0.1396348,-0.1439112,-0.2810932,-0.137182
82,-0.3186551,-0.36393777,"('poor', 'rich')",5.6415343,5.424033,2.6614397,2.5300477,-0.131392
83,-0.21237943,-0.40831015,"('powerless', 'powerful')",-0.57799804,-0.5996378,-0.3951887,-0.503974,-0.1087853
84,0.19762452,0.13955484,"('inferior', 'superior')",0.97251886,0.9312962,0.5850717,0.5354255,-0.0496462
85,0.36309788,0.45021367,"('insignificant', 'prestigious')",-0.018002823,-0.07738134,0.1725475,0.1864162,0.0138687
86,-1.8301308,-2.1038792,"('uninfluential', 'influential')",-0.51281184,-0.6690046,-1.1714714,-1.3864419,-0.2149705
87,-0.6242114,-0.6894901,"('unsuccessful', 'successful')",0.66592073,0.7266668,0.0208547,0.0185884,-0.0022663
88,-0.7074997,-0.8806368,"('low', 'eminent')",-0.22120778,-0.3289911,-0.4643537,-0.6048139,-0.1404602
