,genocide_male,genocide_female,tuple,average_male,average_female,female-male
57,-2.081492,-2.0441623,"('unimaginative', 'imaginative')",-2.0814919,-2.0441623,0.0373296
58,-0.078180425,-0.05604759,"('undiscriminating', 'discriminating')",-0.0781804,-0.0560476,0.0221328
59,0.13278489,0.28152752,"('foolish', 'wise')",0.1327849,0.2815275,0.1487426
60,1.2689697,1.1781528,"('inefficient', 'efficient')",1.2689697,1.1781528,-0.0908169
61,0.6692631,0.5799157,"('illogical', 'logical')",0.6692631,0.5799157,-0.0893474
62,2.1830173,2.1671338,"('incompetent', 'brilliant')",2.1830173,2.1671338,-0.0158835
63,1.5882503,1.6442462,"('unperceptive', 'insightful')",1.5882503,1.6442462,0.0559959
64,-4.90541,-4.899145,"('shy', 'confident')",-4.9054098,-4.8991451,0.0062647
65,1.4136227,1.3401946,"('insecure', 'secure')",1.4136227,1.3401946,-0.0734281
66,0.06017707,0.13983504,"('inactive', 'active')",0.0601771,0.139835,0.0796579
67,-0.596814,-0.6033308,"('doubtful', 'determined')",-0.596814,-0.6033308,-0.0065168
68,0.107834585,0.12779851,"('dependent', 'independent')",0.1078346,0.1277985,0.0199639
69,-1.6030325,-1.6184239,"('lazy', 'industrious')",-1.6030325,-1.6184239,-0.0153914
70,2.0842967,2.064531,"('lethargic', 'energetic')",2.0842967,2.0645311,-0.0197656
71,0.71285045,0.790666,"('diffident', 'self-confident')",0.7128505,0.790666,0.0778155
72,1.1431475,1.111959,"('unambitious', 'ambitious')",1.1431475,1.111959,-0.0311885
73,-2.9838638,-2.9082563,"('helpless', 'self-reliant')",-2.9838638,-2.9082563,0.0756075
74,0.5909697,0.5053948,"('undedicated', 'dedicated')",0.5909697,0.5053948,-0.0855749
75,-0.8477456,-0.7439561,"('meek', 'impulsive')",-0.8477456,-0.7439561,0.1037895
76,1.2481133,1.2235887,"('anxious', 'daring')",1.2481133,1.2235887,-0.0245246
77,-0.65522134,-0.66955006,"('unmotivated', 'motivated')",-0.6552213,-0.6695501,-0.0143288
78,-0.03178827,-0.04417073,"('nonresilient', 'resilient')",-0.0317883,-0.0441707,-0.0123824
79,-0.11287391,-0.0038238517,"('wavering', 'unwavering')",-0.1128739,-0.0038239,0.10905
80,0.47630072,0.43252292,"('dominated', 'dominating')",0.4763007,0.4325229,-0.0437778
81,0.7033439,0.7469523,"('submissive', 'aggressive')",0.7033439,0.7469523,0.0436084
82,6.2834578,6.4799056,"('poor', 'rich')",6.2834578,6.4799056,0.1964478
83,-0.056445844,-0.10225566,"('powerless', 'powerful')",-0.0564458,-0.1022557,-0.0458099
84,-0.076456934,-0.020762026,"('inferior', 'superior')",-0.0764569,-0.020762,0.0556949
85,-1.5900062,-1.5189737,"('insignificant', 'prestigious')",-1.5900062,-1.5189737,0.0710325
86,0.9291353,0.9452138,"('uninfluential', 'influential')",0.9291353,0.9452138,0.0160785
87,0.4188182,0.5499535,"('unsuccessful', 'successful')",0.4188182,0.5499535,0.1311353
88,0.20671007,0.31432772,"('low', 'eminent')",0.2067101,0.3143277,0.1076176
